task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,default,4,immediate,31,EJ,KU,0,5,0,0, KU
serial,default,4,immediate,32,PZ,WC,0,29,0,0,Answer: WC
serial,default,4,immediate,33,ZV,QC,0,22,0,0, QC
serial,default,4,immediate,34,IU,BK,0,3,0,0, BK
serial,default,4,immediate,35,IW,RK,0,19,0,0, RK
serial,default,4,immediate,36,PH,QQ,0,13,0,0, QQ
serial,default,4,immediate,37,MJ,TT,0,5,0,0, TT
serial,default,4,immediate,38,EQ,MX,0,17,0,0, MX
serial,default,4,immediate,39,DD,UL,0,22,0,0, UL
serial,default,8,immediate,0,GP,GP,1,8,0,0, GP
serial,default,8,immediate,1,JQ,TB,0,1,0,0, TB
serial,default,8,immediate,2,GR,EV,0,14,0,0, EV
serial,default,8,immediate,3,JH,WP,0,2,0,0, WP
serial,default,8,immediate,4,HB,TP,0,12,0,0, TP
serial,default,8,immediate,5,PU,GV,0,4,0,0,Answer: GV
serial,default,8,immediate,6,QE,UH,0,4,0,0, UH
serial,default,8,immediate,7,YQ,YP,0,21,0,0, YP
serial,default,8,immediate,8,NR,ZY,0,27,0,0, ZY
serial,default,8,immediate,9,IX,DP,0,16,0,0, DP
serial,default,8,immediate,10,ZD,CK,0,27,0,0, CK
serial,default,8,immediate,11,SC,DP,0,9,0,0, DP
serial,default,8,immediate,12,LU,DT,0,13,0,0, DT
serial,default,8,immediate,13,MJ,ST,0,14,0,0, ST
serial,default,8,immediate,14,LD,LP,0,29,0,0, LP
serial,default,8,immediate,15,MX,MX,1,8,0,0, MX
serial,default,8,immediate,16,CT,PP,0,24,0,0, PP
serial,default,8,immediate,17,JI,RP,0,19,0,0, RP
serial,default,8,immediate,18,PL,EM,0,26,0,0, EM
serial,default,8,immediate,19,OM,RP,0,12,0,0, RP
serial,default,8,immediate,20,KG,KG,1,8,0,0, KG
serial,default,8,immediate,21,KW,ZB,0,3,0,0, ZB
serial,default,8,immediate,22,CX,WY,0,26,0,0, WY
serial,default,8,immediate,23,ZY,WU,0,21,0,0, WU
serial,default,8,immediate,24,NB,KB,0,6,0,0, KB
serial,default,8,immediate,25,VC,SY,0,5,0,0, SY
serial,default,8,immediate,26,TO,FT,0,17,0,0, FT
serial,default,8,immediate,27,GD,HV,0,29,0,0, HV
serial,default,8,immediate,28,SG,TP,0,26,0,0, TP
serial,default,8,immediate,29,BX,OX,0,9,0,0, OX
serial,default,8,immediate,30,IL,TJ,0,27,0,0, TJ
serial,default,8,immediate,31,DU,QF,0,29,0,0, QF
serial,default,8,immediate,32,GE,GE,1,8,0,0, GE
serial,default,8,immediate,33,LB,GS,0,30,0,0, GS
serial,default,8,immediate,34,XB,WP,0,19,0,0, WP
serial,default,8,immediate,35,CI,LW,0,7,0,0, LW
serial,default,8,immediate,36,YZ,WF,0,13,0,0, WF
serial,default,8,immediate,37,BB,XG,0,10,0,0, XG
serial,default,8,immediate,38,IZ,MA,0,29,0,0, MA
serial,default,8,immediate,39,GJ,RX,0,12,0,0, RX
serial,default,12,immediate,0,SD,ZC,0,27,0,0, ZC
serial,default,12,immediate,1,LP,TL,0,7,0,0, TL
serial,default,12,immediate,2,LB,YE,0,15,0,0, YE
serial,default,12,immediate,3,UU,ZK,0,11,0,0, ZK
serial,default,12,immediate,4,WC,BT,0,5,0,0, BT
serial,default,12,immediate,5,RU,TE,0,7,0,0, TE
serial,default,12,immediate,6,DC,PQ,0,18,0,0, PQ
serial,default,12,immediate,7,KV,ZG,0,29,0,0, ZG
serial,default,12,immediate,8,DE,KW,0,28,0,0, KW
serial,default,12,immediate,9,IT,GT,0,6,0,0, GT
serial,default,12,immediate,10,CN,ZM,0,0,0,0, ZM
serial,default,12,immediate,11,VM,KE,0,6,0,0, KE
serial,default,12,immediate,12,XO,WM,0,7,0,0, WM
serial,default,12,immediate,13,XK,HC,0,11,0,0, HC
serial,default,12,immediate,14,KM,VM,0,25,0,0, VM
serial,default,12,immediate,15,FI,KY,0,8,0,0, KY
serial,default,12,immediate,16,ZA,JO,0,16,0,0, JO
serial,default,12,immediate,17,GN,XC,0,16,0,0, XC
serial,default,12,immediate,18,HC,WH,0,2,0,0, WH
serial,default,12,immediate,19,DR,YJ,0,5,0,0, YJ
serial,default,12,immediate,20,TY,WJ,0,17,0,0, WJ
serial,default,12,immediate,21,MP,LH,0,22,0,0, LH
serial,default,12,immediate,22,DM,RU,0,7,0,0, RU
serial,default,12,immediate,23,YA,GK,0,21,0,0, GK
serial,default,12,immediate,24,CT,ET,0,5,0,0, ET
serial,default,12,immediate,25,XC,FI,0,8,0,0, FI
serial,default,12,immediate,26,NT,FN,0,19,0,0, FN
serial,default,12,immediate,27,GA,EB,0,4,0,0, EB
serial,default,12,immediate,28,QU,TT,0,18,0,0, TT
serial,default,12,immediate,29,CP,CB,0,26,0,0, CB
serial,default,12,immediate,30,ZP,NH,0,1,0,0, NH
serial,default,12,immediate,31,NP,PK,0,5,0,0, PK
serial,default,12,immediate,32,FG,YR,0,27,0,0, YR
serial,default,12,immediate,33,GU,TG,0,3,0,0, TG
serial,default,12,immediate,34,IC,MH,0,10,0,0, MH
serial,default,12,immediate,35,GM,DP,0,16,0,0, DP
serial,default,12,immediate,36,TK,TK,1,12,0,0, TK
serial,default,12,immediate,37,ZY,SE,0,24,0,0,Answer: SE
serial,default,12,immediate,38,OW,WM,0,26,0,0, WM
serial,default,12,immediate,39,RM,KB,0,9,0,0, KB
serial,default,16,immediate,0,GX,RM,0,18,0,0, RM
serial,default,16,immediate,1,EO,CK,0,9,0,0, CK
serial,default,16,immediate,2,XW,GT,0,6,0,0, GT
serial,default,16,immediate,3,IY,QR,0,14,0,0, QR
serial,default,16,immediate,4,SJ,TT,0,12,0,0, TT
serial,default,16,immediate,5,TD,HN,0,12,0,0, HN
serial,default,16,immediate,6,EI,HO,0,22,0,0, HO
serial,default,16,immediate,7,VD,YC,0,4,0,0, YC
serial,default,16,immediate,8,FN,MP,0,20,0,0, MP
serial,default,16,immediate,9,MM,BB,0,28,0,0, BB
serial,default,16,immediate,10,LN,ME,0,14,0,0, ME
serial,default,16,immediate,11,OX,XG,0,26,0,0, XG
serial,default,16,immediate,12,EV,HV,0,2,0,0, HV
serial,default,16,immediate,13,BS,KB,0,13,0,0, KB
serial,default,16,immediate,14,TS,MT,0,18,0,0, MT
serial,default,16,immediate,15,DN,EC,0,18,0,0, EC
serial,default,16,immediate,16,XA,QQ,0,15,0,0, QQ
serial,default,16,immediate,17,CU,MA,0,26,0,0, MA
serial,default,16,immediate,18,QR,GT,0,2,0,0, GT
serial,default,16,immediate,19,RD,XY,0,8,0,0, XY
serial,default,16,immediate,20,AD,MG,0,8,0,0, MG
serial,default,16,immediate,21,GN,YC,0,24,0,0, YC
serial,default,16,immediate,22,SO,GS,0,6,0,0, GS
serial,default,16,immediate,23,RD,MX,0,22,0,0, MX
serial,default,16,immediate,24,ST,KH,0,13,0,0, KH
serial,default,16,immediate,25,TY,KT,0,21,0,0, KT
serial,default,16,immediate,26,UV,YC,0,19,0,0, YC
serial,default,16,immediate,27,DM,GS,0,3,0,0, GS
serial,default,16,immediate,28,DK,MX,0,3,0,0, MX
serial,default,16,immediate,29,PC,GS,0,25,0,0, GS
serial,default,16,immediate,30,KE,KY,0,13,0,0, KY
serial,default,16,immediate,31,UT,FX,0,19,0,0, FX
serial,default,16,immediate,32,ND,GX,0,23,0,0, GX
serial,default,16,immediate,33,TZ,KT,0,10,0,0, KT
serial,default,16,immediate,34,YM,FI,0,8,0,0, FI
serial,default,16,immediate,35,IC,IV,0,30,0,0, IV
serial,default,16,immediate,36,VB,NK,0,11,0,0, NK
serial,default,16,immediate,37,TG,PS,0,13,0,0, PS
serial,default,16,immediate,38,FD,QU,0,14,0,0, QU
serial,default,16,immediate,39,DA,MK,0,25,0,0, MK
serial,default,20,immediate,0,VN,MA,0,3,0,0, MA
serial,default,20,immediate,1,OF,WT,0,29,0,0, WT
serial,default,20,immediate,2,YQ,YS,0,14,0,0, YS
serial,default,20,immediate,3,VK,RP,0,3,0,0, RP
serial,default,20,immediate,4,GP,TC,0,25,0,0, TC
serial,default,20,immediate,5,NB,LC,0,4,0,0, LC
serial,default,20,immediate,6,VR,LJ,0,26,0,0, LJ
serial,default,20,immediate,7,YT,MX,0,22,0,0, MX
serial,default,20,immediate,8,KQ,OT,0,9,0,0, OT
serial,default,20,immediate,9,EE,EE,1,20,0,0, EE
serial,default,20,immediate,10,GU,ZD,0,29,0,0, ZD
serial,default,20,immediate,11,QS,UM,0,12,0,0, UM
serial,default,20,immediate,12,IL,ZZ,0,4,0,0, ZZ
serial,default,20,immediate,13,IE,WL,0,30,0,0, WL
serial,default,20,immediate,14,BG,CB,0,29,0,0, CB
serial,default,20,immediate,15,NW,TT,0,13,0,0, TT
serial,default,20,immediate,16,FQ,KR,0,6,0,0,Answer: KR
serial,default,20,immediate,17,CJ,TP,0,22,0,0, TP
serial,default,20,immediate,18,LN,AJ,0,6,0,0, AJ
serial,default,20,immediate,19,VV,SQ,0,5,0,0, SQ
serial,default,20,immediate,20,ND,EB,0,2,0,0, EB
serial,default,20,immediate,21,SJ,GG,0,17,0,0, GG
serial,default,20,immediate,22,HZ,HI,0,1,0,0, HI
serial,default,20,immediate,23,VR,GG,0,5,0,0, GG
serial,default,20,immediate,24,CV,SU,0,8,0,0, SU
serial,default,20,immediate,25,EP,QY,0,6,0,0, QY
serial,default,20,immediate,26,NH,TK,0,18,0,0, TK
serial,default,20,immediate,27,LB,TP,0,14,0,0, TP
serial,default,20,immediate,28,JB,HT,0,28,0,0, HT
serial,default,20,immediate,29,ER,IV,0,24,0,0, IV
serial,default,20,immediate,30,EP,AM,0,27,0,0, AM
serial,default,20,immediate,31,TK,DT,0,26,0,0, DT
serial,default,20,immediate,32,UB,TB,0,1,0,0, TB
serial,default,20,immediate,33,VL,OT,0,19,0,0, OT
serial,default,20,immediate,34,ST,TC,0,26,0,0, TC
serial,default,20,immediate,35,LX,OM,0,4,0,0, OM
serial,default,20,immediate,36,OM,HP,0,13,0,0, HP
serial,default,20,immediate,37,UD,MX,0,12,0,0, MX
serial,default,20,immediate,38,UH,QJ,0,26,0,0, QJ
serial,default,20,immediate,39,YP,VI,0,24,0,0, VI
serial,default,24,immediate,0,CO,WM,0,27,0,0, WM
serial,default,24,immediate,1,ZH,FW,0,16,0,0, FW
serial,default,24,immediate,2,PU,PV,0,4,0,0, PV
serial,default,24,immediate,3,LW,TJ,0,9,0,0, TJ
serial,default,24,immediate,4,FC,WB,0,29,0,0, WB
serial,default,24,immediate,5,JW,TN,0,5,0,0, TN
serial,default,24,immediate,6,CJ,KL,0,31,0,0, KL
serial,default,24,immediate,7,GF,EJ,0,5,0,0, EJ
serial,default,24,immediate,8,PP,HT,0,1,0,0, HT
serial,default,24,immediate,9,YT,FA,0,19,0,0, FA
serial,default,24,immediate,10,VX,YP,0,18,0,0, YP
serial,default,24,immediate,11,BY,JE,0,11,0,0, JE
serial,default,24,immediate,12,SE,KB,0,7,0,0, KB
serial,default,24,immediate,13,DS,MW,0,10,0,0, MW
serial,default,24,immediate,14,LA,HG,0,13,0,0, HG
serial,default,24,immediate,15,TS,NN,0,8,0,0, NN
serial,default,24,immediate,16,UQ,MK,0,20,0,0, MK
serial,default,24,immediate,17,FK,FP,0,26,0,0, FP
serial,default,24,immediate,18,VP,ZC,0,12,0,0, ZC
serial,default,24,immediate,19,IM,TW,0,13,0,0,Answer: TW
serial,default,24,immediate,20,FO,WL,0,11,0,0, WL
serial,default,24,immediate,21,ZY,QQ,0,25,0,0, QQ
serial,default,24,immediate,22,ZU,GT,0,21,0,0, GT
serial,default,24,immediate,23,DI,RR,0,5,0,0, RR
serial,default,24,immediate,24,HQ,CM,0,12,0,0, CM
serial,default,24,immediate,25,RL,PJ,0,29,0,0, PJ
serial,default,24,immediate,26,ZR,TB,0,27,0,0, TB
serial,default,24,immediate,27,DO,HV,0,13,0,0, HV
serial,default,24,immediate,28,KF,KR,0,26,0,0, KR
serial,default,24,immediate,29,QW,FP,0,3,0,0, FP
serial,default,24,immediate,30,OI,KB,0,20,0,0, KB
serial,default,24,immediate,31,OQ,KT,0,8,0,0, KT
serial,default,24,immediate,32,EG,KT,0,11,0,0, KT
serial,default,24,immediate,33,XW,PV,0,21,0,0, PV
serial,default,24,immediate,34,UZ,LT,0,18,0,0, LT
serial,default,24,immediate,35,LG,LG,1,24,0,0, LG
serial,default,24,immediate,36,UN,HI,0,8,0,0, HI
serial,default,24,immediate,37,UG,SB,0,21,0,0, SB
serial,default,24,immediate,38,PQ,ZK,0,26,0,0, ZK
serial,default,24,immediate,39,BK,RV,0,27,0,0, RV
