task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
parallel,default,3,filler,31,MD,MD,1,-1,0,0, MD
parallel,default,3,filler,32,AF,AF,1,-1,0,0, AF
parallel,default,3,filler,33,UK,UK,1,-1,0,0, UK
parallel,default,3,filler,34,EM,EM,1,-1,0,0, EM
parallel,default,3,filler,35,LX,LX,1,-1,0,0, LX
parallel,default,3,filler,36,UA,UA,1,-1,0,0, UA
parallel,default,3,filler,37,YV,YV,1,-1,0,0, YV
parallel,default,3,filler,38,TB,TB,1,-1,0,0, TB
parallel,default,3,filler,39,EB,EB,1,-1,0,0, EB
parallel,default,4,immediate,0,UI,UI,1,-1,0,0, UI
parallel,default,4,immediate,1,RU,RU,1,-1,0,0, RU
parallel,default,4,immediate,2,AY,HI,0,-1,0,0, HI
parallel,default,4,immediate,3,ZE,ZE,1,-1,0,0, ZE
parallel,default,4,immediate,4,IG,IG,1,-1,0,0, IG
parallel,default,4,immediate,5,RW,RW,1,-1,0,0, RW
parallel,default,4,immediate,6,TA,FY,0,-1,0,0, FY
parallel,default,4,immediate,7,VG,VG,1,-1,0,0, VG
parallel,default,4,immediate,8,SZ,SZ,1,-1,0,0, SZ
parallel,default,4,immediate,9,QV,QV,1,-1,0,0, QV
parallel,default,4,immediate,10,WU,WU,1,-1,0,0, WU
parallel,default,4,immediate,11,VT,VT,1,-1,0,0, VT
parallel,default,4,immediate,12,UN,UN,1,-1,0,0, UN
parallel,default,4,immediate,13,ZQ,ZQ,1,-1,0,0, ZQ
parallel,default,4,immediate,14,PA,CR,0,-1,0,0, CR
parallel,default,4,immediate,15,FO,FO,1,-1,0,0, FO
parallel,default,4,immediate,16,LQ,LQ,1,-1,0,0, LQ
parallel,default,4,immediate,17,GU,GU,1,-1,0,0, GU
parallel,default,4,immediate,18,ML,ML,1,-1,0,0, ML
parallel,default,4,immediate,19,XG,XG,1,-1,0,0, XG
parallel,default,4,immediate,20,GS,GS,1,-1,0,0, GS
parallel,default,4,immediate,21,CD,CD,1,-1,0,0, CD
parallel,default,4,immediate,22,VR,VR,1,-1,0,0, VR
parallel,default,4,immediate,23,WJ,WJ,1,-1,0,0, WJ
parallel,default,4,immediate,24,YU,YU,1,-1,0,0, YU
parallel,default,4,immediate,25,SP,SP,1,-1,0,0, SP
parallel,default,4,immediate,26,CY,CY,1,-1,0,0, CY
parallel,default,4,immediate,27,AQ,IO,0,-1,0,0, IO
parallel,default,4,immediate,28,TX,TX,1,-1,0,0, TX
parallel,default,4,immediate,29,BM,BM,1,-1,0,0, BM
parallel,default,4,immediate,30,FZ,FZ,1,-1,0,0, FZ
parallel,default,4,immediate,31,GG,GG,1,-1,0,0, GG
parallel,default,4,immediate,32,TG,TG,1,-1,0,0, TG
parallel,default,4,immediate,33,EZ,EZ,1,-1,0,0, EZ
parallel,default,4,immediate,34,EH,EH,1,-1,0,0, EH
parallel,default,4,immediate,35,AD,AD,1,-1,0,0, AD
parallel,default,4,immediate,36,NV,NV,1,-1,0,0, NV
parallel,default,4,immediate,37,HT,HT,1,-1,0,0, HT
parallel,default,4,immediate,38,KH,WC,0,-1,0,0, WC
parallel,default,4,immediate,39,DU,DU,1,-1,0,0, DU
parallel,default,4,filler,0,UI,UI,1,-1,0,0, UI
parallel,default,4,filler,1,RU,RU,1,-1,0,0, RU
parallel,default,4,filler,2,AY,AY,1,-1,0,0, AY
parallel,default,4,filler,3,ZE,ZE,1,-1,0,0, ZE
parallel,default,4,filler,4,IG,IG,1,-1,0,0, IG
parallel,default,4,filler,5,RW,RW,1,-1,0,0, RW
parallel,default,4,filler,6,TA,TA,1,-1,0,0, TA
parallel,default,4,filler,7,VG,VG,1,-1,0,0, VG
parallel,default,4,filler,8,SZ,SZ,1,-1,0,0, SZ
parallel,default,4,filler,9,QV,QV,1,-1,0,0, QV
parallel,default,4,filler,10,WU,WU,1,-1,0,0, WU
parallel,default,4,filler,11,VT,VT,1,-1,0,0, VT
parallel,default,4,filler,12,UN,UN,1,-1,0,0, UN
parallel,default,4,filler,13,ZQ,ZQ,1,-1,0,0, ZQ
parallel,default,4,filler,14,PA,PA,1,-1,0,0, PA
parallel,default,4,filler,15,FO,FO,1,-1,0,0, FO
parallel,default,4,filler,16,LQ,LQ,1,-1,0,0, LQ
parallel,default,4,filler,17,GU,GU,1,-1,0,0, GU
parallel,default,4,filler,18,ML,ML,1,-1,0,0, ML
parallel,default,4,filler,19,XG,XG,1,-1,0,0, XG
parallel,default,4,filler,20,GS,GS,1,-1,0,0, GS
parallel,default,4,filler,21,CD,CD,1,-1,0,0, CD
parallel,default,4,filler,22,VR,VR,1,-1,0,0, VR
parallel,default,4,filler,23,WJ,WJ,1,-1,0,0, WJ
parallel,default,4,filler,24,YU,YU,1,-1,0,0, YU
parallel,default,4,filler,25,SP,SP,1,-1,0,0, SP
parallel,default,4,filler,26,CY,CY,1,-1,0,0, CY
parallel,default,4,filler,27,AQ,AQ,1,-1,0,0, AQ
parallel,default,4,filler,28,TX,TX,1,-1,0,0, TX
parallel,default,4,filler,29,BM,BM,1,-1,0,0, BM
parallel,default,4,filler,30,FZ,FZ,1,-1,0,0, FZ
parallel,default,4,filler,31,GG,GG,1,-1,0,0, GG
parallel,default,4,filler,32,TG,TG,1,-1,0,0, TG
parallel,default,4,filler,33,EZ,EZ,1,-1,0,0, EZ
parallel,default,4,filler,34,EH,EH,1,-1,0,0, EH
parallel,default,4,filler,35,AD,AD,1,-1,0,0, AD
parallel,default,4,filler,36,NV,NV,1,-1,0,0, NV
parallel,default,4,filler,37,HT,HT,1,-1,0,0, HT
parallel,default,4,filler,38,KH,KH,1,-1,0,0, KH
parallel,default,4,filler,39,DU,DU,1,-1,0,0, DU
parallel,default,6,immediate,0,SO,SO,1,-1,0,0, SO
parallel,default,6,immediate,1,DH,DH,1,-1,0,0, DH
parallel,default,6,immediate,2,TH,TH,1,-1,0,0, TH
parallel,default,6,immediate,3,UB,UB,1,-1,0,0, UB
parallel,default,6,immediate,4,GF,GF,1,-1,0,0, GF
parallel,default,6,immediate,5,BB,BB,1,-1,0,0, BB
parallel,default,6,immediate,6,CW,CW,1,-1,0,0, CW
parallel,default,6,immediate,7,BE,BE,1,-1,0,0, BE
parallel,default,6,immediate,8,PZ,PZ,1,-1,0,0, PZ
parallel,default,6,immediate,9,PA,PA,1,-1,0,0, PA
parallel,default,6,immediate,10,NJ,NJ,1,-1,0,0, NJ
parallel,default,6,immediate,11,VQ,VQ,1,-1,0,0, VQ
parallel,default,6,immediate,12,II,II,1,-1,0,0, II
parallel,default,6,immediate,13,SN,SN,1,-1,0,0, SN
parallel,default,6,immediate,14,FK,FK,1,-1,0,0, FK
parallel,default,6,immediate,15,DU,DU,1,-1,0,0, DU
parallel,default,6,immediate,16,UG,UG,1,-1,0,0, UG
parallel,default,6,immediate,17,HB,HB,1,-1,0,0, HB
parallel,default,6,immediate,18,JW,JW,1,-1,0,0, JW
parallel,default,6,immediate,19,ZJ,ZJ,1,-1,0,0, ZJ
parallel,default,6,immediate,20,FD,FD,1,-1,0,0, FD
parallel,default,6,immediate,21,YK,YK,1,-1,0,0, YK
parallel,default,6,immediate,22,XB,XB,1,-1,0,0, XB
parallel,default,6,immediate,23,IT,IT,1,-1,0,0, IT
parallel,default,6,immediate,24,RO,RO,1,-1,0,0, RO
parallel,default,6,immediate,25,TK,TK,1,-1,0,0, TK
parallel,default,6,immediate,26,MW,MW,1,-1,0,0, MW
parallel,default,6,immediate,27,JF,JF,1,-1,0,0, JF
parallel,default,6,immediate,28,NC,EX,0,-1,0,0, EX
parallel,default,6,immediate,29,EZ,EZ,1,-1,0,0, EZ
parallel,default,6,immediate,30,UY,YN,0,-1,0,0, YN
parallel,default,6,immediate,31,GJ,GJ,1,-1,0,0, GJ
parallel,default,6,immediate,32,BR,BR,1,-1,0,0, BR
parallel,default,6,immediate,33,HM,JE,0,-1,0,0, JE
parallel,default,6,immediate,34,ME,ME,1,-1,0,0, ME
parallel,default,6,immediate,35,DL,DL,1,-1,0,0, DL
parallel,default,6,immediate,36,GO,GO,1,-1,0,0, GO
parallel,default,6,immediate,37,YK,YK,1,-1,0,0, YK
parallel,default,6,immediate,38,XD,XD,1,-1,0,0, XD
parallel,default,6,immediate,39,GV,GV,1,-1,0,0, GV
parallel,default,6,filler,0,SO,SO,1,-1,0,0, SO
parallel,default,6,filler,1,DH,DH,1,-1,0,0, DH
parallel,default,6,filler,2,TH,TH,1,-1,0,0, TH
parallel,default,6,filler,3,UB,UB,1,-1,0,0, UB
parallel,default,6,filler,4,GF,GF,1,-1,0,0, GF
parallel,default,6,filler,5,BB,BB,1,-1,0,0, BB
parallel,default,6,filler,6,CW,CW,1,-1,0,0, CW
parallel,default,6,filler,7,BE,BE,1,-1,0,0, BE
parallel,default,6,filler,8,PZ,PZ,1,-1,0,0, PZ
parallel,default,6,filler,9,PA,PA,1,-1,0,0, PA
parallel,default,6,filler,10,NJ,NJ,1,-1,0,0, NJ
parallel,default,6,filler,11,VQ,VQ,1,-1,0,0, VQ
parallel,default,6,filler,12,II,II,1,-1,0,0, II
parallel,default,6,filler,13,SN,SN,1,-1,0,0, SN
parallel,default,6,filler,14,FK,FK,1,-1,0,0, FK
parallel,default,6,filler,15,DU,DU,1,-1,0,0, DU
parallel,default,6,filler,16,UG,UG,1,-1,0,0, UG
parallel,default,6,filler,17,HB,HB,1,-1,0,0, HB
parallel,default,6,filler,18,JW,JW,1,-1,0,0, JW
parallel,default,6,filler,19,ZJ,ZJ,1,-1,0,0, ZJ
parallel,default,6,filler,20,FD,FD,1,-1,0,0, FD
parallel,default,6,filler,21,YK,YK,1,-1,0,0, YK
parallel,default,6,filler,22,XB,XB,1,-1,0,0, XB
parallel,default,6,filler,23,IT,IT,1,-1,0,0, IT
parallel,default,6,filler,24,RO,RO,1,-1,0,0, RO
parallel,default,6,filler,25,TK,TK,1,-1,0,0, TK
parallel,default,6,filler,26,MW,NR,0,-1,0,0, NR
parallel,default,6,filler,27,JF,JF,1,-1,0,0, JF
parallel,default,6,filler,28,NC,PG,0,-1,0,0, PG
parallel,default,6,filler,29,EZ,EZ,1,-1,0,0, EZ
parallel,default,6,filler,30,UY,UY,1,-1,0,0, UY
parallel,default,6,filler,31,GJ,GJ,1,-1,0,0, GJ
parallel,default,6,filler,32,BR,BR,1,-1,0,0, BR
parallel,default,6,filler,33,HM,HM,1,-1,0,0, HM
parallel,default,6,filler,34,ME,ME,1,-1,0,0, ME
parallel,default,6,filler,35,DL,DL,1,-1,0,0, DL
parallel,default,6,filler,36,GO,GO,1,-1,0,0, GO
parallel,default,6,filler,37,YK,YK,1,-1,0,0, YK
parallel,default,6,filler,38,XD,XD,1,-1,0,0, XD
parallel,default,6,filler,39,GV,GV,1,-1,0,0, GV
parallel,default,8,immediate,0,FX,UG,0,-1,0,0, UG
parallel,default,8,immediate,1,SU,SU,1,-1,0,0, SU
parallel,default,8,immediate,2,TE,TE,1,-1,0,0, TE
parallel,default,8,immediate,3,QM,LA,0,-1,0,0, LA
parallel,default,8,immediate,4,JG,JG,1,-1,0,0, JG
parallel,default,8,immediate,5,VB,VB,1,-1,0,0, VB
parallel,default,8,immediate,6,OC,OC,1,-1,0,0, OC
parallel,default,8,immediate,7,MJ,MJ,1,-1,0,0, MJ
parallel,default,8,immediate,8,SR,SR,1,-1,0,0, SR
parallel,default,8,immediate,9,JG,JG,1,-1,0,0, JG
parallel,default,8,immediate,10,QB,QB,1,-1,0,0, QB
parallel,default,8,immediate,11,TU,TU,1,-1,0,0, TU
parallel,default,8,immediate,12,VE,VE,1,-1,0,0, VE
parallel,default,8,immediate,13,SV,SV,1,-1,0,0, SV
parallel,default,8,immediate,14,WE,WE,1,-1,0,0, WE
parallel,default,8,immediate,15,HQ,HQ,1,-1,0,0, HQ
parallel,default,8,immediate,16,US,US,1,-1,0,0, US
parallel,default,8,immediate,17,US,US,1,-1,0,0, US
parallel,default,8,immediate,18,YV,YV,1,-1,0,0, YV
parallel,default,8,immediate,19,QL,RN,0,-1,0,0, RN
parallel,default,8,immediate,20,NG,NG,1,-1,0,0, NG
parallel,default,8,immediate,21,YL,JN,0,-1,0,0, JN
parallel,default,8,immediate,22,SI,SI,1,-1,0,0, SI
parallel,default,8,immediate,23,UJ,UJ,1,-1,0,0, UJ
parallel,default,8,immediate,24,GV,GV,1,-1,0,0, GV
parallel,default,8,immediate,25,PD,PD,1,-1,0,0, PD
parallel,default,8,immediate,26,QH,QH,1,-1,0,0, QH
parallel,default,8,immediate,27,YT,YT,1,-1,0,0, YT
parallel,default,8,immediate,28,ED,ED,1,-1,0,0, ED
parallel,default,8,immediate,29,AW,AW,1,-1,0,0, AW
parallel,default,8,immediate,30,BS,JN,0,-1,0,0, JN
parallel,default,8,immediate,31,SQ,SQ,1,-1,0,0, SQ
parallel,default,8,immediate,32,FZ,CW,0,-1,0,0, CW
parallel,default,8,immediate,33,HO,HO,1,-1,0,0, HO
parallel,default,8,immediate,34,OF,LR,0,-1,0,0, LR
parallel,default,8,immediate,35,IL,IL,1,-1,0,0, IL
parallel,default,8,immediate,36,XV,XV,1,-1,0,0, XV
parallel,default,8,immediate,37,YN,YN,1,-1,0,0, YN
parallel,default,8,immediate,38,CJ,CJ,1,-1,0,0, CJ
parallel,default,8,immediate,39,GJ,GJ,1,-1,0,0, GJ
parallel,default,8,filler,0,FX,FX,1,-1,0,0, FX
parallel,default,8,filler,1,SU,SU,1,-1,0,0, SU
parallel,default,8,filler,2,TE,TE,1,-1,0,0, TE
parallel,default,8,filler,3,QM,LA,0,-1,0,0, LA
parallel,default,8,filler,4,JG,JG,1,-1,0,0, JG
parallel,default,8,filler,5,VB,VB,1,-1,0,0, VB
parallel,default,8,filler,6,OC,OC,1,-1,0,0, OC
parallel,default,8,filler,7,MJ,MJ,1,-1,0,0, MJ
parallel,default,8,filler,8,SR,SR,1,-1,0,0, SR
parallel,default,8,filler,9,JG,JG,1,-1,0,0, JG
parallel,default,8,filler,10,QB,QB,1,-1,0,0, QB
parallel,default,8,filler,11,TU,TU,1,-1,0,0, TU
parallel,default,8,filler,12,VE,VE,1,-1,0,0, VE
parallel,default,8,filler,13,SV,SV,1,-1,0,0, SV
parallel,default,8,filler,14,WE,WE,1,-1,0,0, WE
parallel,default,8,filler,15,HQ,HQ,1,-1,0,0, HQ
parallel,default,8,filler,16,US,US,1,-1,0,0, US
parallel,default,8,filler,17,US,US,1,-1,0,0, US
parallel,default,8,filler,18,YV,YV,1,-1,0,0, YV
parallel,default,8,filler,19,QL,RN,0,-1,0,0, RN
parallel,default,8,filler,20,NG,NG,1,-1,0,0, NG
parallel,default,8,filler,21,YL,JN,0,-1,0,0, JN
parallel,default,8,filler,22,SI,SI,1,-1,0,0, SI
parallel,default,8,filler,23,UJ,UJ,1,-1,0,0, UJ
parallel,default,8,filler,24,GV,FZ,0,-1,0,0, FZ
parallel,default,8,filler,25,PD,PD,1,-1,0,0, PD
parallel,default,8,filler,26,QH,QH,1,-1,0,0, QH
parallel,default,8,filler,27,YT,UN,0,-1,0,0, UN
parallel,default,8,filler,28,ED,ED,1,-1,0,0, ED
parallel,default,8,filler,29,AW,AW,1,-1,0,0, AW
parallel,default,8,filler,30,BS,BS,1,-1,0,0, BS
parallel,default,8,filler,31,SQ,SQ,1,-1,0,0, SQ
parallel,default,8,filler,32,FZ,SV,0,-1,0,0, SV
parallel,default,8,filler,33,HO,HO,1,-1,0,0, HO
parallel,default,8,filler,34,OF,OF,1,-1,0,0, OF
parallel,default,8,filler,35,IL,IL,1,-1,0,0, IL
parallel,default,8,filler,36,XV,XV,1,-1,0,0, XV
parallel,default,8,filler,37,YN,YN,1,-1,0,0, YN
parallel,default,8,filler,38,CJ,CJ,1,-1,0,0, CJ
parallel,default,8,filler,39,GJ,GJ,1,-1,0,0, GJ
