task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
parallel_count,default,12,immediate,2,5,5,1,-1,0,0, 5
parallel_count,default,12,immediate,3,6,5,0,-1,0,0, 5
parallel_count,default,12,immediate,4,4,5,0,-1,0,0, 5
parallel_count,default,12,immediate,5,8,5,0,-1,0,0, 5
parallel_count,default,12,immediate,6,4,5,0,-1,0,0, 5
parallel_count,default,12,immediate,7,5,5,1,-1,0,0, 5
parallel_count,default,12,immediate,8,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,9,4,4,1,-1,0,0, 4
parallel_count,default,12,immediate,10,3,5,0,-1,0,0, 5
parallel_count,default,12,immediate,11,5,4,0,-1,0,0, 4
parallel_count,default,12,immediate,12,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,13,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,14,3,5,0,-1,0,0, 5
parallel_count,default,12,immediate,15,7,7,1,-1,0,0, 7
parallel_count,default,12,immediate,16,6,6,1,-1,0,0, 6
parallel_count,default,12,immediate,17,4,4,1,-1,0,0, 4
parallel_count,default,12,immediate,18,6,5,0,-1,0,0, 5
parallel_count,default,12,immediate,19,5,5,1,-1,0,0, 5
parallel_count,default,12,immediate,20,2,4,0,-1,0,0, 4
parallel_count,default,12,immediate,21,6,6,1,-1,0,0, 6
parallel_count,default,12,immediate,22,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,23,6,6,1,-1,0,0, 6
parallel_count,default,12,immediate,24,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,25,6,4,0,-1,0,0, 4
parallel_count,default,12,immediate,26,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,27,7,5,0,-1,0,0, 5
parallel_count,default,12,immediate,28,6,4,0,-1,0,0, 4
parallel_count,default,12,immediate,29,9,6,0,-1,0,0, 6
parallel_count,default,12,immediate,30,5,5,1,-1,0,0, 5
parallel_count,default,12,immediate,31,4,5,0,-1,0,0, 5
parallel_count,default,12,immediate,32,4,5,0,-1,0,0, 5
parallel_count,default,12,immediate,33,4,5,0,-1,0,0, 5
parallel_count,default,12,immediate,34,6,4,0,-1,0,0, 4
parallel_count,default,12,immediate,35,6,5,0,-1,0,0, 5
parallel_count,default,12,immediate,36,4,4,1,-1,0,0, 4
parallel_count,default,12,immediate,37,5,5,1,-1,0,0, 5
parallel_count,default,12,immediate,38,8,6,0,-1,0,0, 6
parallel_count,default,12,immediate,39,7,5,0,-1,0,0, 5
parallel_count,default,16,immediate,0,10,9,0,-1,0,0, 9
parallel_count,default,16,immediate,1,6,6,1,-1,0,0, 6
parallel_count,default,16,immediate,2,6,7,0,-1,0,0, 7
parallel_count,default,16,immediate,3,7,8,0,-1,0,0, 8
parallel_count,default,16,immediate,4,11,8,0,-1,0,0, 8
parallel_count,default,16,immediate,5,8,7,0,-1,0,0, 7
parallel_count,default,16,immediate,6,8,7,0,-1,0,0, 7
parallel_count,default,16,immediate,7,5,7,0,-1,0,0, 7
parallel_count,default,16,immediate,8,8,7,0,-1,0,0, 7
parallel_count,default,16,immediate,9,7,7,1,-1,0,0, 7
parallel_count,default,16,immediate,10,5,5,1,-1,0,0, 5
parallel_count,default,16,immediate,11,5,7,0,-1,0,0, 7
parallel_count,default,16,immediate,12,8,8,1,-1,0,0, 8
parallel_count,default,16,immediate,13,8,7,0,-1,0,0, 7
parallel_count,default,16,immediate,14,7,7,1,-1,0,0, 7
parallel_count,default,16,immediate,15,9,9,1,-1,0,0, 9
parallel_count,default,16,immediate,16,6,7,0,-1,0,0, 7
parallel_count,default,16,immediate,17,9,8,0,-1,0,0, 8
parallel_count,default,16,immediate,18,8,6,0,-1,0,0, 6
parallel_count,default,16,immediate,19,9,8,0,-1,0,0, 8
parallel_count,default,16,immediate,20,6,6,1,-1,0,0, 6
parallel_count,default,16,immediate,21,5,7,0,-1,0,0, 7
parallel_count,default,16,immediate,22,6,6,1,-1,0,0, 6
parallel_count,default,16,immediate,23,9,8,0,-1,0,0, 8
parallel_count,default,16,immediate,24,8,8,1,-1,0,0, 8
parallel_count,default,16,immediate,25,8,7,0,-1,0,0, 7
parallel_count,default,16,immediate,26,9,8,0,-1,0,0, 8
parallel_count,default,16,immediate,27,9,7,0,-1,0,0, 7
parallel_count,default,16,immediate,28,9,7,0,-1,0,0, 7
parallel_count,default,16,immediate,29,10,7,0,-1,0,0, 7
parallel_count,default,16,immediate,30,4,5,0,-1,0,0, 5
parallel_count,default,16,immediate,31,9,7,0,-1,0,0, 7
parallel_count,default,16,immediate,32,6,6,1,-1,0,0, 6
parallel_count,default,16,immediate,33,9,8,0,-1,0,0, 8
parallel_count,default,16,immediate,34,8,6,0,-1,0,0, 6
parallel_count,default,16,immediate,35,11,6,0,-1,0,0, 6
parallel_count,default,16,immediate,36,9,8,0,-1,0,0, 8
parallel_count,default,16,immediate,37,7,5,0,-1,0,0, 5
parallel_count,default,16,immediate,38,7,7,1,-1,0,0, 7
parallel_count,default,16,immediate,39,11,8,0,-1,0,0, 8
parallel_count,default,20,immediate,0,10,7,0,-1,0,0, 7
parallel_count,default,20,immediate,1,8,8,1,-1,0,0, 8
parallel_count,default,20,immediate,2,10,8,0,-1,0,0, 8
parallel_count,default,20,immediate,3,10,9,0,-1,0,0, 9
parallel_count,default,20,immediate,4,12,7,0,-1,0,0, 7
parallel_count,default,20,immediate,5,8,8,1,-1,0,0, 8
parallel_count,default,20,immediate,6,11,8,0,-1,0,0, 8
parallel_count,default,20,immediate,7,10,9,0,-1,0,0, 9
parallel_count,default,20,immediate,8,9,8,0,-1,0,0, 8
parallel_count,default,20,immediate,9,13,10,0,-1,0,0, 10
parallel_count,default,20,immediate,10,13,10,0,-1,0,0, 10
parallel_count,default,20,immediate,11,13,10,0,-1,0,0, 10
parallel_count,default,20,immediate,12,10,10,1,-1,0,0, 10
parallel_count,default,20,immediate,13,12,8,0,-1,0,0, 8
parallel_count,default,20,immediate,14,12,9,0,-1,0,0, 9
parallel_count,default,20,immediate,15,11,9,0,-1,0,0, 9
parallel_count,default,20,immediate,16,13,10,0,-1,0,0, 10
parallel_count,default,20,immediate,17,10,10,1,-1,0,0, 10
parallel_count,default,20,immediate,18,7,8,0,-1,0,0, 8
parallel_count,default,20,immediate,19,9,10,0,-1,0,0, 10
parallel_count,default,20,immediate,20,9,9,1,-1,0,0, 9
parallel_count,default,20,immediate,21,12,10,0,-1,0,0, 10
parallel_count,default,20,immediate,22,11,8,0,-1,0,0, 8
parallel_count,default,20,immediate,23,8,9,0,-1,0,0, 9
parallel_count,default,20,immediate,24,8,8,1,-1,0,0, 8
parallel_count,default,20,immediate,25,13,9,0,-1,0,0, 9
parallel_count,default,20,immediate,26,10,10,1,-1,0,0, 10
parallel_count,default,20,immediate,27,14,10,0,-1,0,0, 10
parallel_count,default,20,immediate,28,8,8,1,-1,0,0, 8
parallel_count,default,20,immediate,29,12,10,0,-1,0,0, 10
parallel_count,default,20,immediate,30,10,8,0,-1,0,0, 8
parallel_count,default,20,immediate,31,9,8,0,-1,0,0, 8
parallel_count,default,20,immediate,32,9,9,1,-1,0,0, 9
parallel_count,default,20,immediate,33,5,7,0,-1,0,0, 7
parallel_count,default,20,immediate,34,12,8,0,-1,0,0, 8
parallel_count,default,20,immediate,35,10,9,0,-1,0,0, 9
parallel_count,default,20,immediate,36,11,9,0,-1,0,0, 9
parallel_count,default,20,immediate,37,9,9,1,-1,0,0, 9
parallel_count,default,20,immediate,38,11,10,0,-1,0,0, 10
parallel_count,default,20,immediate,39,15,9,0,-1,0,0, 9
parallel_count,default,24,immediate,0,9,9,1,-1,0,0, 9
parallel_count,default,24,immediate,1,9,10,0,-1,0,0, 10
parallel_count,default,24,immediate,2,17,10,0,-1,0,0, 10
parallel_count,default,24,immediate,3,10,9,0,-1,0,0, 9
parallel_count,default,24,immediate,4,16,12,0,-1,0,0, 12
parallel_count,default,24,immediate,5,14,11,0,-1,0,0, 11
parallel_count,default,24,immediate,6,11,10,0,-1,0,0, 10
parallel_count,default,24,immediate,7,12,10,0,-1,0,0, 10
parallel_count,default,24,immediate,8,14,11,0,-1,0,0, 11
parallel_count,default,24,immediate,9,13,10,0,-1,0,0, 10
parallel_count,default,24,immediate,10,15,14,0,-1,0,0, 14
parallel_count,default,24,immediate,11,13,10,0,-1,0,0, 10
parallel_count,default,24,immediate,12,12,10,0,-1,0,0, 10
parallel_count,default,24,immediate,13,14,9,0,-1,0,0, 9
parallel_count,default,24,immediate,14,14,10,0,-1,0,0, 10
parallel_count,default,24,immediate,15,11,8,0,-1,0,0, 8
parallel_count,default,24,immediate,16,12,10,0,-1,0,0, 10
parallel_count,default,24,immediate,17,10,9,0,-1,0,0, 9
parallel_count,default,24,immediate,18,12,9,0,-1,0,0, 9
parallel_count,default,24,immediate,19,7,8,0,-1,0,0, 8
parallel_count,default,24,immediate,20,11,10,0,-1,0,0, 10
parallel_count,default,24,immediate,21,10,10,1,-1,0,0, 10
parallel_count,default,24,immediate,22,13,10,0,-1,0,0, 10
parallel_count,default,24,immediate,23,10,10,1,-1,0,0, 10
parallel_count,default,24,immediate,24,13,10,0,-1,0,0, 10
parallel_count,default,24,immediate,25,7,8,0,-1,0,0, 8
parallel_count,default,24,immediate,26,12,11,0,-1,0,0, 11
parallel_count,default,24,immediate,27,12,11,0,-1,0,0, 11
parallel_count,default,24,immediate,28,9,10,0,-1,0,0, 10
parallel_count,default,24,immediate,29,12,12,1,-1,0,0, 12
parallel_count,default,24,immediate,30,9,8,0,-1,0,0, 8
parallel_count,default,24,immediate,31,10,10,1,-1,0,0, 10
parallel_count,default,24,immediate,32,13,11,0,-1,0,0, 11
parallel_count,default,24,immediate,33,9,10,0,-1,0,0, 10
parallel_count,default,24,immediate,34,13,11,0,-1,0,0, 11
parallel_count,default,24,immediate,35,10,10,1,-1,0,0, 10
parallel_count,default,24,immediate,36,14,11,0,-1,0,0, 11
parallel_count,default,24,immediate,37,14,9,0,-1,0,0, 9
parallel_count,default,24,immediate,38,11,10,0,-1,0,0, 10
parallel_count,default,24,immediate,39,15,11,0,-1,0,0, 11
