task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,explicit,2,immediate,35,QH,QH,1,2,0,0, QH
serial,explicit,2,immediate,36,KF,FS,0,3,0,0, FS
serial,explicit,2,immediate,37,RE,PO,0,3,0,0, PO
serial,explicit,2,immediate,38,UU,UU,1,2,0,0, UU
serial,explicit,2,immediate,39,TK,TK,1,2,0,0, TK
serial,explicit,3,immediate,0,ES,XK,0,4,0,0, XK
serial,explicit,3,immediate,1,IP,SF,0,4,0,0, SF
serial,explicit,3,immediate,2,MD,HV,0,4,0,0, HV
serial,explicit,3,immediate,3,GN,JT,0,4,0,0, JT
serial,explicit,3,immediate,4,OS,DW,0,4,0,0, DW
serial,explicit,3,immediate,5,CA,SU,0,4,0,0, SU
serial,explicit,3,immediate,6,JS,IK,0,4,0,0, IK
serial,explicit,3,immediate,7,YI,YI,1,3,0,0, YI
serial,explicit,3,immediate,8,CS,AW,0,4,0,0, AW
serial,explicit,3,immediate,9,XC,PI,0,4,0,0, PI
serial,explicit,3,immediate,10,UA,DJ,0,4,0,0, DJ
serial,explicit,3,immediate,11,TY,NX,0,4,0,0, NX
serial,explicit,3,immediate,12,XH,GA,0,4,0,0, GA
serial,explicit,3,immediate,13,HZ,YK,0,4,0,0, YK
serial,explicit,3,immediate,14,TK,QO,0,4,0,0, QO
serial,explicit,3,immediate,15,VW,CB,0,4,0,0, CB
serial,explicit,3,immediate,16,DC,WK,0,4,0,0, WK
serial,explicit,3,immediate,17,MA,AG,0,4,0,0, AG
serial,explicit,3,immediate,18,SL,NI,0,4,0,0, NI
serial,explicit,3,immediate,19,SX,QS,0,4,0,0, QS
serial,explicit,3,immediate,20,AQ,QQ,0,4,0,0, QQ
serial,explicit,3,immediate,21,JK,FY,0,4,0,0, FY
serial,explicit,3,immediate,22,EO,TY,0,4,0,0, TY
serial,explicit,3,immediate,23,BH,GU,0,4,0,0, GU
serial,explicit,3,immediate,24,VL,YW,0,4,0,0, YW
serial,explicit,3,immediate,25,WD,KF,0,4,0,0, KF
serial,explicit,3,immediate,26,ZL,WA,0,4,0,0, WA
serial,explicit,3,immediate,27,JP,AW,0,4,0,0, AW
serial,explicit,3,immediate,28,KA,KA,1,3,0,0, KA
serial,explicit,3,immediate,29,TO,RP,0,4,0,0, RP
serial,explicit,3,immediate,30,VD,UH,0,4,0,0, UH
serial,explicit,3,immediate,31,AZ,ES,0,4,0,0, ES
serial,explicit,3,immediate,32,HI,PJ,0,4,0,0, PJ
serial,explicit,3,immediate,33,DX,DX,1,3,0,0, DX
serial,explicit,3,immediate,34,KF,IH,0,4,0,0, IH
serial,explicit,3,immediate,35,YX,BS,0,4,0,0, BS
serial,explicit,3,immediate,36,PL,AU,0,4,0,0, AU
serial,explicit,3,immediate,37,GY,BV,0,4,0,0, BV
serial,explicit,3,immediate,38,LH,CU,0,4,0,0, CU
serial,explicit,3,immediate,39,FH,HS,0,4,0,0, HS
serial,explicit,4,immediate,0,MW,MW,1,4,0,0, MW
serial,explicit,4,immediate,1,XJ,BE,0,5,0,0, BE
serial,explicit,4,immediate,2,JC,LO,0,5,0,0, LO
serial,explicit,4,immediate,3,LT,SA,0,5,0,0, SA
serial,explicit,4,immediate,4,NU,NU,1,4,0,0, NU
serial,explicit,4,immediate,5,JB,KE,0,5,0,0, KE
serial,explicit,4,immediate,6,XG,AO,0,5,0,0, AO
serial,explicit,4,immediate,7,DB,UZ,0,5,0,0, UZ
serial,explicit,4,immediate,8,VS,TX,0,5,0,0, TX
serial,explicit,4,immediate,9,SO,TQ,0,5,0,0, TQ
serial,explicit,4,immediate,10,KZ,JI,0,6,0,0, JI
serial,explicit,4,immediate,11,ED,ED,1,4,0,0, ED
serial,explicit,4,immediate,12,IJ,IL,0,5,0,0, IL
serial,explicit,4,immediate,13,LU,FY,0,6,0,0, FY
serial,explicit,4,immediate,14,AJ,SU,0,5,0,0, SU
serial,explicit,4,immediate,15,ET,RT,0,6,0,0, RT
serial,explicit,4,immediate,16,QH,QH,1,4,0,0, QH
serial,explicit,4,immediate,17,OF,YN,0,6,0,0, YN
serial,explicit,4,immediate,18,LO,WX,0,5,0,0, WX
serial,explicit,4,immediate,19,JH,YE,0,5,0,0, YE
serial,explicit,4,immediate,20,HO,WZ,0,6,0,0, WZ
serial,explicit,4,immediate,21,IW,BQ,0,5,0,0, BQ
serial,explicit,4,immediate,22,EC,WS,0,5,0,0, WS
serial,explicit,4,immediate,23,HC,OT,0,5,0,0, OT
serial,explicit,4,immediate,24,FL,RR,0,5,0,0, RR
serial,explicit,4,immediate,25,NE,MB,0,5,0,0, MB
serial,explicit,4,immediate,26,PH,MA,0,5,0,0, MA
serial,explicit,4,immediate,27,QN,HG,0,6,0,0, HG
serial,explicit,4,immediate,28,LC,DW,0,5,0,0, DW
serial,explicit,4,immediate,29,JN,AA,0,5,0,0, AA
serial,explicit,4,immediate,30,XI,JW,0,5,0,0, JW
serial,explicit,4,immediate,31,UT,JA,0,6,0,0, JA
serial,explicit,4,immediate,32,SD,SD,1,4,0,0, SD
serial,explicit,4,immediate,33,HI,NR,0,6,0,0, NR
serial,explicit,4,immediate,34,JR,JR,1,4,0,0, JR
serial,explicit,4,immediate,35,UE,CF,0,5,0,0, CF
serial,explicit,4,immediate,36,SR,PW,0,6,0,0, PW
serial,explicit,4,immediate,37,RV,AX,0,6,0,0, AX
serial,explicit,4,immediate,38,TV,RI,0,6,0,0, RI
serial,explicit,4,immediate,39,CX,KS,0,5,0,0, KS
serial,explicit,6,immediate,0,NC,NC,1,6,0,0, NC
serial,explicit,6,immediate,1,QV,GA,0,7,0,0, GA
serial,explicit,6,immediate,2,SD,WC,0,7,0,0, WC
serial,explicit,6,immediate,3,BW,WK,0,7,0,0, WK
serial,explicit,6,immediate,4,EV,EV,1,6,0,0, EV
serial,explicit,6,immediate,5,WR,WR,1,6,0,0, WR
serial,explicit,6,immediate,6,OQ,LZ,0,7,0,0, LZ
serial,explicit,6,immediate,7,GU,GU,1,6,0,0, GU
serial,explicit,6,immediate,8,FA,GS,0,8,0,0, GS
serial,explicit,6,immediate,9,XC,SF,0,8,0,0, SF
serial,explicit,6,immediate,10,SC,VM,0,9,0,0, VM
serial,explicit,6,immediate,11,YU,YU,1,6,0,0, YU
serial,explicit,6,immediate,12,PU,WA,0,5,0,0, WA
serial,explicit,6,immediate,13,MJ,GL,0,5,0,0, GL
serial,explicit,6,immediate,14,HC,XO,0,7,0,0, XO
serial,explicit,6,immediate,15,EV,EJ,0,5,0,0, EJ
serial,explicit,6,immediate,16,SU,SU,1,6,0,0, SU
serial,explicit,6,immediate,17,ZR,OA,0,4,0,0, OA
serial,explicit,6,immediate,18,HS,JR,0,7,0,0, JR
serial,explicit,6,immediate,19,QN,ER,0,5,0,0, ER
serial,explicit,6,immediate,20,NP,PT,0,7,0,0, PT
serial,explicit,6,immediate,21,YB,NB,0,5,0,0, NB
serial,explicit,6,immediate,22,OL,MV,0,7,0,0, MV
serial,explicit,6,immediate,23,PZ,PZ,1,6,0,0, PZ
serial,explicit,6,immediate,24,NU,NU,1,6,0,0, NU
serial,explicit,6,immediate,25,XV,WO,0,7,0,0, WO
serial,explicit,6,immediate,26,WR,TD,0,7,0,0, TD
serial,explicit,6,immediate,27,AY,DR,0,7,0,0, DR
serial,explicit,6,immediate,28,DX,PE,0,5,0,0, PE
serial,explicit,6,immediate,29,KA,XT,0,5,0,0, XT
serial,explicit,6,immediate,30,QS,YK,0,7,0,0, YK
serial,explicit,6,immediate,31,MX,TW,0,7,0,0, TW
serial,explicit,6,immediate,32,LG,KO,0,7,0,0, KO
serial,explicit,6,immediate,33,ZE,ZE,1,6,0,0, ZE
serial,explicit,6,immediate,34,NG,QB,0,7,0,0, QB
serial,explicit,6,immediate,35,NE,GE,0,9,0,0, GE
serial,explicit,6,immediate,36,ZY,ZY,1,6,0,0, ZY
serial,explicit,6,immediate,37,ZH,DZ,0,7,0,0, DZ
serial,explicit,6,immediate,38,ZO,EZ,0,7,0,0, EZ
serial,explicit,6,immediate,39,EB,YW,0,5,0,0, YW
serial,explicit,8,immediate,0,TO,KC,0,5,0,0, KC
serial,explicit,8,immediate,1,MZ,WV,0,6,0,0, WV
serial,explicit,8,immediate,2,ZY,RB,0,6,0,0, RB
serial,explicit,8,immediate,3,SZ,ZR,0,7,0,0, ZR
serial,explicit,8,immediate,4,ZI,ZI,1,8,0,0, ZI
serial,explicit,8,immediate,5,XE,GJ,0,7,0,0, GJ
serial,explicit,8,immediate,6,TJ,FX,0,9,0,0, FX
serial,explicit,8,immediate,7,OE,JY,0,7,0,0, JY
serial,explicit,8,immediate,8,YR,BG,0,7,0,0, BG
serial,explicit,8,immediate,9,IM,HW,0,9,0,0, HW
serial,explicit,8,immediate,10,JT,JG,0,7,0,0, JG
serial,explicit,8,immediate,11,AN,AN,1,8,0,0, AN
serial,explicit,8,immediate,12,EE,OY,0,9,0,0, OY
serial,explicit,8,immediate,13,BT,VV,0,10,0,0, VV
serial,explicit,8,immediate,14,GZ,KO,0,7,0,0, KO
serial,explicit,8,immediate,15,FT,RJ,0,10,0,0, RJ
serial,explicit,8,immediate,16,PG,WD,0,6,0,0, WD
serial,explicit,8,immediate,17,IF,MV,0,10,0,0, MV
serial,explicit,8,immediate,18,IP,ZL,0,7,0,0, ZL
serial,explicit,8,immediate,19,FN,FN,1,8,0,0, FN
serial,explicit,8,immediate,20,EE,MC,0,10,0,0, MC
serial,explicit,8,immediate,21,RZ,FJ,0,5,0,0, FJ
serial,explicit,8,immediate,22,HS,WZ,0,10,0,0, WZ
serial,explicit,8,immediate,23,ON,WM,0,9,0,0, WM
serial,explicit,8,immediate,24,CR,GK,0,7,0,0, GK
serial,explicit,8,immediate,25,CM,CM,1,8,0,0, CM
serial,explicit,8,immediate,26,VN,ZQ,0,7,0,0, ZQ
serial,explicit,8,immediate,27,FY,GQ,0,7,0,0, GQ
serial,explicit,8,immediate,28,XF,XF,1,8,0,0, XF
serial,explicit,8,immediate,29,EJ,EJ,1,8,0,0, EJ
serial,explicit,8,immediate,30,FY,MP,0,7,0,0, MP
serial,explicit,8,immediate,31,DZ,DZ,1,8,0,0, DZ
serial,explicit,8,immediate,32,TR,JB,0,9,0,0, JB
serial,explicit,8,immediate,33,UW,CF,0,11,0,0, CF
serial,explicit,8,immediate,34,ER,CG,0,7,0,0, CG
serial,explicit,8,immediate,35,LH,LH,1,8,0,0, LH
serial,explicit,8,immediate,36,JE,DL,0,9,0,0, DL
serial,explicit,8,immediate,37,ZT,ZT,1,8,0,0, ZT
serial,explicit,8,immediate,38,XN,XN,1,8,0,0, XN
serial,explicit,8,immediate,39,RZ,PL,0,7,0,0, PL
