task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,explicit,3,immediate,6,HE,KY,0,5,0,0, KY
serial,explicit,3,immediate,7,WO,UL,0,9,0,0, UL
serial,explicit,3,immediate,8,FK,QI,0,6,0,0, QI
serial,explicit,3,immediate,9,KS,HC,0,6,0,0, HC
serial,explicit,3,immediate,10,ED,ND,0,8,0,0, ND
serial,explicit,3,immediate,11,YW,SS,0,9,0,0, SS
serial,explicit,3,immediate,12,LI,MR,0,7,0,0, MR
serial,explicit,3,immediate,13,ZV,MX,0,5,0,0, MX
serial,explicit,3,immediate,14,UL,RW,0,11,0,0, RW
serial,explicit,3,immediate,15,NX,TE,0,10,0,0, TE
serial,explicit,3,immediate,16,WP,JW,0,7,0,0, JW
serial,explicit,3,immediate,17,ZB,ZC,0,4,0,0, ZC
serial,explicit,3,immediate,18,MM,NG,0,7,0,0, NG
serial,explicit,3,immediate,19,DF,GH,0,5,0,0, GH
serial,explicit,3,immediate,20,NH,WM,0,4,0,0, WM
serial,explicit,3,immediate,21,BH,SN,0,6,0,0, SN
serial,explicit,3,immediate,22,UX,UK,0,10,0,0, UK
serial,explicit,3,immediate,23,DD,VO,0,4,0,0, VO
serial,explicit,3,immediate,24,TG,XZ,0,8,0,0, XZ
serial,explicit,3,immediate,25,ZP,IQ,0,8,0,0, IQ
serial,explicit,3,immediate,26,GX,QK,0,6,0,0, QK
serial,explicit,3,immediate,27,BU,DP,0,9,0,0, DP
serial,explicit,3,immediate,28,FC,CM,0,2,0,0, CM
serial,explicit,3,immediate,29,HT,HT,1,3,0,0, HT
serial,explicit,3,immediate,30,MD,MH,0,6,0,0, MH
serial,explicit,3,immediate,31,YY,AA,0,2,0,0, AA
serial,explicit,3,immediate,32,SP,SP,1,3,0,0, SP
serial,explicit,3,immediate,33,JY,CB,0,8,0,0, CB
serial,explicit,3,immediate,34,WH,BF,0,8,0,0, BF
serial,explicit,3,immediate,35,NN,RW,0,4,0,0, RW
serial,explicit,3,immediate,36,BW,IK,0,9,0,0, IK
serial,explicit,3,immediate,37,PW,AH,0,4,0,0, AH
serial,explicit,3,immediate,38,WK,VA,0,8,0,0, VA
serial,explicit,3,immediate,39,EF,GK,0,7,0,0, GK
serial,explicit,4,immediate,0,CQ,LT,0,11,0,0, LT
serial,explicit,4,immediate,1,DZ,DM,0,9,0,0, DM
serial,explicit,4,immediate,2,ER,LC,0,11,0,0, LC
serial,explicit,4,immediate,3,GE,KH,0,5,0,0, KH
serial,explicit,4,immediate,4,FB,NH,0,8,0,0, NH
serial,explicit,4,immediate,5,JL,WZ,0,5,0,0, WZ
serial,explicit,4,immediate,6,IN,GM,0,5,0,0, GM
serial,explicit,4,immediate,7,FN,HY,0,6,0,0, HY
serial,explicit,4,immediate,8,WR,MA,0,10,0,0, MA
serial,explicit,4,immediate,9,NA,HP,0,8,0,0, HP
serial,explicit,4,immediate,10,OW,BM,0,8,0,0, BM
serial,explicit,4,immediate,11,NS,TG,0,6,0,0, TG
serial,explicit,4,immediate,12,BF,QE,0,2,0,0, QE
serial,explicit,4,immediate,13,DA,MZ,0,3,0,0, MZ
serial,explicit,4,immediate,14,PW,NZ,0,5,0,0, NZ
serial,explicit,4,immediate,15,JE,TT,0,8,0,0, TT
serial,explicit,4,immediate,16,RH,ZY,0,3,0,0, ZY
serial,explicit,4,immediate,17,LD,FO,0,6,0,0, FO
serial,explicit,4,immediate,18,ZN,MX,0,5,0,0, MX
serial,explicit,4,immediate,19,JS,RI,0,7,0,0, RI
serial,explicit,4,immediate,20,KN,KN,1,4,0,0, KN
serial,explicit,4,immediate,21,EK,TP,0,5,0,0, TP
serial,explicit,4,immediate,22,EO,EO,1,4,0,0, EO
serial,explicit,4,immediate,23,DG,VV,0,8,0,0, VV
serial,explicit,4,immediate,24,VW,VC,0,10,0,0, VC
serial,explicit,4,immediate,25,AY,EB,0,5,0,0, EB
serial,explicit,4,immediate,26,SQ,LB,0,5,0,0, LB
serial,explicit,4,immediate,27,EB,BZ,0,10,0,0, BZ
serial,explicit,4,immediate,28,TK,RT,0,6,0,0, RT
serial,explicit,4,immediate,29,BW,TM,0,8,0,0, TM
serial,explicit,4,immediate,30,PW,WV,0,7,0,0, WV
serial,explicit,4,immediate,31,UC,HT,0,6,0,0, HT
serial,explicit,4,immediate,32,JV,KM,0,10,0,0, KM
serial,explicit,4,immediate,33,BC,MW,0,5,0,0, MW
serial,explicit,4,immediate,34,NN,TH,0,6,0,0, TH
serial,explicit,4,immediate,35,EW,EW,1,4,0,0, EW
serial,explicit,4,immediate,36,TY,VN,0,5,0,0, VN
serial,explicit,4,immediate,37,GT,LI,0,7,0,0, LI
serial,explicit,4,immediate,38,UI,ZN,0,8,0,0, ZN
serial,explicit,4,immediate,39,QX,HZ,0,9,0,0, HZ
serial,explicit,6,immediate,0,GI,FC,0,10,0,0, FC
serial,explicit,6,immediate,1,MG,TB,0,9,0,0, TB
serial,explicit,6,immediate,2,AC,VP,0,4,0,0, VP
serial,explicit,6,immediate,3,HD,UX,0,5,0,0, UX
serial,explicit,6,immediate,4,FZ,HC,0,5,0,0, HC
serial,explicit,6,immediate,5,FE,RS,0,5,0,0, RS
serial,explicit,6,immediate,6,DS,DI,0,9,0,0, DI
serial,explicit,6,immediate,7,CP,CP,1,6,0,0, CP
serial,explicit,6,immediate,8,WQ,RK,0,5,0,0, RK
serial,explicit,6,immediate,9,AJ,CE,0,9,0,0, CE
serial,explicit,6,immediate,10,CC,AX,0,8,0,0, AX
serial,explicit,6,immediate,11,TF,DK,0,3,0,0, DK
serial,explicit,6,immediate,12,FO,HD,0,7,0,0, HD
serial,explicit,6,immediate,13,WA,HT,0,7,0,0, HT
serial,explicit,6,immediate,14,TT,WH,0,4,0,0, WH
serial,explicit,6,immediate,15,PW,TG,0,4,0,0, TG
serial,explicit,6,immediate,16,SV,EN,0,7,0,0, EN
serial,explicit,6,immediate,17,EI,ZD,0,2,0,0, ZD
serial,explicit,6,immediate,18,VB,DK,0,5,0,0, DK
serial,explicit,6,immediate,19,TU,HL,0,7,0,0, HL
serial,explicit,6,immediate,20,RQ,EM,0,8,0,0, EM
serial,explicit,6,immediate,21,SX,NW,0,9,0,0, NW
serial,explicit,6,immediate,22,ZI,ML,0,8,0,0, ML
serial,explicit,6,immediate,23,MR,MR,1,6,0,0, MR
serial,explicit,6,immediate,24,ZB,ZB,1,6,0,0, ZB
serial,explicit,6,immediate,25,BY,WL,0,10,0,0, WL
serial,explicit,6,immediate,26,SI,SI,1,6,0,0, SI
serial,explicit,6,immediate,27,HA,DA,0,5,0,0, DA
serial,explicit,6,immediate,28,WU,MT,0,5,0,0, MT
serial,explicit,6,immediate,29,SS,GP,0,7,0,0, GP
serial,explicit,6,immediate,30,LT,RM,0,8,0,0, RM
serial,explicit,6,immediate,31,ZX,ZA,0,5,0,0, ZA
serial,explicit,6,immediate,32,BP,BP,1,6,0,0, BP
serial,explicit,6,immediate,33,XF,KR,0,5,0,0, KR
serial,explicit,6,immediate,34,GR,SM,0,11,0,0, SM
serial,explicit,6,immediate,35,WE,MW,0,4,0,0, MW
serial,explicit,6,immediate,36,OV,CS,0,9,0,0, CS
serial,explicit,6,immediate,37,BY,GT,0,3,0,0, GT
serial,explicit,6,immediate,38,TO,TO,1,6,0,0, TO
serial,explicit,6,immediate,39,GU,UZ,0,3,0,0, UZ
serial,explicit,8,immediate,0,UA,RX,0,2,0,0, RX
serial,explicit,8,immediate,1,BW,WF,0,3,0,0, WF
serial,explicit,8,immediate,2,JC,MU,0,4,0,0, MU
serial,explicit,8,immediate,3,OY,LY,0,6,0,0, LY
serial,explicit,8,immediate,4,HV,TF,0,5,0,0, TF
serial,explicit,8,immediate,5,GK,UL,0,7,0,0, UL
serial,explicit,8,immediate,6,NY,ME,0,6,0,0, ME
serial,explicit,8,immediate,7,ED,WH,0,7,0,0, WH
serial,explicit,8,immediate,8,TB,NM,0,5,0,0, NM
serial,explicit,8,immediate,9,HY,HY,1,8,0,0, HY
serial,explicit,8,immediate,10,RI,HM,0,6,0,0, HM
serial,explicit,8,immediate,11,SG,MB,0,3,0,0, MB
serial,explicit,8,immediate,12,QI,YE,0,11,0,0, YE
serial,explicit,8,immediate,13,NK,RC,0,5,0,0, RC
serial,explicit,8,immediate,14,ME,ME,1,8,0,0, ME
serial,explicit,8,immediate,15,LK,YS,0,4,0,0, YS
serial,explicit,8,immediate,16,LN,HL,0,10,0,0, HL
serial,explicit,8,immediate,17,XN,CD,0,4,0,0, CD
serial,explicit,8,immediate,18,EX,FZ,0,7,0,0, FZ
serial,explicit,8,immediate,19,OM,OM,1,8,0,0, OM
serial,explicit,8,immediate,20,EK,MJ,0,6,0,0, MJ
serial,explicit,8,immediate,21,AF,JU,0,3,0,0, JU
serial,explicit,8,immediate,22,FE,HC,0,3,0,0, HC
serial,explicit,8,immediate,23,PN,KU,0,4,0,0, KU
serial,explicit,8,immediate,24,GO,LH,0,5,0,0, LH
serial,explicit,8,immediate,25,PO,GL,0,6,0,0, GL
serial,explicit,8,immediate,26,KY,KY,1,8,0,0, KY
serial,explicit,8,immediate,27,CM,YE,0,5,0,0, YE
serial,explicit,8,immediate,28,ON,YP,0,10,0,0, YP
serial,explicit,8,immediate,29,TC,CJ,0,9,0,0, CJ
serial,explicit,8,immediate,30,AG,OP,0,3,0,0, OP
serial,explicit,8,immediate,31,WH,KY,0,3,0,0, KY
serial,explicit,8,immediate,32,TM,LO,0,4,0,0, LO
serial,explicit,8,immediate,33,MS,HC,0,5,0,0, HC
serial,explicit,8,immediate,34,FK,EC,0,4,0,0, EC
serial,explicit,8,immediate,35,KR,QC,0,11,0,0, QC
serial,explicit,8,immediate,36,OR,PD,0,11,0,0, PD
serial,explicit,8,immediate,37,OG,UO,0,4,0,0, UO
serial,explicit,8,immediate,38,IR,TG,0,7,0,0, TG
serial,explicit,8,immediate,39,YX,KT,0,11,0,0, KT
