task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
parallel,default,6,immediate,18,HF,HF,1,-1,0,0, HF
parallel,default,6,immediate,19,VG,VG,1,-1,0,0, VG
parallel,default,6,immediate,20,JT,JT,1,-1,0,0, JT
parallel,default,6,immediate,21,JK,JK,1,-1,0,0, JK
parallel,default,6,immediate,22,YC,YC,1,-1,0,0, YC
parallel,default,6,immediate,23,AA,AA,1,-1,0,0, AA
parallel,default,6,immediate,24,RE,RE,1,-1,0,0, RE
parallel,default,6,immediate,25,DR,DR,1,-1,0,0, DR
parallel,default,6,immediate,26,CI,CI,1,-1,0,0, CI
parallel,default,6,immediate,27,GW,GW,1,-1,0,0, GW
parallel,default,6,immediate,28,GL,GL,1,-1,0,0, GL
parallel,default,6,immediate,29,EM,EM,1,-1,0,0, EM
parallel,default,6,immediate,30,DI,DI,1,-1,0,0, DI
parallel,default,6,immediate,31,MY,MY,1,-1,0,0, MY
parallel,default,6,immediate,32,NR,NR,1,-1,0,0, NR
parallel,default,6,immediate,33,NR,NR,1,-1,0,0, NR
parallel,default,6,immediate,34,US,US,1,-1,0,0, US
parallel,default,6,immediate,35,YU,YU,1,-1,0,0, YU
parallel,default,6,immediate,36,ZO,ZO,1,-1,0,0, ZO
parallel,default,6,immediate,37,YQ,YQ,1,-1,0,0, YQ
parallel,default,6,immediate,38,DQ,DQ,1,-1,0,0, DQ
parallel,default,6,immediate,39,ME,ME,1,-1,0,0, ME
parallel,default,6,filler,0,CQ,CQ,1,-1,0,0, CQ
parallel,default,6,filler,1,LS,LS,1,-1,0,0, LS
parallel,default,6,filler,2,XG,ZT,0,-1,0,0, ZT
parallel,default,6,filler,3,UL,UL,1,-1,0,0, UL
parallel,default,6,filler,4,BP,BP,1,-1,0,0, BP
parallel,default,6,filler,5,VI,TD,0,-1,0,0, TD
parallel,default,6,filler,6,RU,RU,1,-1,0,0, RU
parallel,default,6,filler,7,QI,QI,1,-1,0,0, QI
parallel,default,6,filler,8,YK,YK,1,-1,0,0, YK
parallel,default,6,filler,9,WS,XJ,0,-1,0,0, XJ
parallel,default,6,filler,10,GR,GR,1,-1,0,0, GR
parallel,default,6,filler,11,RM,RM,1,-1,0,0, RM
parallel,default,6,filler,12,CA,CA,1,-1,0,0, CA
parallel,default,6,filler,13,IC,IC,1,-1,0,0, IC
parallel,default,6,filler,14,UW,CG,0,-1,0,0, CG
parallel,default,6,filler,15,NW,NW,1,-1,0,0, NW
parallel,default,6,filler,16,JA,JA,1,-1,0,0, JA
parallel,default,6,filler,17,UE,UE,1,-1,0,0, UE
parallel,default,6,filler,18,HF,HF,1,-1,0,0, HF
parallel,default,6,filler,19,VG,VG,1,-1,0,0, VG
parallel,default,6,filler,20,JT,JT,1,-1,0,0, JT
parallel,default,6,filler,21,JK,JK,1,-1,0,0, JK
parallel,default,6,filler,22,YC,YC,1,-1,0,0, YC
parallel,default,6,filler,23,AA,AA,1,-1,0,0, AA
parallel,default,6,filler,24,RE,RE,1,-1,0,0, RE
parallel,default,6,filler,25,DR,QR,0,-1,0,0, QR
parallel,default,6,filler,26,CI,CI,1,-1,0,0, CI
parallel,default,6,filler,27,GW,GW,1,-1,0,0, GW
parallel,default,6,filler,28,GL,GL,1,-1,0,0, GL
parallel,default,6,filler,29,EM,EM,1,-1,0,0, EM
parallel,default,6,filler,30,DI,OU,0,-1,0,0, OU
parallel,default,6,filler,31,MY,MY,1,-1,0,0, MY
parallel,default,6,filler,32,NR,NR,1,-1,0,0, NR
parallel,default,6,filler,33,NR,NR,1,-1,0,0, NR
parallel,default,6,filler,34,US,US,1,-1,0,0, US
parallel,default,6,filler,35,YU,YF,0,-1,0,0, YF
parallel,default,6,filler,36,ZO,ZO,1,-1,0,0, ZO
parallel,default,6,filler,37,YQ,YQ,1,-1,0,0, YQ
parallel,default,6,filler,38,DQ,DQ,1,-1,0,0, DQ
parallel,default,6,filler,39,ME,OK,0,-1,0,0, OK
parallel,default,8,immediate,0,IL,IL,1,-1,0,0, IL
parallel,default,8,immediate,1,YD,YU,0,-1,0,0, YU
parallel,default,8,immediate,2,ME,ME,1,-1,0,0, ME
parallel,default,8,immediate,3,FG,FG,1,-1,0,0, FG
parallel,default,8,immediate,4,YK,YK,1,-1,0,0, YK
parallel,default,8,immediate,5,YW,YW,1,-1,0,0, YW
parallel,default,8,immediate,6,LP,NA,0,-1,0,0, NA
parallel,default,8,immediate,7,KG,KG,1,-1,0,0, KG
parallel,default,8,immediate,8,TB,TB,1,-1,0,0, TB
parallel,default,8,immediate,9,RN,RN,1,-1,0,0, RN
parallel,default,8,immediate,10,PS,PS,1,-1,0,0, PS
parallel,default,8,immediate,11,TU,FN,0,-1,0,0, FN
parallel,default,8,immediate,12,PI,QQ,0,-1,0,0, QQ
parallel,default,8,immediate,13,WB,BT,0,-1,0,0, BT
parallel,default,8,immediate,14,GH,IQ,0,-1,0,0, IQ
parallel,default,8,immediate,15,MC,MC,1,-1,0,0, MC
parallel,default,8,immediate,16,OD,OD,1,-1,0,0, OD
parallel,default,8,immediate,17,SH,SH,1,-1,0,0, SH
parallel,default,8,immediate,18,WY,NE,0,-1,0,0, NE
parallel,default,8,immediate,19,HW,HW,1,-1,0,0, HW
parallel,default,8,immediate,20,LH,LH,1,-1,0,0, LH
parallel,default,8,immediate,21,PV,PV,1,-1,0,0, PV
parallel,default,8,immediate,22,EF,EF,1,-1,0,0, EF
parallel,default,8,immediate,23,PF,PF,1,-1,0,0, PF
parallel,default,8,immediate,24,EX,EX,1,-1,0,0, EX
parallel,default,8,immediate,25,HL,HL,1,-1,0,0, HL
parallel,default,8,immediate,26,KM,KM,1,-1,0,0, KM
parallel,default,8,immediate,27,VA,VA,1,-1,0,0, VA
parallel,default,8,immediate,28,TU,TU,1,-1,0,0, TU
parallel,default,8,immediate,29,LT,LT,1,-1,0,0, LT
parallel,default,8,immediate,30,FP,FP,1,-1,0,0, FP
parallel,default,8,immediate,31,RC,RC,1,-1,0,0, RC
parallel,default,8,immediate,32,ZA,ZA,1,-1,0,0, ZA
parallel,default,8,immediate,33,DE,DE,1,-1,0,0, DE
parallel,default,8,immediate,34,OA,DI,0,-1,0,0, DI
parallel,default,8,immediate,35,SE,SE,1,-1,0,0, SE
parallel,default,8,immediate,36,UG,UG,1,-1,0,0, UG
parallel,default,8,immediate,37,YZ,YZ,1,-1,0,0, YZ
parallel,default,8,immediate,38,UM,AC,0,-1,0,0, AC
parallel,default,8,immediate,39,YE,KF,0,-1,0,0, KF
parallel,default,8,filler,0,IL,IL,1,-1,0,0, IL
parallel,default,8,filler,1,YD,YU,0,-1,0,0, YU
parallel,default,8,filler,2,ME,ME,1,-1,0,0, ME
parallel,default,8,filler,3,FG,FG,1,-1,0,0, FG
parallel,default,8,filler,4,YK,YK,1,-1,0,0, YK
parallel,default,8,filler,5,YW,YW,1,-1,0,0, YW
parallel,default,8,filler,6,LP,NA,0,-1,0,0, NA
parallel,default,8,filler,7,KG,KG,1,-1,0,0, KG
parallel,default,8,filler,8,TB,TB,1,-1,0,0, TB
parallel,default,8,filler,9,RN,RN,1,-1,0,0, RN
parallel,default,8,filler,10,PS,PS,1,-1,0,0, PS
parallel,default,8,filler,11,TU,TU,1,-1,0,0, TU
parallel,default,8,filler,12,PI,QQ,0,-1,0,0, QQ
parallel,default,8,filler,13,WB,BT,0,-1,0,0, BT
parallel,default,8,filler,14,GH,GH,1,-1,0,0, GH
parallel,default,8,filler,15,MC,MC,1,-1,0,0, MC
parallel,default,8,filler,16,OD,OD,1,-1,0,0, OD
parallel,default,8,filler,17,SH,SH,1,-1,0,0, SH
parallel,default,8,filler,18,WY,WY,1,-1,0,0, WY
parallel,default,8,filler,19,HW,HW,1,-1,0,0, HW
parallel,default,8,filler,20,LH,LH,1,-1,0,0, LH
parallel,default,8,filler,21,PV,PV,1,-1,0,0, PV
parallel,default,8,filler,22,EF,EF,1,-1,0,0, EF
parallel,default,8,filler,23,PF,PF,1,-1,0,0, PF
parallel,default,8,filler,24,EX,EX,1,-1,0,0, EX
parallel,default,8,filler,25,HL,HL,1,-1,0,0, HL
parallel,default,8,filler,26,KM,KM,1,-1,0,0, KM
parallel,default,8,filler,27,VA,VA,1,-1,0,0, VA
parallel,default,8,filler,28,TU,TU,1,-1,0,0, TU
parallel,default,8,filler,29,LT,MI,0,-1,0,0, MI
parallel,default,8,filler,30,FP,FP,1,-1,0,0, FP
parallel,default,8,filler,31,RC,RC,1,-1,0,0, RC
parallel,default,8,filler,32,ZA,GE,0,-1,0,0, GE
parallel,default,8,filler,33,DE,DE,1,-1,0,0, DE
parallel,default,8,filler,34,OA,DI,0,-1,0,0, DI
parallel,default,8,filler,35,SE,SE,1,-1,0,0, SE
parallel,default,8,filler,36,UG,UG,1,-1,0,0, UG
parallel,default,8,filler,37,YZ,YZ,1,-1,0,0, YZ
parallel,default,8,filler,38,UM,UM,1,-1,0,0, UM
parallel,default,8,filler,39,YE,VT,0,-1,0,0, VT
