task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion,prompt,seed
serial,default,2,immediate,39,QR,QR,1,2,0,0,stop,4,0,gemma-3-27b-it,Answer: QR,"Mapping table:
JE -> EV
NV -> SQ
JR -> PQ
QR -> NV
PW -> QR
BP -> JR
IG -> JE
EV -> FL
YI -> IG
PQ -> YI
SQ -> BP
FL -> PW

Start at FL and follow the mapping 2 times. What code do you land on?",2864710981
serial,default,2,immediate,40,WS,WS,1,2,0,0,stop,2,0,gemma-3-27b-it, WS,"Mapping table:
BP -> BY
BY -> VJ
VC -> ST
WS -> VC
YA -> RH
RH -> WS
ZL -> BP
JE -> YA
SC -> ZL
ST -> SC
LE -> JE
VJ -> LE

Start at YA and follow the mapping 2 times. What code do you land on?",2623351590
serial,default,2,immediate,41,IW,VA,0,1,0,0,stop,2,0,gemma-3-27b-it, VA,"Mapping table:
VB -> QJ
IW -> NI
NI -> VB
PY -> LF
RZ -> VU
KJ -> VA
IB -> RZ
VA -> IW
QJ -> DR
LF -> KJ
VU -> PY
DR -> IB

Start at KJ and follow the mapping 2 times. What code do you land on?",3948551088
serial,default,2,immediate,42,XB,XB,1,2,0,0,stop,2,0,gemma-3-27b-it, XB,"Mapping table:
OF -> VQ
BJ -> XY
VA -> SU
QC -> XB
VZ -> NL
VQ -> QC
SU -> II
NL -> OF
XZ -> VZ
XB -> BJ
II -> XZ
XY -> VA

Start at VQ and follow the mapping 2 times. What code do you land on?",1918061066
serial,default,2,immediate,43,KH,GB,0,0,0,0,stop,4,0,gemma-3-27b-it,Answer: GB,"Mapping table:
HQ -> DH
YR -> HQ
WE -> YR
GB -> OE
NG -> GB
KV -> KG
QJ -> WE
DH -> NG
KH -> KV
ZN -> QJ
KG -> ZN
OE -> KH

Start at GB and follow the mapping 2 times. What code do you land on?",89422492
serial,default,2,immediate,44,XX,XX,1,2,0,0,stop,2,0,gemma-3-27b-it,XX,"Mapping table:
ZY -> EN
HO -> LH
DE -> HW
UK -> XJ
HW -> ML
DR -> QT
XJ -> HO
QT -> XX
LH -> ZY
XX -> UK
ML -> DR
EN -> DE

Start at DR and follow the mapping 2 times. What code do you land on?",2603675455
serial,default,2,immediate,45,RS,RS,1,2,0,0,stop,2,0,gemma-3-27b-it, RS,"Mapping table:
NM -> VG
HK -> SO
KP -> DD
MA -> BF
IN -> XA
RS -> HK
DD -> MA
SO -> NM
XA -> KP
BF -> RS
SW -> IN
VG -> SW

Start at MA and follow the mapping 2 times. What code do you land on?",3963084713
serial,default,2,immediate,46,NT,NT,1,2,0,0,stop,2,0,gemma-3-27b-it, NT,"Mapping table:
UF -> LM
WT -> NT
XB -> OZ
KF -> KN
NT -> KX
QT -> WT
WR -> XB
OZ -> QT
KN -> WR
LM -> KF
IM -> UF
KX -> IM

Start at QT and follow the mapping 2 times. What code do you land on?",1967033875
serial,default,2,immediate,47,AV,GA,0,3,0,0,stop,2,0,gemma-3-27b-it,GA,"Mapping table:
GA -> TK
LH -> EO
AV -> GA
YD -> YZ
GQ -> YD
YZ -> LH
TK -> OR
XR -> ZH
BA -> AV
OR -> XR
ZH -> GQ
EO -> BA

Start at EO and follow the mapping 2 times. What code do you land on?",37338757
serial,default,2,immediate,48,LW,LW,1,2,0,0,stop,2,0,gemma-3-27b-it, LW,"Mapping table:
ME -> MB
XO -> SD
CB -> OS
VZ -> ZB
HZ -> OZ
SD -> ME
LW -> HZ
ZB -> XO
OZ -> VZ
MB -> LL
OS -> LW
LL -> CB

Start at CB and follow the mapping 2 times. What code do you land on?",2458297108
serial,default,2,immediate,49,HV,IW,0,1,0,0,stop,2,0,gemma-3-27b-it,IW,"Mapping table:
IW -> HV
RU -> VB
VB -> ZD
GT -> US
HV -> ZI
IX -> GG
ZI -> QP
US -> RU
ZD -> IX
GG -> OL
QP -> GT
OL -> IW

Start at OL and follow the mapping 2 times. What code do you land on?",3850474370
serial,default,2,immediate,50,NX,OF,0,11,0,0,stop,4,0,gemma-3-27b-it,Answer: OF,"Mapping table:
AJ -> FX
ID -> AJ
DA -> OF
UM -> LH
CK -> NX
FX -> VQ
LH -> ID
NX -> CG
VQ -> DA
CG -> UM
MK -> CK
OF -> MK

Start at MK and follow the mapping 2 times. What code do you land on?",2235964007
serial,default,2,immediate,51,UM,CM,0,10,0,0,stop,4,0,gemma-3-27b-it,Answer: CM,"Mapping table:
UM -> CA
WW -> QX
XB -> UM
EW -> YY
AH -> XB
CA -> EW
ZW -> AH
MA -> CM
CM -> ZW
QX -> MA
RR -> WW
YY -> RR

Start at AH and follow the mapping 2 times. What code do you land on?",4064357105
serial,default,2,immediate,52,QA,WZ,0,1,0,0,stop,3,0,gemma-3-27b-it, WZ,"Mapping table:
KN -> DT
QA -> RL
MR -> WZ
WZ -> QA
DT -> QB
RJ -> SK
SK -> HD
UA -> KN
BO -> RJ
RL -> UA
HD -> MR
QB -> BO

Start at MR and follow the mapping 2 times. What code do you land on?",1799912267
serial,default,2,immediate,53,II,ST,0,1,0,0,stop,2,0,gemma-3-27b-it, ST,"Mapping table:
IA -> RY
QN -> BB
ST -> II
GK -> SD
II -> LE
RY -> LB
LB -> PT
RL -> GK
SD -> QN
PT -> RL
LE -> IA
BB -> ST

Start at BB and follow the mapping 2 times. What code do you land on?",474958813
serial,default,2,immediate,54,OY,OY,1,2,0,0,stop,3,0,gemma-3-27b-it, OY,"Mapping table:
HA -> PV
PU -> IE
HD -> PU
IE -> KW
KY -> HA
IT -> OY
SY -> DX
WR -> KY
OY -> WR
PV -> HD
KW -> SY
DX -> IT

Start at DX and follow the mapping 2 times. What code do you land on?",2183913086
serial,default,2,immediate,55,ZD,FF,0,1,0,0,stop,2,0,gemma-3-27b-it,FF,"Mapping table:
DL -> JV
FF -> ZD
NY -> KL
KL -> US
ZD -> RZ
FV -> FF
JV -> FV
NF -> ZC
US -> NF
ZC -> DL
VE -> NY
RZ -> VE

Start at FV and follow the mapping 2 times. What code do you land on?",4113362664
serial,default,2,immediate,56,NU,DD,0,9,0,0,stop,2,0,gemma-3-27b-it, DD,"Mapping table:
JH -> DC
AJ -> JY
LG -> NU
TQ -> LG
AQ -> JH
CW -> TQ
JY -> PZ
PZ -> AQ
YH -> CW
DD -> YH
NU -> AJ
DC -> DD

Start at TQ and follow the mapping 2 times. What code do you land on?",1814413138
serial,default,2,immediate,57,YN,YN,1,2,0,0,stop,3,0,gemma-3-27b-it, YN,"Mapping table:
SY -> BD
SW -> AL
MF -> TV
TV -> VH
AL -> MF
ZO -> SY
VH -> TL
YN -> SW
BD -> IN
IN -> MD
TL -> ZO
MD -> YN

Start at IN and follow the mapping 2 times. What code do you land on?",455249860
serial,default,2,immediate,58,HY,CA,0,3,0,0,stop,2,0,gemma-3-27b-it,CA,"Mapping table:
XH -> PJ
ZC -> DQ
CA -> JX
HY -> CA
DQ -> UK
JX -> AC
QK -> LD
LD -> ZC
UK -> IN
PJ -> HY
AC -> QK
IN -> XH

Start at XH and follow the mapping 2 times. What code do you land on?",2342359637
serial,default,2,immediate,59,AV,AV,1,2,0,0,stop,2,0,gemma-3-27b-it, AV,"Mapping table:
HR -> ML
XU -> KP
KP -> XO
ML -> AV
UV -> XU
CQ -> AX
HZ -> HR
UT -> HZ
XO -> PT
PT -> CQ
AX -> UT
AV -> UV

Start at HR and follow the mapping 2 times. What code do you land on?",4237992643
serial,default,2,immediate,60,GY,TB,0,1,0,0,stop,4,0,gemma-3-27b-it,Answer: TB,"Mapping table:
TB -> GY
QK -> NV
TV -> LC
JG -> TB
IN -> TV
GY -> NM
CG -> CV
CV -> NL
NL -> JG
NV -> CG
LC -> QK
NM -> IN

Start at JG and follow the mapping 2 times. What code do you land on?",2926266788
serial,default,2,immediate,61,RB,RB,1,2,0,0,stop,2,0,gemma-3-27b-it,RB,"Mapping table:
JC -> ER
KI -> GV
ER -> YZ
OB -> GF
GV -> SI
YZ -> KI
DA -> OB
RB -> FD
GF -> ZT
FD -> DA
ZT -> JC
SI -> RB

Start at GV and follow the mapping 2 times. What code do you land on?",3647764786
serial,default,2,immediate,62,IP,WE,0,3,0,0,stop,2,0,gemma-3-27b-it, WE,"Mapping table:
IT -> RJ
JO -> EY
VE -> BB
YX -> IT
AT -> JO
IP -> WE
WE -> VE
BB -> ZO
KH -> YX
EY -> IP
RJ -> AT
ZO -> KH

Start at JO and follow the mapping 2 times. What code do you land on?",1080371336
serial,default,2,immediate,63,DP,DP,1,2,0,0,stop,4,0,gemma-3-27b-it,Answer: DP,"Mapping table:
SL -> DC
DP -> XO
OH -> UK
LE -> OH
KG -> DP
OI -> DA
KM -> UT
UK -> OI
DA -> KG
XO -> KM
UT -> SL
DC -> LE

Start at DA and follow the mapping 2 times. What code do you land on?",929175582
serial,default,2,immediate,64,FS,RG,0,3,0,0,stop,2,0,gemma-3-27b-it, RG,"Mapping table:
RZ -> IN
FF -> AC
IN -> XU
FK -> GZ
KY -> RZ
KR -> FS
RG -> FF
FS -> RG
DD -> FK
AC -> DD
GZ -> KY
XU -> KR

Start at XU and follow the mapping 2 times. What code do you land on?",2835779005
serial,default,2,immediate,65,FG,TL,0,8,0,0,stop,2,0,gemma-3-27b-it, TL,"Mapping table:
AD -> YO
OO -> SD
CR -> AB
QZ -> FG
YO -> PT
FG -> JY
NM -> AD
SD -> CR
PT -> TL
AB -> QZ
TL -> OO
JY -> NM

Start at AB and follow the mapping 2 times. What code do you land on?",3724655915
serial,default,2,immediate,66,BN,BN,1,2,0,0,stop,2,0,gemma-3-27b-it, BN,"Mapping table:
PC -> WX
MH -> IG
OI -> MR
WX -> MH
IG -> OS
OS -> QV
BN -> AD
AD -> OI
MR -> GP
QV -> SV
GP -> PC
SV -> BN

Start at QV and follow the mapping 2 times. What code do you land on?",1191767185
serial,default,2,immediate,67,RF,HX,0,11,0,0,stop,2,0,gemma-3-27b-it, HX,"Mapping table:
BP -> RF
CY -> BP
DV -> XV
RF -> QL
QL -> JU
JU -> YJ
KL -> DV
YJ -> NX
LH -> KL
XV -> HX
NX -> LH
HX -> CY

Start at CY and follow the mapping 2 times. What code do you land on?",806345735
serial,default,2,immediate,68,GI,GI,1,2,0,0,stop,2,0,gemma-3-27b-it, GI,"Mapping table:
TM -> FU
BY -> YS
BC -> YH
GI -> TC
YS -> JA
TC -> EF
LE -> BC
JA -> GI
YH -> TM
FU -> UX
UX -> BY
EF -> LE

Start at YS and follow the mapping 2 times. What code do you land on?",2695938454
serial,default,2,immediate,69,EC,TG,0,1,0,0,stop,2,0,gemma-3-27b-it, TG,"Mapping table:
TG -> EC
EC -> MW
HR -> TL
QI -> VC
AY -> UG
FG -> HR
UG -> QI
TL -> TG
VC -> TJ
TJ -> GS
GS -> FG
MW -> AY

Start at TL and follow the mapping 2 times. What code do you land on?",3619156224
serial,default,2,immediate,70,KA,KA,1,2,0,0,stop,2,0,gemma-3-27b-it,KA,"Mapping table:
KA -> OI
WH -> EN
QG -> KU
DV -> FW
FM -> WH
FW -> FM
CC -> HO
BS -> DV
HO -> KA
KU -> CC
EN -> QG
OI -> BS

Start at CC and follow the mapping 2 times. What code do you land on?",3077601509
serial,default,2,immediate,71,JJ,CQ,0,10,0,0,stop,4,0,gemma-3-27b-it,Answer: CQ,"Mapping table:
CQ -> TZ
JJ -> WX
OS -> JJ
VN -> CQ
QB -> HT
HT -> KM
WX -> CF
WB -> QB
BP -> OS
TZ -> BP
CF -> WB
KM -> VN

Start at BP and follow the mapping 2 times. What code do you land on?",3229042803
serial,default,2,immediate,72,PB,CG,0,11,0,0,stop,2,0,gemma-3-27b-it, CG,"Mapping table:
PB -> NO
GO -> RJ
CU -> UV
UV -> GO
NO -> ER
GS -> CG
RJ -> KU
IL -> PB
ER -> CU
PI -> IL
KU -> GS
CG -> PI

Start at PI and follow the mapping 2 times. What code do you land on?",1501436361
serial,default,2,immediate,73,LH,LH,1,2,0,0,stop,2,0,gemma-3-27b-it, LH,"Mapping table:
WO -> GY
DG -> LG
FU -> QA
QA -> LH
LG -> IE
JW -> XN
GY -> FU
IE -> TL
XN -> NY
LH -> DG
NY -> WO
TL -> JW

Start at FU and follow the mapping 2 times. What code do you land on?",779692383
serial,default,2,immediate,74,MY,WZ,0,0,0,0,stop,2,0,gemma-3-27b-it,WZ,"Mapping table:
AK -> EG
IB -> IY
VH -> GD
MY -> VH
GD -> AK
WZ -> ZU
JK -> IB
TT -> ZP
IY -> WZ
EG -> TT
ZU -> MY
ZP -> JK

Start at WZ and follow the mapping 2 times. What code do you land on?",2954738940
serial,default,2,immediate,75,NL,JO,0,8,0,0,stop,2,0,gemma-3-27b-it, JO,"Mapping table:
PF -> QB
HI -> PF
YE -> GJ
GJ -> FN
TI -> HI
FN -> TB
NL -> YE
JO -> TI
CC -> NL
KP -> JO
QB -> CC
TB -> KP

Start at QB and follow the mapping 2 times. What code do you land on?",3340405866
serial,default,2,immediate,76,HL,UV,0,1,0,0,stop,2,0,gemma-3-27b-it, UV,"Mapping table:
UV -> HL
YZ -> TS
XY -> AW
BN -> XY
MA -> FI
AW -> ET
PG -> YZ
TS -> MA
FI -> SJ
HL -> BN
ET -> PG
SJ -> UV

Start at SJ and follow the mapping 2 times. What code do you land on?",1578360272
serial,default,2,immediate,77,FB,FB,1,2,0,0,stop,2,0,gemma-3-27b-it, FB,"Mapping table:
EW -> MT
AA -> AG
MT -> IM
ZQ -> FK
FB -> SD
IM -> AA
GI -> XK
GC -> FB
SD -> ZQ
AG -> GI
XK -> GC
FK -> EW

Start at XK and follow the mapping 2 times. What code do you land on?",689237318
serial,default,2,immediate,78,IC,IC,1,2,0,0,stop,2,0,gemma-3-27b-it, IC,"Mapping table:
TS -> MC
TI -> YS
NK -> ZY
XY -> SS
SS -> HJ
MC -> WH
IC -> SK
WH -> XY
HJ -> IC
SK -> TI
YS -> NK
ZY -> TS

Start at SS and follow the mapping 2 times. What code do you land on?",3115053271
