k,condition,idx,gold,pred,correct,leak,eff_hops,chain,error,completion
1,cot,9,FS,FS,1,0,1,RZ FS,0,"Following the chain: RZ -> FS.
Answer: FS"
1,cot,10,VB,VB,1,0,1,HR VB,0,"Following the chain: HR -> VB.
Answer: VB"
1,cot,11,BK,BK,1,0,1,FN BK,0,"Following the chain: FN -> BK.
Answer: BK"
1,cot,12,SX,SX,1,0,1,AO SX,0,"Following the chain: AO -> SX.
Answer: SX"
1,cot,13,OL,OL,1,0,1,NS OL,0,"Following the chain: NS -> OL.
Answer: OL"
1,cot,14,RS,RS,1,0,1,VP RS,0,"Following the chain: VP -> RS.
Answer: RS"
1,cot,15,AO,AO,1,0,1,VN AO,0,"Following the chain: VN -> AO.
Answer: AO"
1,cot,16,EA,EA,1,0,1,GJ EA,0,"Following the chain: GJ -> EA.
Answer: EA"
1,cot,17,WV,WV,1,0,1,CE WV,0,"Following the chain: CE -> WV.
Answer: WV"
1,cot,18,WF,WF,1,0,1,GN WF,0,"Following the chain: GN -> WF.
Answer: WF"
1,cot,19,VX,VX,1,0,1,ES VX,0,"Following the chain: ES -> VX.
Answer: VX"
1,cot,20,MS,MS,1,0,1,UH MS,0,"Following the chain: UH -> MS.
Answer: MS"
1,cot,21,EC,EC,1,0,1,BY EC,0,"Following the chain: BY -> EC.
Answer: EC"
1,cot,22,QI,QI,1,0,1,LB QI,0,"Following the chain: LB -> QI.
Answer: QI"
1,cot,23,HC,HC,1,0,1,HW HC,0,"Following the chain: HW -> HC.
Answer: HC"
1,cot,24,VD,VD,1,0,1,YS VD,0,"Following the chain: YS -> VD.
Answer: VD"
1,cot,25,GE,GE,1,0,1,CK GE,0,"Following the chain: CK -> GE.
Answer: GE"
1,cot,26,KU,KU,1,0,1,AS KU,0,"Following the chain: AS -> KU.
Answer: KU"
1,cot,27,JO,JO,1,0,1,HR JO,0,"Following the chain: HR -> JO.
Answer: JO"
1,cot,28,DI,DI,1,0,1,DP DI,0,"Following the chain: DP -> DI.
Answer: DI"
1,cot,29,ZW,ZW,1,0,1,BO ZW,0,"Following the chain: BO -> ZW.
Answer: ZW"
2,immediate,0,BX,BX,1,0,2,HU XX BX,0, BX
2,immediate,1,QM,ES,0,0,3,QV RP QM,0, ES
2,immediate,2,SE,DT,0,0,3,SO JS SE,0, DT
2,immediate,3,QO,QO,1,0,2,UH GQ QO,0, QO
2,immediate,4,NJ,HN,0,0,3,BF PW NJ,0, HN
2,immediate,5,XF,XF,1,0,2,PM JJ XF,0, XF
2,immediate,6,AG,SZ,0,0,4,IM SH AG,0, SZ
2,immediate,7,KC,BS,0,0,3,YI RO KC,0, BS
2,immediate,8,KJ,FP,0,0,3,FH XU KJ,0, FP
2,immediate,9,SB,GI,0,0,3,SH AA SB,0, GI
2,immediate,10,TF,TF,1,0,2,QE OT TF,0, TF
2,immediate,11,UC,UC,1,0,2,KT OQ UC,0, UC
2,immediate,12,UO,UO,1,0,2,QL WW UO,0, UO
2,immediate,13,FM,FM,1,0,2,PC QP FM,0, FM
2,immediate,14,IU,UQ,0,0,3,TU QV IU,0, UQ
2,immediate,15,CU,JN,0,0,3,QS ZN CU,0, JN
2,immediate,16,YS,YS,1,0,2,UG IW YS,0, YS
2,immediate,17,TF,TF,1,0,2,YM ZR TF,0, TF
2,immediate,18,QZ,LH,0,0,3,KQ DR QZ,0, LH
2,immediate,19,RJ,RJ,1,0,2,PP HZ RJ,0, RJ
2,immediate,20,MN,MN,1,0,2,TL BM MN,0, MN
2,immediate,21,QH,MF,0,0,3,TE IV QH,0, MF
2,immediate,22,VR,VR,1,0,2,KP HG VR,0, VR
2,immediate,23,AT,AT,1,0,2,XE QR AT,0, AT
2,immediate,24,QQ,KA,0,0,4,ZS MI QQ,0, KA
2,immediate,25,VF,EW,0,0,3,NR SH VF,0, EW
2,immediate,26,AJ,AJ,1,0,2,RJ PT AJ,0, AJ
2,immediate,27,NS,NS,1,0,2,PU DA NS,0, NS
2,immediate,28,BX,LS,0,0,3,BA HF BX,0, LS
2,immediate,29,YT,YT,1,0,2,KM JT YT,0, YT
2,filler,0,BX,BX,1,0,2,HU XX BX,0, BX
2,filler,1,QM,ES,0,0,3,QV RP QM,0, ES
2,filler,2,SE,DT,0,0,3,SO JS SE,0, DT
2,filler,3,QO,RN,0,0,3,UH GQ QO,0, RN
2,filler,4,NJ,NJ,1,0,2,BF PW NJ,0, NJ
2,filler,5,XF,XF,1,0,2,PM JJ XF,0, XF
2,filler,6,AG,AG,1,0,2,IM SH AG,0, AG
2,filler,7,KC,KC,1,0,2,YI RO KC,0, KC
2,filler,8,KJ,FP,0,0,3,FH XU KJ,0, FP
2,filler,9,SB,SB,1,0,2,SH AA SB,0, SB
2,filler,10,TF,TF,1,0,2,QE OT TF,0, TF
2,filler,11,UC,UC,1,0,2,KT OQ UC,0, UC
2,filler,12,UO,UO,1,0,2,QL WW UO,0, UO
2,filler,13,FM,FM,1,0,2,PC QP FM,0, FM
2,filler,14,IU,UQ,0,0,3,TU QV IU,0, UQ
2,filler,15,CU,CU,1,0,2,QS ZN CU,0, CU
2,filler,16,YS,YS,1,0,2,UG IW YS,0, YS
2,filler,17,TF,TF,1,0,2,YM ZR TF,0, TF
2,filler,18,QZ,QZ,1,0,2,KQ DR QZ,0, QZ
2,filler,19,RJ,RJ,1,0,2,PP HZ RJ,0, RJ
2,filler,20,MN,HQ,0,0,3,TL BM MN,0, HQ
2,filler,21,QH,QH,1,0,2,TE IV QH,0, QH
2,filler,22,VR,VR,1,0,2,KP HG VR,0, VR
2,filler,23,AT,VQ,0,0,3,XE QR AT,0, VQ
2,filler,24,QQ,QQ,1,0,2,ZS MI QQ,0, QQ
2,filler,25,VF,EW,0,0,3,NR SH VF,0, EW
2,filler,26,AJ,AJ,1,0,2,RJ PT AJ,0, AJ
2,filler,27,NS,DQ,0,0,3,PU DA NS,0, DQ
2,filler,28,BX,LS,0,0,3,BA HF BX,0, LS
2,filler,29,YT,YT,1,0,2,KM JT YT,0, YT
2,cot,0,BX,BX,1,0,2,HU XX BX,0,"Following the chain: HU -> XX -> BX.
Answer: BX"
2,cot,1,QM,QM,1,0,2,QV RP QM,0,"Following the chain: QV -> RP -> QM.
Answer: QM"
2,cot,2,SE,SE,1,0,2,SO JS SE,0,"Following the chain: SO -> JS -> SE.
Answer: SE"
2,cot,3,QO,QO,1,0,2,UH GQ QO,0,"Following the chain: UH -> GQ -> QO.
Answer: QO"
2,cot,4,NJ,NJ,1,0,2,BF PW NJ,0,"Following the chain: BF -> PW -> NJ.
Answer: NJ"
2,cot,5,XF,XF,1,0,2,PM JJ XF,0,"Following the chain: PM -> JJ -> XF.
Answer: XF"
2,cot,6,AG,AG,1,0,2,IM SH AG,0,"Following the chain: IM -> SH -> AG.
Answer: AG"
2,cot,7,KC,KC,1,0,2,YI RO KC,0,"Following the chain: YI -> RO -> KC.
Answer: KC"
2,cot,8,KJ,KJ,1,0,2,FH XU KJ,0,"Following the chain: FH -> XU -> KJ.
Answer: KJ"
2,cot,9,SB,SB,1,0,2,SH AA SB,0,"Following the chain: SH -> AA -> SB.
Answer: SB"
2,cot,10,TF,TF,1,0,2,QE OT TF,0,"Following the chain: QE -> OT -> TF.
Answer: TF"
2,cot,11,UC,UC,1,0,2,KT OQ UC,0,"Following the chain: KT -> OQ -> UC.
Answer: UC"
2,cot,12,UO,UO,1,0,2,QL WW UO,0,"Following the chain: QL -> WW -> UO.
Answer: UO"
2,cot,13,FM,FM,1,0,2,PC QP FM,0,"Following the chain: PC -> QP -> FM.
Answer: FM"
2,cot,14,IU,IU,1,0,2,TU QV IU,0,"Following the chain: TU -> QV -> IU.
Answer: IU"
2,cot,15,CU,CU,1,0,2,QS ZN CU,0,"Following the chain: QS -> ZN -> CU.
Answer: CU"
2,cot,16,YS,YS,1,0,2,UG IW YS,0,"Following the chain: UG -> IW -> YS.
Answer: YS"
2,cot,17,TF,TF,1,0,2,YM ZR TF,0,"Following the chain: YM -> ZR -> TF.
Answer: TF"
2,cot,18,QZ,QZ,1,0,2,KQ DR QZ,0,"Following the chain: KQ -> DR -> QZ.
Answer: QZ"
2,cot,19,RJ,RJ,1,0,2,PP HZ RJ,0,"Following the chain: PP -> HZ -> RJ.
Answer: RJ"
2,cot,20,MN,MN,1,0,2,TL BM MN,0,"Following the chain: TL -> BM -> MN.
Answer: MN"
2,cot,21,QH,QH,1,0,2,TE IV QH,0,"Following the chain: TE -> IV -> QH.
Answer: QH"
2,cot,22,VR,VR,1,0,2,KP HG VR,0,"Following the chain: KP -> HG -> VR.
Answer: VR"
2,cot,23,AT,AT,1,0,2,XE QR AT,0,"Following the chain: XE -> QR -> AT.
Answer: AT"
2,cot,24,QQ,QQ,1,0,2,ZS MI QQ,0,"Following the chain: ZS -> MI -> QQ.
Answer: QQ"
2,cot,25,VF,VF,1,0,2,NR SH VF,0,"Following the chain: NR -> SH -> VF.
Answer: VF"
2,cot,26,AJ,AJ,1,0,2,RJ PT AJ,0,"Following the chain: RJ -> PT -> AJ.
Answer: AJ"
2,cot,27,NS,NS,1,0,2,PU DA NS,0,"Following the chain: PU -> DA -> NS.
Answer: NS"
2,cot,28,BX,BX,1,0,2,BA HF BX,0,"Following the chain: BA -> HF -> BX.
Answer: BX"
2,cot,29,YT,YT,1,0,2,KM JT YT,0,"Following the chain: KM -> JT -> YT.
Answer: YT"
3,immediate,0,CB,CI,0,0,5,IY HF BT CB,0, CI
3,immediate,1,BJ,AC,0,0,6,FL VM VL BJ,0, AC
3,immediate,2,OP,CU,0,0,4,ZM ZW VG OP,0, CU
3,immediate,3,SV,VF,0,0,5,YY VT XZ SV,0, VF
3,immediate,4,HE,EL,0,0,2,PQ FV EL HE,0, EL
3,immediate,5,AW,GC,0,0,7,IE LO JS AW,0, GC
3,immediate,6,QL,QL,1,0,3,HA GE OS QL,0, QL
3,immediate,7,OM,ZJ,0,0,2,RY VG ZJ OM,0, ZJ
3,immediate,8,HO,HO,1,0,3,VR DU SV HO,0, HO
3,immediate,9,DJ,IP,0,0,5,AO DE CX DJ,0, IP
3,immediate,10,PC,PC,1,0,3,GP QO UM PC,0, PC
3,immediate,11,YI,YI,1,0,3,ZT WB XR YI,0, YI
3,immediate,12,RE,RE,1,0,3,SR SX YN RE,0, RE
3,immediate,13,ID,HT,0,0,2,JM KW HT ID,0, HT
3,immediate,14,WT,WT,1,0,3,IA CU BS WT,0, WT
3,immediate,15,AL,AL,1,0,3,IK PW XK AL,0, AL
3,immediate,16,KU,KU,1,0,3,IZ PX VE KU,0, KU
3,immediate,17,TS,AF,0,0,5,GN DD KM TS,0, AF
3,immediate,18,JS,OU,0,0,11,PV XG EC JS,0, OU
3,immediate,19,RG,LV,0,0,9,PD LI BC RG,0, LV
3,immediate,20,JH,EK,0,0,4,CB SB FL JH,0, EK
3,immediate,21,TS,OR,0,0,5,OJ BO ES TS,0, OR
3,immediate,22,CQ,BF,0,0,11,NX SR WS CQ,0, BF
3,immediate,23,ED,ED,1,0,3,ZP UP GI ED,0, ED
3,immediate,24,FT,OD,0,0,4,UJ ZR AL FT,0, OD
3,immediate,25,GE,LA,0,0,6,XZ VR IU GE,0, LA
3,immediate,26,YE,YK,0,0,4,YW CE QG YE,0, YK
3,immediate,27,WD,WD,1,0,3,WJ AQ XC WD,0, WD
3,immediate,28,IZ,UE,0,0,8,KM VJ MX IZ,0, UE
3,immediate,29,IN,IN,1,0,3,TR JK MC IN,0, IN
3,filler,0,CB,PA,0,0,4,IY HF BT CB,0, PA
3,filler,1,BJ,BJ,1,0,3,FL VM VL BJ,0, BJ
3,filler,2,OP,CU,0,0,4,ZM ZW VG OP,0, CU
3,filler,3,SV,VF,0,0,5,YY VT XZ SV,0, VF
3,filler,4,HE,HE,1,0,3,PQ FV EL HE,0, HE
3,filler,5,AW,AW,1,0,3,IE LO JS AW,0, AW
3,filler,6,QL,DA,0,0,10,HA GE OS QL,0, DA
3,filler,7,OM,KR,0,0,6,RY VG ZJ OM,0, KR
3,filler,8,HO,HO,1,0,3,VR DU SV HO,0, HO
3,filler,9,DJ,DJ,1,0,3,AO DE CX DJ,0, DJ
3,filler,10,PC,OI,0,0,4,GP QO UM PC,0, OI
3,filler,11,YI,YI,1,0,3,ZT WB XR YI,0, YI
3,filler,12,RE,RE,1,0,3,SR SX YN RE,0, RE
3,filler,13,ID,ID,1,0,3,JM KW HT ID,0, ID
3,filler,14,WT,BS,0,0,2,IA CU BS WT,0, BS
3,filler,15,AL,AL,1,0,3,IK PW XK AL,0, AL
3,filler,16,KU,KU,1,0,3,IZ PX VE KU,0, KU
3,filler,17,TS,TS,1,0,3,GN DD KM TS,0, TS
3,filler,18,JS,JS,1,0,3,PV XG EC JS,0, JS
3,filler,19,RG,XV,0,0,4,PD LI BC RG,0, XV
3,filler,20,JH,TN,0,0,5,CB SB FL JH,0, TN
3,filler,21,TS,TS,1,0,3,OJ BO ES TS,0, TS
3,filler,22,CQ,UK,0,0,9,NX SR WS CQ,0, UK
3,filler,23,ED,AK,0,0,5,ZP UP GI ED,0, AK
3,filler,24,FT,OD,0,0,4,UJ ZR AL FT,0, OD
3,filler,25,GE,GE,1,0,3,XZ VR IU GE,0, GE
3,filler,26,YE,WS,0,0,5,YW CE QG YE,0, WS
3,filler,27,WD,WD,1,0,3,WJ AQ XC WD,0, WD
3,filler,28,IZ,AA,0,0,4,KM VJ MX IZ,0, AA
3,filler,29,IN,IN,1,0,3,TR JK MC IN,0, IN
3,cot,0,CB,CB,1,0,3,IY HF BT CB,0,"Following the chain: IY -> HF -> BT -> CB.
Answer: CB"
3,cot,1,BJ,BJ,1,0,3,FL VM VL BJ,0,"Following the chain: FL -> VM -> VL -> BJ.
Answer: BJ"
3,cot,2,OP,OP,1,0,3,ZM ZW VG OP,0,"Following the chain: ZM -> ZW -> VG -> OP.
Answer: OP"
3,cot,3,SV,SV,1,0,3,YY VT XZ SV,0,"Following the chain: YY -> VT -> XZ -> SV.
Answer: SV"
3,cot,4,HE,HE,1,0,3,PQ FV EL HE,0,"Following the chain: PQ -> FV -> EL -> HE.
Answer: HE"
3,cot,5,AW,AW,1,0,3,IE LO JS AW,0,"Following the chain: IE -> LO -> JS -> AW.
Answer: AW"
3,cot,6,QL,QL,1,0,3,HA GE OS QL,0,"Following the chain: HA -> GE -> OS -> QL.
Answer: QL"
3,cot,7,OM,OM,1,0,3,RY VG ZJ OM,0,"Following the chain: RY -> VG -> ZJ -> OM.
Answer: OM"
3,cot,8,HO,HO,1,0,3,VR DU SV HO,0,"Following the chain: VR -> DU -> SV -> HO.
Answer: HO"
3,cot,9,DJ,DJ,1,0,3,AO DE CX DJ,0,"Following the chain: AO -> DE -> CX -> DJ.
Answer: DJ"
3,cot,10,PC,PC,1,0,3,GP QO UM PC,0,"Following the chain: GP -> QO -> UM -> PC.
Answer: PC"
3,cot,11,YI,YI,1,0,3,ZT WB XR YI,0,"Following the chain: ZT -> WB -> XR -> YI.
Answer: YI"
3,cot,12,RE,RE,1,0,3,SR SX YN RE,0,"Following the chain: SR -> SX -> YN -> RE.
Answer: RE"
3,cot,13,ID,ID,1,0,3,JM KW HT ID,0,"Following the chain: JM -> KW -> HT -> ID.
Answer: ID"
3,cot,14,WT,WT,1,0,3,IA CU BS WT,0,"Following the chain: IA -> CU -> BS -> WT.
Answer: WT"
3,cot,15,AL,AL,1,0,3,IK PW XK AL,0,"Following the chain: IK -> PW -> XK -> AL.
Answer: AL"
3,cot,16,KU,KU,1,0,3,IZ PX VE KU,0,"Following the chain: IZ -> PX -> VE -> KU.
Answer: KU"
3,cot,17,TS,TS,1,0,3,GN DD KM TS,0,"Following the chain: GN -> DD -> KM -> TS.
Answer: TS"
3,cot,18,JS,JS,1,0,3,PV XG EC JS,0,"Following the chain: PV -> XG -> EC -> JS.
Answer: JS"
3,cot,19,RG,RG,1,0,3,PD LI BC RG,0,"Following the chain: PD -> LI -> BC -> RG.
Answer: RG"
3,cot,20,JH,JH,1,0,3,CB SB FL JH,0,"Following the chain: CB -> SB -> FL -> JH.
Answer: JH"
3,cot,21,TS,TS,1,0,3,OJ BO ES TS,0,"Following the chain: OJ -> BO -> ES -> TS.
Answer: TS"
3,cot,22,CQ,CQ,1,0,3,NX SR WS CQ,0,"Following the chain: NX -> SR -> WS -> CQ.
Answer: CQ"
3,cot,23,ED,ED,1,0,3,ZP UP GI ED,0,"Following the chain: ZP -> UP -> GI -> ED.
Answer: ED"
3,cot,24,FT,FT,1,0,3,UJ ZR AL FT,0,"Following the chain: UJ -> ZR -> AL -> FT.
Answer: FT"
3,cot,25,GE,GE,1,0,3,XZ VR IU GE,0,"Following the chain: XZ -> VR -> IU -> GE.
Answer: GE"
3,cot,26,YE,YE,1,0,3,YW CE QG YE,0,"Following the chain: YW -> CE -> QG -> YE.
Answer: YE"
3,cot,27,WD,WD,1,0,3,WJ AQ XC WD,0,"Following the chain: WJ -> AQ -> XC -> WD.
Answer: WD"
3,cot,28,IZ,IZ,1,0,3,KM VJ MX IZ,0,"Following the chain: KM -> VJ -> MX -> IZ.
Answer: IZ"
3,cot,29,IN,IN,1,0,3,TR JK MC IN,0,"Following the chain: TR -> JK -> MC -> IN.
Answer: IN"
4,immediate,0,FE,FQ,0,0,10,NV AG GC IR FE,0, FQ
4,immediate,1,FR,VJ,0,0,8,IM KV HM VL FR,0, VJ
4,immediate,2,JT,PW,0,0,9,JS YW ZG BZ JT,0, PW
4,immediate,3,HX,TE,0,0,3,EW UF NE TE HX,0, TE
4,immediate,4,QT,UZ,0,0,3,JZ PH PJ UZ QT,0, UZ
4,immediate,5,LE,UQ,0,0,6,OA RX VH JQ LE,0, UQ
4,immediate,6,QG,QG,1,0,4,DB JM EF WW QG,0, QG
4,immediate,7,EE,PY,0,0,6,MB NP NO WT EE,0, PY
4,immediate,8,GI,GI,1,0,4,CC BR QC DU GI,0, GI
4,immediate,9,KQ,PO,0,0,3,DG SW QM PO KQ,0, PO
4,immediate,10,LR,PA,0,0,3,IT UJ IQ PA LR,0, PA
4,immediate,11,WT,HA,0,0,3,BJ SX DB HA WT,0, HA
4,immediate,12,BQ,GQ,0,0,5,OA AI IE PS BQ,0, GQ
4,immediate,13,TA,UY,0,0,8,VN TP JA WM TA,0, UY
4,immediate,14,JO,VJ,0,0,11,TE NO OC NR JO,0, VJ
4,immediate,15,PH,PH,1,0,4,AC YN WP LE PH,0, PH
4,immediate,16,CF,CF,1,0,4,YR QX EI BJ CF,0, CF
4,immediate,17,MB,CR,0,0,10,ME PD MO KK MB,0, CR
4,immediate,18,SI,SV,0,0,3,MM SF EY SV SI,0, SV
4,immediate,19,KF,KF,1,0,4,LU EE MT YP KF,0, KF
4,immediate,20,TI,TI,1,0,4,BK IY FR CC TI,0, TI
4,immediate,21,SI,AK,0,0,3,PU HB ZY AK SI,0, AK
4,immediate,22,IV,CJ,0,0,5,KG JJ FP DH IV,0, CJ
4,immediate,23,VQ,UP,0,0,8,CD MM TV WS VQ,0, UP
4,immediate,24,LH,PZ,0,0,6,JL SH OS ZX LH,0, PZ
4,immediate,25,EQ,HN,0,0,6,OB ED FF FG EQ,0, HN
4,immediate,26,ZU,ZU,1,0,4,JC TV EH FM ZU,0, ZU
4,immediate,27,AZ,TY,0,0,5,FU VD FC GW AZ,0, TY
4,immediate,28,FG,FG,1,0,4,PG AV WS HJ FG,0, FG
4,immediate,29,VT,IG,0,0,5,FD TT TQ JV VT,0, IG
4,filler,0,FE,FE,1,0,4,NV AG GC IR FE,0, FE
4,filler,1,FR,FR,1,0,4,IM KV HM VL FR,0, FR
4,filler,2,JT,FK,0,0,11,JS YW ZG BZ JT,0, FK
4,filler,3,HX,TE,0,0,3,EW UF NE TE HX,0, TE
4,filler,4,QT,QT,1,0,4,JZ PH PJ UZ QT,0, QT
4,filler,5,LE,UQ,0,0,6,OA RX VH JQ LE,0, UQ
4,filler,6,QG,ZV,0,0,5,DB JM EF WW QG,0, ZV
4,filler,7,EE,PY,0,0,6,MB NP NO WT EE,0, PY
4,filler,8,GI,GI,1,0,4,CC BR QC DU GI,0, GI
4,filler,9,KQ,KQ,1,0,4,DG SW QM PO KQ,0, KQ
4,filler,10,LR,LR,1,0,4,IT UJ IQ PA LR,0, LR
4,filler,11,WT,HA,0,0,3,BJ SX DB HA WT,0, HA
4,filler,12,BQ,GQ,0,0,5,OA AI IE PS BQ,0, GQ
4,filler,13,TA,KL,0,0,5,VN TP JA WM TA,0, KL
4,filler,14,JO,VJ,0,0,11,TE NO OC NR JO,0, VJ
4,filler,15,PH,PH,1,0,4,AC YN WP LE PH,0, PH
4,filler,16,CF,ET,0,0,5,YR QX EI BJ CF,0, ET
4,filler,17,MB,AU,0,0,8,ME PD MO KK MB,0, AU
4,filler,18,SI,AI,0,0,6,MM SF EY SV SI,0, AI
4,filler,19,KF,PR,0,0,6,LU EE MT YP KF,0, PR
4,filler,20,TI,TI,1,0,4,BK IY FR CC TI,0, TI
4,filler,21,SI,AK,0,0,3,PU HB ZY AK SI,0, AK
4,filler,22,IV,IV,1,0,4,KG JJ FP DH IV,0, IV
4,filler,23,VQ,KY,0,0,6,CD MM TV WS VQ,0, KY
4,filler,24,LH,LH,1,0,4,JL SH OS ZX LH,0, LH
4,filler,25,EQ,HN,0,0,6,OB ED FF FG EQ,0, HN
4,filler,26,ZU,RV,0,0,6,JC TV EH FM ZU,0, RV
4,filler,27,AZ,TY,0,0,5,FU VD FC GW AZ,0, TY
4,filler,28,FG,HJ,0,0,3,PG AV WS HJ FG,0, HJ
4,filler,29,VT,IG,0,0,5,FD TT TQ JV VT,0, IG
4,cot,0,FE,FE,1,0,4,NV AG GC IR FE,0,"Following the chain: NV -> AG -> GC -> IR -> FE.
Answer: FE"
4,cot,1,FR,FR,1,0,4,IM KV HM VL FR,0,"Following the chain: IM -> KV -> HM -> VL -> FR.
Answer: FR"
4,cot,2,JT,JT,1,0,4,JS YW ZG BZ JT,0,"Following the chain: JS -> YW -> ZG -> BZ -> JT.
Answer: JT"
4,cot,3,HX,HX,1,0,4,EW UF NE TE HX,0,"Following the chain: EW -> UF -> NE -> TE -> HX.
Answer: HX"
4,cot,4,QT,QT,1,0,4,JZ PH PJ UZ QT,0,"Following the chain: JZ -> PH -> PJ -> UZ -> QT.
Answer: QT"
4,cot,5,LE,LE,1,0,4,OA RX VH JQ LE,0,"Following the chain: OA -> RX -> VH -> JQ -> LE.
Answer: LE"
4,cot,6,QG,QG,1,0,4,DB JM EF WW QG,0,"Following the chain: DB -> JM -> EF -> WW -> QG.
Answer: QG"
4,cot,7,EE,EE,1,0,4,MB NP NO WT EE,0,"Following the chain: MB -> NP -> NO -> WT -> EE.
Answer: EE"
4,cot,8,GI,GI,1,0,4,CC BR QC DU GI,0,"Following the chain: CC -> BR -> QC -> DU -> GI.
Answer: GI"
4,cot,9,KQ,KQ,1,0,4,DG SW QM PO KQ,0,"Following the chain: DG -> SW -> QM -> PO -> KQ.
Answer: KQ"
4,cot,10,LR,LR,1,0,4,IT UJ IQ PA LR,0,"Following the chain: IT -> UJ -> IQ -> PA -> LR.
Answer: LR"
4,cot,11,WT,WT,1,0,4,BJ SX DB HA WT,0,"Following the chain: BJ -> SX -> DB -> HA -> WT.
Answer: WT"
