task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion
parallel,default,32,immediate,2,SU,DG,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: DG
parallel,default,32,immediate,3,DQ,KP,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: KP
parallel,default,32,immediate,4,AU,AU,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: AU
parallel,default,32,immediate,5,OA,XA,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: XA
parallel,default,32,immediate,6,WE,XJ,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: XJ
parallel,default,32,immediate,7,NL,NL,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: NL
parallel,default,32,immediate,8,MR,OJ,0,-1,0,0,stop,3,0,qwen3.6-35b-a3b,OJ
parallel,default,32,immediate,9,VA,VG,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: VG
parallel,default,32,immediate,10,LX,QT,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: QT
parallel,default,32,immediate,11,TB,AM,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: AM
parallel,default,32,immediate,12,AA,KQ,0,-1,0,0,stop,3,0,qwen3.6-35b-a3b,KQ
parallel,default,32,immediate,13,LN,VO,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: VO
parallel,default,32,immediate,14,GO,MO,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: MO
parallel,default,32,immediate,15,XA,SW,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,SW
parallel,default,32,immediate,16,OO,AG,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: AG
parallel,default,32,immediate,17,TJ,RV,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: RV
parallel,default,32,immediate,18,NL,NL,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: NL
parallel,default,32,immediate,19,HS,YS,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,YS
parallel,default,32,immediate,20,CV,ZR,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: ZR
parallel,default,32,immediate,21,WI,KX,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: KX
parallel,default,32,immediate,22,DI,LK,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,LK
parallel,default,32,immediate,23,ZD,ZD,1,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: ZD
parallel,default,32,immediate,24,XY,HW,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,HW
parallel,default,32,immediate,25,EV,EV,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: EV
parallel,default,32,immediate,26,TL,GV,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: GV
parallel,default,32,immediate,27,GB,XP,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: XP
parallel,default,32,immediate,28,OJ,OJ,1,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: OJ
parallel,default,32,immediate,29,PD,SY,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: SY
parallel,default,48,immediate,0,NS,TX,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: TX
parallel,default,48,immediate,1,CO,CO,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: CO
parallel,default,48,immediate,2,YP,YP,1,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: YP
parallel,default,48,immediate,3,JC,YE,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: YE
parallel,default,48,immediate,4,TL,IB,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,IB
parallel,default,48,immediate,5,XD,BC,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: BC
parallel,default,48,immediate,6,QM,IF,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: IF
parallel,default,48,immediate,7,FQ,FF,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: FF
parallel,default,48,immediate,8,FE,HW,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,HW
parallel,default,48,immediate,9,OM,OM,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: OM
parallel,default,48,immediate,10,ZY,CF,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,CF
parallel,default,48,immediate,11,RL,RL,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,RL
parallel,default,48,immediate,12,CR,FK,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: FK
parallel,default,48,immediate,13,AW,FT,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: FT
parallel,default,48,immediate,14,HO,BA,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: BA
parallel,default,48,immediate,15,CY,JG,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: JG
parallel,default,48,immediate,16,CI,CM,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: CM
parallel,default,48,immediate,17,JS,CZ,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: CZ
parallel,default,48,immediate,18,JS,ZF,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: ZF
parallel,default,48,immediate,19,EA,FY,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,FY
parallel,default,48,immediate,20,EN,KL,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: KL
parallel,default,48,immediate,21,DO,DO,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: DO
parallel,default,48,immediate,22,ZO,HM,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: HM
parallel,default,48,immediate,23,ZL,ZL,1,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: ZL
parallel,default,48,immediate,24,MN,ME,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: ME
parallel,default,48,immediate,25,AB,JE,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: JE
parallel,default,48,immediate,26,AH,RF,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,RF
parallel,default,48,immediate,27,TL,TL,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: TL
parallel,default,48,immediate,28,XD,XD,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: XD
parallel,default,48,immediate,29,IY,PY,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: PY
parallel,default,64,immediate,0,RE,PG,0,-1,0,0,stop,1,0,qwen3.6-35b-a3b,PG
parallel,default,64,immediate,1,EC,EC,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: EC
parallel,default,64,immediate,2,IV,IV,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,IV
parallel,default,64,immediate,3,KU,NQ,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: NQ
parallel,default,64,immediate,4,BW,SI,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: SI
parallel,default,64,immediate,5,GE,IF,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: IF
parallel,default,64,immediate,6,RK,NA,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,NA
parallel,default,64,immediate,7,RU,RU,1,-1,0,0,stop,3,0,qwen3.6-35b-a3b,Answer: RU
parallel,default,64,immediate,8,UB,FA,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,FA
parallel,default,64,immediate,9,HZ,HZ,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,HZ
parallel,default,64,immediate,10,HQ,QY,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: QY
parallel,default,64,immediate,11,PR,IS,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: IS
parallel,default,64,immediate,12,XR,WY,0,-1,0,0,stop,3,0,qwen3.6-35b-a3b,WY
parallel,default,64,immediate,13,ZR,ZR,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,ZR
parallel,default,64,immediate,14,WG,WG,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,WG
parallel,default,64,immediate,15,NJ,LO,0,-1,1,0,length,8,0,qwen3.6-35b-a3b,LO is not in the list. Let
parallel,default,64,immediate,16,GE,GE,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,GE
parallel,default,64,immediate,17,DL,DL,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: DL
parallel,default,64,immediate,18,TY,VL,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: VL
parallel,default,64,immediate,19,QH,QH,1,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: QH
parallel,default,64,immediate,20,CS,AX,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,AX
parallel,default,64,immediate,21,DZ,YS,0,-1,0,0,stop,5,0,qwen3.6-35b-a3b,Answer: YS
parallel,default,64,immediate,22,AK,RA,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: RA
parallel,default,64,immediate,23,RQ,DN,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,DN
parallel,default,64,immediate,24,XI,OM,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,OM
parallel,default,64,immediate,25,WB,HT,0,-1,0,0,stop,2,0,qwen3.6-35b-a3b,HT
parallel,default,64,immediate,26,GV,MC,0,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: MC
parallel,default,64,immediate,27,PG,PG,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: PG
parallel,default,64,immediate,28,DW,DW,1,-1,0,0,stop,4,0,qwen3.6-35b-a3b,Answer: DW
parallel,default,64,immediate,29,QL,QL,1,-1,0,0,stop,2,0,qwen3.6-35b-a3b,QL
