task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion
parallel,default,8,immediate,26,JD,XB,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XB
parallel,default,8,immediate,27,XE,ZI,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: ZI
parallel,default,8,immediate,28,GC,GC,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GC
parallel,default,8,immediate,29,CQ,GQ,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GQ
parallel,default,16,immediate,0,HW,HW,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HW
parallel,default,16,immediate,1,SP,YJ,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: YJ
parallel,default,16,immediate,2,ZA,OY,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: OY
parallel,default,16,immediate,3,CU,CU,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: CU
parallel,default,16,immediate,4,ZS,TM,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: TM
parallel,default,16,immediate,5,EN,EN,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: EN
parallel,default,16,immediate,6,OH,OH,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: OH
parallel,default,16,immediate,7,KA,KA,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: KA
parallel,default,16,immediate,8,FF,FF,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: FF
parallel,default,16,immediate,9,LY,JX,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: JX
parallel,default,16,immediate,10,CT,CT,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: CT
parallel,default,16,immediate,11,JT,JT,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: JT
parallel,default,16,immediate,12,IE,ZA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: ZA
parallel,default,16,immediate,13,FU,LA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LA
parallel,default,16,immediate,14,NB,NM,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: NM
parallel,default,16,immediate,15,KB,HV,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HV
parallel,default,16,immediate,16,PG,PG,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: PG
parallel,default,16,immediate,17,TB,OU,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: OU
parallel,default,16,immediate,18,YY,GX,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GX
parallel,default,16,immediate,19,ZF,ZF,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: ZF
parallel,default,16,immediate,20,XM,XM,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XM
parallel,default,16,immediate,21,FS,FS,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: FS
parallel,default,16,immediate,22,KB,WC,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: WC
parallel,default,16,immediate,23,MJ,MJ,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: MJ
parallel,default,16,immediate,24,FK,AD,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AD
parallel,default,16,immediate,25,HA,HA,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HA
parallel,default,16,immediate,26,GV,GV,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GV
parallel,default,16,immediate,27,SK,YT,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: YT
parallel,default,16,immediate,28,LQ,LQ,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LQ
parallel,default,16,immediate,29,KC,NL,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: NL
parallel,default,24,immediate,0,RS,RS,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: RS
parallel,default,24,immediate,1,JC,LE,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LE
parallel,default,24,immediate,2,IU,UA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: UA
parallel,default,24,immediate,3,JG,WD,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: WD
parallel,default,24,immediate,4,CN,JQ,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: JQ
parallel,default,24,immediate,5,BV,VQ,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: VQ
parallel,default,24,immediate,6,DF,IT,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: IT
parallel,default,24,immediate,7,VM,KF,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: KF
parallel,default,24,immediate,8,HA,HA,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HA
parallel,default,24,immediate,9,TV,DP,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: DP
parallel,default,24,immediate,10,KT,KT,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: KT
parallel,default,24,immediate,11,TF,UV,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: UV
parallel,default,24,immediate,12,OQ,OQ,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: OQ
parallel,default,24,immediate,13,WN,XM,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XM
parallel,default,24,immediate,14,PP,VA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: VA
parallel,default,24,immediate,15,ZR,ZR,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: ZR
parallel,default,24,immediate,16,DZ,DZ,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: DZ
parallel,default,24,immediate,17,TH,YA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: YA
parallel,default,24,immediate,18,XK,XK,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: XK
parallel,default,24,immediate,19,KQ,PO,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: PO
parallel,default,24,immediate,20,JJ,VK,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: VK
parallel,default,24,immediate,21,EG,EG,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: EG
parallel,default,24,immediate,22,NV,NV,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: NV
parallel,default,24,immediate,23,GS,GS,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GS
parallel,default,24,immediate,24,BV,BV,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: BV
parallel,default,24,immediate,25,AS,UK,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: UK
parallel,default,24,immediate,26,OJ,LZ,0,-1,0,0,stop,3,0,qwen3.6-27b,Answer: LZ
parallel,default,24,immediate,27,HS,CL,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: CL
parallel,default,24,immediate,28,EP,HD,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HD
parallel,default,24,immediate,29,SF,SF,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: SF
parallel,default,32,immediate,0,FM,FM,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: FM
parallel,default,32,immediate,1,GV,TM,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: TM
parallel,default,32,immediate,2,GI,YL,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: YL
parallel,default,32,immediate,3,FF,CZ,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: CZ
parallel,default,32,immediate,4,JW,JW,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: JW
parallel,default,32,immediate,5,IA,IA,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: IA
parallel,default,32,immediate,6,FZ,ZU,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: ZU
parallel,default,32,immediate,7,MM,MM,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: MM
parallel,default,32,immediate,8,NA,TF,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: TF
parallel,default,32,immediate,9,UT,VL,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: VL
parallel,default,32,immediate,10,IP,IP,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: IP
parallel,default,32,immediate,11,DL,ME,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: ME
parallel,default,32,immediate,12,SI,ME,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: ME
parallel,default,32,immediate,13,OT,OT,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: OT
parallel,default,32,immediate,14,WY,WY,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: WY
parallel,default,32,immediate,15,BU,HR,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HR
parallel,default,32,immediate,16,FC,FC,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: FC
parallel,default,32,immediate,17,CE,CE,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: CE
parallel,default,32,immediate,18,MV,LW,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LW
parallel,default,32,immediate,19,SX,SX,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: SX
parallel,default,32,immediate,20,QY,QY,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: QY
parallel,default,32,immediate,21,QM,QM,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: QM
parallel,default,32,immediate,22,CQ,CQ,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: CQ
parallel,default,32,immediate,23,JS,JS,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: JS
parallel,default,32,immediate,24,US,YN,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: YN
parallel,default,32,immediate,25,CG,CG,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: CG
parallel,default,32,immediate,26,VD,PW,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: PW
parallel,default,32,immediate,27,UH,YT,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: YT
parallel,default,32,immediate,28,XY,XY,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XY
parallel,default,32,immediate,29,HL,HL,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: HL
parallel,default,48,immediate,0,SF,SF,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: SF
parallel,default,48,immediate,1,ZP,ZP,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: ZP
parallel,default,48,immediate,2,MG,QV,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: QV
parallel,default,48,immediate,3,HO,GC,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GC
parallel,default,48,immediate,4,XD,XD,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XD
parallel,default,48,immediate,5,TD,TD,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: TD
parallel,default,48,immediate,6,LF,KS,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: KS
parallel,default,48,immediate,7,LF,YD,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: YD
parallel,default,48,immediate,8,BY,BY,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: BY
parallel,default,48,immediate,9,DF,DF,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: DF
parallel,default,48,immediate,10,RM,OR,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: OR
parallel,default,48,immediate,11,OJ,GT,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GT
parallel,default,48,immediate,12,CW,RI,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: RI
parallel,default,48,immediate,13,XI,XI,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XI
parallel,default,48,immediate,14,VI,IA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: IA
parallel,default,48,immediate,15,WH,LM,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LM
parallel,default,48,immediate,16,GY,GY,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: GY
parallel,default,48,immediate,17,JM,ND,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: ND
parallel,default,48,immediate,18,AM,AM,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AM
parallel,default,48,immediate,19,WD,YW,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: YW
parallel,default,48,immediate,20,ZF,DN,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: DN
parallel,default,48,immediate,21,GE,GE,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GE
parallel,default,48,immediate,22,KO,KO,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: KO
parallel,default,48,immediate,23,WP,OA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: OA
parallel,default,48,immediate,24,XV,PO,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: PO
parallel,default,48,immediate,25,BU,XK,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XK
parallel,default,48,immediate,26,ME,ME,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: ME
parallel,default,48,immediate,27,DT,YL,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: YL
parallel,default,48,immediate,28,MV,AF,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AF
parallel,default,48,immediate,29,AT,AT,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AT
parallel,default,64,immediate,0,GW,OV,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: OV
parallel,default,64,immediate,1,XN,PT,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: PT
parallel,default,64,immediate,2,ER,EO,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: EO
parallel,default,64,immediate,3,JQ,JQ,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: JQ
parallel,default,64,immediate,4,UD,JX,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: JX
parallel,default,64,immediate,5,HI,AI,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AI
parallel,default,64,immediate,6,ZZ,TA,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: TA
parallel,default,64,immediate,7,EX,EX,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: EX
parallel,default,64,immediate,8,FZ,FZ,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: FZ
parallel,default,64,immediate,9,YA,YA,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: YA
parallel,default,64,immediate,10,GS,GS,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: GS
parallel,default,64,immediate,11,LP,LP,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LP
parallel,default,64,immediate,12,TV,SO,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: SO
parallel,default,64,immediate,13,XH,XH,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: XH
parallel,default,64,immediate,14,UH,UH,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: UH
parallel,default,64,immediate,15,KP,KP,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: KP
parallel,default,64,immediate,16,UU,UU,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: UU
parallel,default,64,immediate,17,DV,DV,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: DV
parallel,default,64,immediate,18,BZ,BZ,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: BZ
parallel,default,64,immediate,19,PW,SQ,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: SQ
parallel,default,64,immediate,20,AE,AE,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AE
parallel,default,64,immediate,21,FH,VZ,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: VZ
parallel,default,64,immediate,22,KB,EP,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: EP
parallel,default,64,immediate,23,PC,PC,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: PC
parallel,default,64,immediate,24,RS,RS,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: RS
parallel,default,64,immediate,25,ME,ME,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: ME
parallel,default,64,immediate,26,VH,XD,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: XD
parallel,default,64,immediate,27,OD,OD,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: OD
parallel,default,64,immediate,28,YJ,AG,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: AG
parallel,default,64,immediate,29,LO,LO,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: LO
