task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,default,2,immediate,15,IT,QA,0,3,0,0, QA
serial,default,2,immediate,16,DT,XU,0,3,0,0, XU
serial,default,2,immediate,17,LR,BS,0,3,0,0, BS
serial,default,2,immediate,18,MT,MT,1,2,0,0, MT
serial,default,2,immediate,19,MN,YO,0,3,0,0, YO
serial,default,2,immediate,20,AS,AS,1,2,0,0, AS
serial,default,2,immediate,21,MO,VT,0,3,0,0, VT
serial,default,2,immediate,22,EV,ZV,0,3,0,0, ZV
serial,default,2,immediate,23,KL,AS,0,3,0,0, AS
serial,default,2,immediate,24,EJ,DN,0,3,0,0, DN
serial,default,2,immediate,25,WW,ND,0,3,0,0, ND
serial,default,2,immediate,26,VR,VR,1,2,0,0, VR
serial,default,2,immediate,27,DZ,DZ,1,2,0,0, DZ
serial,default,2,immediate,28,BN,BN,1,2,0,0, BN
serial,default,2,immediate,29,OF,NT,0,3,0,0, NT
serial,default,2,immediate,30,JG,JG,1,2,0,0, JG
serial,default,2,immediate,31,HJ,BH,0,3,0,0, BH
serial,default,2,immediate,32,ML,KC,0,3,0,0, KC
serial,default,2,immediate,33,MN,LZ,0,3,0,0, LZ
serial,default,2,immediate,34,LK,ML,0,3,0,0, ML
serial,default,2,immediate,35,ZA,ZA,1,2,0,0, ZA
serial,default,2,immediate,36,DB,DB,1,2,0,0, DB
serial,default,2,immediate,37,GV,WL,0,3,0,0, WL
serial,default,2,immediate,38,XR,RO,0,3,0,0, RO
serial,default,2,immediate,39,IJ,YW,0,3,0,0, YW
serial,default,3,immediate,0,IO,SI,0,4,0,0, SI
serial,default,3,immediate,1,UJ,TS,0,4,0,0, TS
serial,default,3,immediate,2,QF,AT,0,4,0,0, AT
serial,default,3,immediate,3,LA,YI,0,4,0,0, YI
serial,default,3,immediate,4,SS,QY,0,4,0,0, QY
serial,default,3,immediate,5,XA,CC,0,4,0,0, CC
serial,default,3,immediate,6,KJ,KJ,1,3,0,0, KJ
serial,default,3,immediate,7,VQ,TS,0,4,0,0, TS
serial,default,3,immediate,8,DM,WZ,0,4,0,0, WZ
serial,default,3,immediate,9,DN,OA,0,4,0,0, OA
serial,default,3,immediate,10,JS,SP,0,4,0,0, SP
serial,default,3,immediate,11,OV,OV,1,3,0,0, OV
serial,default,3,immediate,12,FZ,FT,0,4,0,0, FT
serial,default,3,immediate,13,PN,NW,0,4,0,0, NW
serial,default,3,immediate,14,DT,QV,0,4,0,0, QV
serial,default,3,immediate,15,AV,EI,0,4,0,0, EI
serial,default,3,immediate,16,EL,XQ,0,4,0,0, XQ
serial,default,3,immediate,17,CD,ME,0,4,0,0, ME
serial,default,3,immediate,18,MY,YK,0,4,0,0, YK
serial,default,3,immediate,19,YC,YC,1,3,0,0, YC
serial,default,3,immediate,20,HZ,HZ,1,3,0,0, HZ
serial,default,3,immediate,21,TM,BR,0,4,0,0, BR
serial,default,3,immediate,22,SX,SX,1,3,0,0, SX
serial,default,3,immediate,23,BS,TG,0,4,0,0, TG
serial,default,3,immediate,24,UA,ZS,0,4,0,0, ZS
serial,default,3,immediate,25,LR,KS,0,4,0,0, KS
serial,default,3,immediate,26,UY,VN,0,4,0,0, VN
serial,default,3,immediate,27,HV,CJ,0,4,0,0, CJ
serial,default,3,immediate,28,XK,BJ,0,4,0,0, BJ
serial,default,3,immediate,29,NE,QB,0,4,0,0, QB
serial,default,3,immediate,30,BX,BX,1,3,0,0, BX
serial,default,3,immediate,31,OR,OR,1,3,0,0, OR
serial,default,3,immediate,32,CP,FT,0,4,0,0, FT
serial,default,3,immediate,33,QI,LJ,0,4,0,0, LJ
serial,default,3,immediate,34,OR,BM,0,4,0,0, BM
serial,default,3,immediate,35,HM,WF,0,4,0,0, WF
serial,default,3,immediate,36,IE,IE,1,3,0,0, IE
serial,default,3,immediate,37,FE,JA,0,4,0,0, JA
serial,default,3,immediate,38,UK,XJ,0,4,0,0, XJ
serial,default,3,immediate,39,PJ,PU,0,4,0,0, PU
serial,default,4,immediate,0,YN,UL,0,5,0,0, UL
serial,default,4,immediate,1,WH,AY,0,5,0,0, AY
serial,default,4,immediate,2,LI,XE,0,5,0,0, XE
serial,default,4,immediate,3,WD,WD,1,4,0,0, WD
serial,default,4,immediate,4,PK,WD,0,5,0,0, WD
serial,default,4,immediate,5,UJ,ZA,0,5,0,0, ZA
serial,default,4,immediate,6,GX,VV,0,6,0,0, VV
serial,default,4,immediate,7,RC,CH,0,6,0,0, CH
serial,default,4,immediate,8,UT,UT,1,4,0,0, UT
serial,default,4,immediate,9,AR,AR,1,4,0,0, AR
serial,default,4,immediate,10,TR,MS,0,5,0,0, MS
serial,default,4,immediate,11,PZ,PZ,1,4,0,0, PZ
serial,default,4,immediate,12,JO,TT,0,5,0,0, TT
serial,default,4,immediate,13,SZ,UL,0,5,0,0, UL
serial,default,4,immediate,14,WO,QN,0,5,0,0, QN
serial,default,4,immediate,15,LQ,RO,0,6,0,0, RO
serial,default,4,immediate,16,JP,EZ,0,5,0,0, EZ
serial,default,4,immediate,17,LE,PX,0,5,0,0, PX
serial,default,4,immediate,18,VK,YU,0,5,0,0, YU
serial,default,4,immediate,19,UH,VC,0,5,0,0, VC
serial,default,4,immediate,20,QR,QR,1,4,0,0, QR
serial,default,4,immediate,21,AH,LP,0,6,0,0, LP
serial,default,4,immediate,22,ME,FP,0,5,0,0, FP
serial,default,4,immediate,23,RZ,YY,0,10,0,0, YY
serial,default,4,immediate,24,IA,MD,0,5,0,0, MD
serial,default,4,immediate,25,FI,FI,1,4,0,0, FI
serial,default,4,immediate,26,LY,WN,0,5,0,0, WN
serial,default,4,immediate,27,IJ,IJ,1,4,0,0, IJ
serial,default,4,immediate,28,QX,QX,1,4,0,0, QX
serial,default,4,immediate,29,KS,KS,1,4,0,0, KS
serial,default,4,immediate,30,OA,HN,0,5,0,0, HN
serial,default,4,immediate,31,TL,IE,0,5,0,0, IE
serial,default,4,immediate,32,SO,XW,0,5,0,0, XW
serial,default,4,immediate,33,EY,XI,0,5,0,0, XI
serial,default,4,immediate,34,KL,YF,0,5,0,0, YF
serial,default,4,immediate,35,FG,YJ,0,6,0,0, YJ
serial,default,4,immediate,36,UJ,UJ,1,4,0,0, UJ
serial,default,4,immediate,37,BD,BF,0,5,0,0, BF
serial,default,4,immediate,38,IM,OK,0,5,0,0, OK
serial,default,4,immediate,39,KF,KF,1,4,0,0, KF
serial,default,6,immediate,0,QH,JZ,0,7,0,0, JZ
serial,default,6,immediate,1,BE,SI,0,7,0,0, SI
serial,default,6,immediate,2,OK,NU,0,5,0,0, NU
serial,default,6,immediate,3,MC,GP,0,4,0,0, GP
serial,default,6,immediate,4,WK,DD,0,5,0,0, DD
serial,default,6,immediate,5,EG,DT,0,5,0,0, DT
serial,default,6,immediate,6,JE,SY,0,10,0,0, SY
serial,default,6,immediate,7,GK,FY,0,8,0,0, FY
serial,default,6,immediate,8,CB,DF,0,10,0,0, DF
serial,default,6,immediate,9,PI,BC,0,8,0,0, BC
serial,default,6,immediate,10,ZF,ZF,1,6,0,0, ZF
serial,default,6,immediate,11,DI,GR,0,7,0,0, GR
serial,default,6,immediate,12,YU,YU,1,6,0,0, YU
serial,default,6,immediate,13,OI,VR,0,7,0,0, VR
serial,default,6,immediate,14,AF,JG,0,8,0,0, JG
serial,default,6,immediate,15,NN,NN,1,6,0,0, NN
serial,default,6,immediate,16,KT,CN,0,5,0,0, CN
serial,default,6,immediate,17,UX,UX,1,6,0,0, UX
serial,default,6,immediate,18,RR,XS,0,5,0,0, XS
serial,default,6,immediate,19,CW,AG,0,7,0,0, AG
serial,default,6,immediate,20,UL,UL,1,6,0,0, UL
serial,default,6,immediate,21,KG,NJ,0,7,0,0, NJ
serial,default,6,immediate,22,ZN,EJ,0,5,0,0, EJ
serial,default,6,immediate,23,JV,JV,1,6,0,0, JV
serial,default,6,immediate,24,MU,AX,0,5,0,0, AX
serial,default,6,immediate,25,CV,CV,1,6,0,0, CV
serial,default,6,immediate,26,IJ,SF,0,5,0,0, SF
serial,default,6,immediate,27,RH,PM,0,7,0,0, PM
serial,default,6,immediate,28,NB,MJ,0,5,0,0, MJ
serial,default,6,immediate,29,CN,AM,0,5,0,0, AM
serial,default,6,immediate,30,DY,DY,1,6,0,0, DY
serial,default,6,immediate,31,YP,ZG,0,8,0,0, ZG
serial,default,6,immediate,32,VO,TF,0,4,0,0, TF
serial,default,6,immediate,33,ES,ZL,0,4,0,0, ZL
serial,default,6,immediate,34,LN,LN,1,6,0,0, LN
serial,default,6,immediate,35,MZ,VV,0,8,0,0, VV
serial,default,6,immediate,36,JG,WX,0,4,0,0, WX
serial,default,6,immediate,37,JS,IT,0,8,0,0, IT
serial,default,6,immediate,38,SY,SY,1,6,0,0, SY
serial,default,6,immediate,39,WR,NB,0,11,0,0, NB
serial,default,8,immediate,0,FM,IZ,0,7,0,0, IZ
serial,default,8,immediate,1,FF,TT,0,6,0,0, TT
serial,default,8,immediate,2,OI,OI,1,8,0,0, OI
serial,default,8,immediate,3,QJ,XG,0,7,0,0, XG
serial,default,8,immediate,4,IJ,IJ,1,8,0,0, IJ
serial,default,8,immediate,5,VD,PU,0,6,0,0, PU
serial,default,8,immediate,6,JO,QN,0,9,0,0, QN
serial,default,8,immediate,7,BI,VQ,0,10,0,0, VQ
serial,default,8,immediate,8,EO,EO,1,8,0,0, EO
serial,default,8,immediate,9,YP,YP,1,8,0,0, YP
serial,default,8,immediate,10,QN,HJ,0,9,0,0, HJ
serial,default,8,immediate,11,ST,GC,0,5,0,0, GC
serial,default,8,immediate,12,FI,IS,0,6,0,0, IS
serial,default,8,immediate,13,MN,LH,0,6,0,0, LH
serial,default,8,immediate,14,SP,NL,0,9,0,0, NL
serial,default,8,immediate,15,MR,MR,1,8,0,0, MR
serial,default,8,immediate,16,XZ,LD,0,7,0,0, LD
serial,default,8,immediate,17,AI,AI,1,8,0,0, AI
serial,default,8,immediate,18,JR,BD,0,10,0,0, BD
serial,default,8,immediate,19,KH,UI,0,9,0,0, UI
serial,default,8,immediate,20,CX,PX,0,9,0,0, PX
serial,default,8,immediate,21,IT,NI,0,6,0,0, NI
serial,default,8,immediate,22,AY,AY,1,8,0,0, AY
serial,default,8,immediate,23,CU,FJ,0,10,0,0, FJ
serial,default,8,immediate,24,LD,JC,0,7,0,0, JC
serial,default,8,immediate,25,UC,UC,1,8,0,0, UC
serial,default,8,immediate,26,FU,HO,0,7,0,0, HO
serial,default,8,immediate,27,KA,TW,0,9,0,0, TW
serial,default,8,immediate,28,TZ,TZ,1,8,0,0, TZ
serial,default,8,immediate,29,GG,AN,0,11,0,0, AN
serial,default,8,immediate,30,JS,WW,0,9,0,0, WW
serial,default,8,immediate,31,JI,VW,0,9,0,0, VW
serial,default,8,immediate,32,JP,FP,0,9,0,0, FP
serial,default,8,immediate,33,CO,CO,1,8,0,0, CO
serial,default,8,immediate,34,AC,RM,0,9,0,0, RM
serial,default,8,immediate,35,CI,PG,0,10,0,0, PG
serial,default,8,immediate,36,JO,JO,1,8,0,0, JO
serial,default,8,immediate,37,KI,KG,0,7,0,0, KG
serial,default,8,immediate,38,DU,TK,0,9,0,0, TK
serial,default,8,immediate,39,CF,KZ,0,7,0,0, KZ
