task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,default,2,immediate,38,ZZ,ZZ,1,2,0,0, ZZ
serial,default,2,immediate,39,BE,QT,0,3,0,0, QT
serial,default,2,filler,0,GX,GX,1,2,0,0, GX
serial,default,2,filler,1,BT,BT,1,2,0,0, BT
serial,default,2,filler,2,AT,NR,0,3,0,0, NR
serial,default,2,filler,3,TD,TD,1,2,0,0, TD
serial,default,2,filler,4,DI,MU,0,3,0,0, MU
serial,default,2,filler,5,PL,UP,0,3,0,0, UP
serial,default,2,filler,6,RG,RG,1,2,0,0, RG
serial,default,2,filler,7,OC,MX,0,3,0,0, MX
serial,default,2,filler,8,WX,JN,0,3,0,0, JN
serial,default,2,filler,9,PU,PU,1,2,0,0, PU
serial,default,2,filler,10,XG,XG,1,2,0,0, XG
serial,default,2,filler,11,MN,CE,0,3,0,0, CE
serial,default,2,filler,12,JY,LJ,0,3,0,0, LJ
serial,default,2,filler,13,QW,BW,0,3,0,0, BW
serial,default,2,filler,14,YF,PI,0,3,0,0, PI
serial,default,2,filler,15,VC,VC,1,2,0,0, VC
serial,default,2,filler,16,ZM,ZM,1,2,0,0, ZM
serial,default,2,filler,17,ZU,ZU,1,2,0,0, ZU
serial,default,2,filler,18,RC,RC,1,2,0,0, RC
serial,default,2,filler,19,CS,CR,0,3,0,0, CR
serial,default,2,filler,20,JQ,RF,0,3,0,0, RF
serial,default,2,filler,21,FK,VS,0,3,0,0, VS
serial,default,2,filler,22,NM,YJ,0,3,0,0, YJ
serial,default,2,filler,23,IU,IU,1,2,0,0, IU
serial,default,2,filler,24,VB,IC,0,3,0,0, IC
serial,default,2,filler,25,KT,KT,1,2,0,0, KT
serial,default,2,filler,26,XE,XE,1,2,0,0, XE
serial,default,2,filler,27,LA,LA,1,2,0,0, LA
serial,default,2,filler,28,ND,ND,1,2,0,0, ND
serial,default,2,filler,29,AK,AK,1,2,0,0, AK
serial,default,2,filler,30,SS,SS,1,2,0,0, SS
serial,default,2,filler,31,BB,DY,0,3,0,0, DY
serial,default,2,filler,32,FO,GC,0,3,0,0, GC
serial,default,2,filler,33,HS,HS,1,2,0,0, HS
serial,default,2,filler,34,GL,GL,1,2,0,0, GL
serial,default,2,filler,35,GF,AG,0,3,0,0, AG
serial,default,2,filler,36,WN,WN,1,2,0,0, WN
serial,default,2,filler,37,JQ,JQ,1,2,0,0, JQ
serial,default,2,filler,38,ZZ,ZZ,1,2,0,0, ZZ
serial,default,2,filler,39,BE,QT,0,3,0,0, QT
serial,default,3,immediate,0,BL,AF,0,4,0,0, AF
serial,default,3,immediate,1,YA,CE,0,4,0,0, CE
serial,default,3,immediate,2,DA,GK,0,4,0,0, GK
serial,default,3,immediate,3,YU,GB,0,5,0,0, GB
serial,default,3,immediate,4,JZ,DH,0,4,0,0, DH
serial,default,3,immediate,5,TB,AO,0,5,0,0, AO
serial,default,3,immediate,6,YP,MU,0,4,0,0, MU
serial,default,3,immediate,7,KV,LR,0,4,0,0, LR
serial,default,3,immediate,8,LK,FX,0,4,0,0, FX
serial,default,3,immediate,9,WM,FR,0,4,0,0, FR
serial,default,3,immediate,10,RY,RY,1,3,0,0, RY
serial,default,3,immediate,11,VE,OI,0,4,0,0, OI
serial,default,3,immediate,12,UB,CI,0,4,0,0, CI
serial,default,3,immediate,13,KK,VJ,0,4,0,0, VJ
serial,default,3,immediate,14,DF,ZC,0,4,0,0, ZC
serial,default,3,immediate,15,IU,IU,1,3,0,0, IU
serial,default,3,immediate,16,AG,UD,0,4,0,0, UD
serial,default,3,immediate,17,DP,VX,0,4,0,0, VX
serial,default,3,immediate,18,SQ,BB,0,4,0,0, BB
serial,default,3,immediate,19,AT,YL,0,4,0,0, YL
serial,default,3,immediate,20,SE,TW,0,5,0,0, TW
serial,default,3,immediate,21,YH,YH,1,3,0,0, YH
serial,default,3,immediate,22,QS,GK,0,4,0,0, GK
serial,default,3,immediate,23,FJ,LN,0,4,0,0, LN
serial,default,3,immediate,24,YE,GQ,0,4,0,0, GQ
serial,default,3,immediate,25,FW,JN,0,4,0,0, JN
serial,default,3,immediate,26,YA,FR,0,4,0,0, FR
serial,default,3,immediate,27,UL,OI,0,4,0,0, OI
serial,default,3,immediate,28,US,MA,0,4,0,0, MA
serial,default,3,immediate,29,FH,OW,0,5,0,0, OW
serial,default,3,immediate,30,PD,PS,0,4,0,0, PS
serial,default,3,immediate,31,FO,LH,0,4,0,0, LH
serial,default,3,immediate,32,WI,TI,0,4,0,0, TI
serial,default,3,immediate,33,ZL,MI,0,4,0,0, MI
serial,default,3,immediate,34,WD,PR,0,4,0,0, PR
serial,default,3,immediate,35,CK,DU,0,4,0,0, DU
serial,default,3,immediate,36,RI,QO,0,4,0,0, QO
serial,default,3,immediate,37,QQ,FQ,0,4,0,0, FQ
serial,default,3,immediate,38,KZ,SS,0,4,0,0, SS
serial,default,3,immediate,39,ZB,PM,0,4,0,0, PM
serial,default,3,filler,0,BL,AF,0,4,0,0, AF
serial,default,3,filler,1,YA,CE,0,4,0,0, CE
serial,default,3,filler,2,DA,JQ,0,5,0,0, JQ
serial,default,3,filler,3,YU,GB,0,5,0,0, GB
serial,default,3,filler,4,JZ,DH,0,4,0,0, DH
serial,default,3,filler,5,TB,SZ,0,4,0,0, SZ
serial,default,3,filler,6,YP,MU,0,4,0,0, MU
serial,default,3,filler,7,KV,LR,0,4,0,0, LR
serial,default,3,filler,8,LK,FX,0,4,0,0, FX
serial,default,3,filler,9,WM,FR,0,4,0,0, FR
serial,default,3,filler,10,RY,RY,1,3,0,0, RY
serial,default,3,filler,11,VE,OI,0,4,0,0, OI
serial,default,3,filler,12,UB,CI,0,4,0,0, CI
serial,default,3,filler,13,KK,VJ,0,4,0,0, VJ
serial,default,3,filler,14,DF,DF,1,3,0,0, DF
serial,default,3,filler,15,IU,IU,1,3,0,0, IU
serial,default,3,filler,16,AG,UD,0,4,0,0, UD
serial,default,3,filler,17,DP,VX,0,4,0,0, VX
serial,default,3,filler,18,SQ,BB,0,4,0,0, BB
serial,default,3,filler,19,AT,YL,0,4,0,0, YL
serial,default,3,filler,20,SE,QE,0,4,0,0, QE
serial,default,3,filler,21,YH,YH,1,3,0,0, YH
serial,default,3,filler,22,QS,QS,1,3,0,0, QS
serial,default,3,filler,23,FJ,LN,0,4,0,0, LN
serial,default,3,filler,24,YE,GQ,0,4,0,0, GQ
serial,default,3,filler,25,FW,JN,0,4,0,0, JN
serial,default,3,filler,26,YA,FR,0,4,0,0, FR
serial,default,3,filler,27,UL,OI,0,4,0,0, OI
serial,default,3,filler,28,US,US,1,3,0,0, US
serial,default,3,filler,29,FH,AA,0,4,0,0, AA
serial,default,3,filler,30,PD,PS,0,4,0,0, PS
serial,default,3,filler,31,FO,FO,1,3,0,0, FO
serial,default,3,filler,32,WI,WI,1,3,0,0, WI
serial,default,3,filler,33,ZL,ZL,1,3,0,0, ZL
serial,default,3,filler,34,WD,WD,1,3,0,0, WD
serial,default,3,filler,35,CK,DU,0,4,0,0, DU
serial,default,3,filler,36,RI,QO,0,4,0,0, QO
serial,default,3,filler,37,QQ,QQ,1,3,0,0, QQ
serial,default,3,filler,38,KZ,SS,0,4,0,0, SS
serial,default,3,filler,39,ZB,PM,0,4,0,0, PM
serial,default,4,immediate,0,JI,LL,0,5,0,0, LL
serial,default,4,immediate,1,WB,DH,0,5,0,0, DH
serial,default,4,immediate,2,JC,LO,0,5,0,0, LO
serial,default,4,immediate,3,XH,UC,0,5,0,0, UC
serial,default,4,immediate,4,WK,WK,1,4,0,0, WK
serial,default,4,immediate,5,PB,JC,0,7,0,0, JC
serial,default,4,immediate,6,LM,NV,0,5,0,0, NV
serial,default,4,immediate,7,EQ,FK,0,5,0,0, FK
serial,default,4,immediate,8,KQ,NM,0,6,0,0, NM
serial,default,4,immediate,9,OG,YC,0,7,0,0, YC
serial,default,4,immediate,10,XE,IC,0,5,0,0, IC
serial,default,4,immediate,11,PO,PO,1,4,0,0, PO
serial,default,4,immediate,12,GL,CP,0,5,0,0, CP
serial,default,4,immediate,13,NE,MK,0,5,0,0, MK
serial,default,4,immediate,14,AB,GE,0,5,0,0, GE
serial,default,4,immediate,15,VZ,OV,0,5,0,0, OV
serial,default,4,immediate,16,PT,PT,1,4,0,0, PT
serial,default,4,immediate,17,VN,XU,0,5,0,0, XU
serial,default,4,immediate,18,VF,VF,1,4,0,0, VF
serial,default,4,immediate,19,FQ,LT,0,5,0,0, LT
serial,default,4,immediate,20,GJ,GJ,1,4,0,0, GJ
serial,default,4,immediate,21,PJ,LU,0,5,0,0, LU
serial,default,4,immediate,22,AK,ZX,0,5,0,0, ZX
serial,default,4,immediate,23,MK,EB,0,5,0,0, EB
serial,default,4,immediate,24,DM,YR,0,5,0,0, YR
serial,default,4,immediate,25,ZT,ZT,1,4,0,0, ZT
serial,default,4,immediate,26,YW,QA,0,5,0,0, QA
serial,default,4,immediate,27,MK,MK,1,4,0,0, MK
serial,default,4,immediate,28,IF,DE,0,5,0,0, DE
serial,default,4,immediate,29,NK,UE,0,5,0,0, UE
serial,default,4,immediate,30,HS,QM,0,8,0,0, QM
serial,default,4,immediate,31,PW,VC,0,5,0,0, VC
serial,default,4,immediate,32,AY,AY,1,4,0,0, AY
serial,default,4,immediate,33,OX,IK,0,5,0,0, IK
serial,default,4,immediate,34,AA,AA,1,4,0,0, AA
serial,default,4,immediate,35,ON,VX,0,5,0,0, VX
serial,default,4,immediate,36,AO,DG,0,5,0,0, DG
serial,default,4,immediate,37,WI,SQ,0,6,0,0, SQ
serial,default,4,immediate,38,EC,SS,0,5,0,0, SS
serial,default,4,immediate,39,HZ,SO,0,6,0,0, SO
serial,default,4,filler,0,JI,MC,0,6,0,0, MC
serial,default,4,filler,1,WB,WB,1,4,0,0, WB
serial,default,4,filler,2,JC,LO,0,5,0,0, LO
serial,default,4,filler,3,XH,UC,0,5,0,0, UC
serial,default,4,filler,4,WK,SS,0,6,0,0, SS
serial,default,4,filler,5,PB,HU,0,5,0,0, HU
serial,default,4,filler,6,LM,NV,0,5,0,0, NV
serial,default,4,filler,7,EQ,FK,0,5,0,0, FK
serial,default,4,filler,8,KQ,NM,0,6,0,0, NM
serial,default,4,filler,9,OG,YH,0,5,0,0, YH
serial,default,4,filler,10,XE,IC,0,5,0,0, IC
serial,default,4,filler,11,PO,ZY,0,5,0,0, ZY
serial,default,4,filler,12,GL,CP,0,5,0,0, CP
serial,default,4,filler,13,NE,MK,0,5,0,0, MK
serial,default,4,filler,14,AB,GE,0,5,0,0, GE
serial,default,4,filler,15,VZ,OV,0,5,0,0, OV
serial,default,4,filler,16,PT,PT,1,4,0,0, PT
serial,default,4,filler,17,VN,XU,0,5,0,0, XU
serial,default,4,filler,18,VF,CK,0,5,0,0, CK
serial,default,4,filler,19,FQ,FQ,1,4,0,0, FQ
serial,default,4,filler,20,GJ,GJ,1,4,0,0, GJ
serial,default,4,filler,21,PJ,PJ,1,4,0,0, PJ
serial,default,4,filler,22,AK,AK,1,4,0,0, AK
serial,default,4,filler,23,MK,JG,0,6,0,0, JG
serial,default,4,filler,24,DM,DM,1,4,0,0, DM
serial,default,4,filler,25,ZT,ZT,1,4,0,0, ZT
serial,default,4,filler,26,YW,QA,0,5,0,0, QA
serial,default,4,filler,27,MK,ZA,0,5,0,0, ZA
serial,default,4,filler,28,IF,FD,0,6,0,0, FD
serial,default,4,filler,29,NK,NK,1,4,0,0, NK
serial,default,4,filler,30,HS,PJ,0,6,0,0, PJ
serial,default,4,filler,31,PW,VC,0,5,0,0, VC
serial,default,4,filler,32,AY,AY,1,4,0,0, AY
serial,default,4,filler,33,OX,OX,1,4,0,0, OX
serial,default,4,filler,34,AA,VO,0,5,0,0, VO
serial,default,4,filler,35,ON,VX,0,5,0,0, VX
serial,default,4,filler,36,AO,DG,0,5,0,0, DG
serial,default,4,filler,37,WI,SQ,0,6,0,0, SQ
serial,default,4,filler,38,EC,SS,0,5,0,0, SS
serial,default,4,filler,39,HZ,AI,0,5,0,0, AI
serial,default,6,immediate,0,HU,HU,1,6,0,0, HU
serial,default,6,immediate,1,LI,FZ,0,7,0,0, FZ
serial,default,6,immediate,2,KZ,KZ,1,6,0,0, KZ
serial,default,6,immediate,3,QP,QP,1,6,0,0, QP
serial,default,6,immediate,4,NJ,NJ,1,6,0,0, NJ
serial,default,6,immediate,5,LW,NZ,0,3,0,0, NZ
serial,default,6,immediate,6,VL,WI,0,5,0,0, WI
serial,default,6,immediate,7,DD,DD,1,6,0,0, DD
serial,default,6,immediate,8,DD,DD,1,6,0,0, DD
serial,default,6,immediate,9,ZX,VX,0,10,0,0, VX
serial,default,6,immediate,10,KL,UP,0,7,0,0, UP
serial,default,6,immediate,11,RA,GI,0,5,0,0, GI
serial,default,6,immediate,12,FJ,FV,0,7,0,0, FV
serial,default,6,immediate,13,PR,PR,1,6,0,0, PR
serial,default,6,immediate,14,RP,WI,0,7,0,0, WI
serial,default,6,immediate,15,VE,QW,0,8,0,0, QW
serial,default,6,immediate,16,CO,CO,1,6,0,0, CO
serial,default,6,immediate,17,OH,OH,1,6,0,0, OH
serial,default,6,immediate,18,KZ,SU,0,5,0,0, SU
serial,default,6,immediate,19,ZV,ZV,1,6,0,0, ZV
serial,default,6,immediate,20,BJ,AN,0,7,0,0, AN
serial,default,6,immediate,21,AN,AN,1,6,0,0, AN
serial,default,6,immediate,22,HQ,HQ,1,6,0,0, HQ
serial,default,6,immediate,23,OJ,OJ,1,6,0,0, OJ
serial,default,6,immediate,24,KL,PU,0,7,0,0, PU
serial,default,6,immediate,25,WI,WI,1,6,0,0, WI
serial,default,6,immediate,26,VF,VF,1,6,0,0, VF
serial,default,6,immediate,27,NT,PW,0,10,0,0, PW
serial,default,6,immediate,28,KD,KD,1,6,0,0, KD
serial,default,6,immediate,29,ZH,ZH,1,6,0,0, ZH
serial,default,6,immediate,30,JP,TS,0,5,0,0, TS
serial,default,6,immediate,31,GI,MK,0,8,0,0, MK
serial,default,6,immediate,32,MM,OV,0,7,0,0, OV
serial,default,6,immediate,33,VL,HE,0,4,0,0, HE
serial,default,6,immediate,34,TN,TN,1,6,0,0, TN
serial,default,6,immediate,35,WE,VH,0,5,0,0, VH
serial,default,6,immediate,36,ME,GN,0,10,0,0, GN
serial,default,6,immediate,37,RK,RK,1,6,0,0, RK
serial,default,6,immediate,38,AC,ZA,0,7,0,0, ZA
serial,default,6,immediate,39,LI,LI,1,6,0,0, LI
serial,default,6,filler,0,HU,HU,1,6,0,0, HU
serial,default,6,filler,1,LI,FZ,0,7,0,0, FZ
serial,default,6,filler,2,KZ,HJ,0,5,0,0, HJ
serial,default,6,filler,3,QP,QP,1,6,0,0, QP
serial,default,6,filler,4,NJ,BJ,0,7,0,0, BJ
serial,default,6,filler,5,LW,YY,0,10,0,0, YY
serial,default,6,filler,6,VL,VL,1,6,0,0, VL
serial,default,6,filler,7,DD,MO,0,8,0,0, MO
serial,default,6,filler,8,DD,UI,0,7,0,0, UI
serial,default,6,filler,9,ZX,DA,0,8,0,0, DA
serial,default,6,filler,10,KL,KL,1,6,0,0, KL
serial,default,6,filler,11,RA,RA,1,6,0,0, RA
serial,default,6,filler,12,FJ,HE,0,8,0,0, HE
serial,default,6,filler,13,PR,DJ,0,9,0,0, DJ
serial,default,6,filler,14,RP,RP,1,6,0,0, RP
serial,default,6,filler,15,VE,MZ,0,7,0,0, MZ
serial,default,6,filler,16,CO,CO,1,6,0,0, CO
serial,default,6,filler,17,OH,JV,0,5,0,0, JV
serial,default,6,filler,18,KZ,KZ,1,6,0,0, KZ
serial,default,6,filler,19,ZV,VO,0,7,0,0, VO
serial,default,6,filler,20,BJ,AN,0,7,0,0, AN
serial,default,6,filler,21,AN,AN,1,6,0,0, AN
serial,default,6,filler,22,HQ,HQ,1,6,0,0, HQ
serial,default,6,filler,23,OJ,XN,0,8,0,0, XN
serial,default,6,filler,24,KL,KL,1,6,0,0, KL
serial,default,6,filler,25,WI,WI,1,6,0,0, WI
serial,default,6,filler,26,VF,GL,0,7,0,0, GL
serial,default,6,filler,27,NT,NT,1,6,0,0, NT
serial,default,6,filler,28,KD,KD,1,6,0,0, KD
serial,default,6,filler,29,ZH,ZH,1,6,0,0, ZH
serial,default,6,filler,30,JP,JP,1,6,0,0, JP
serial,default,6,filler,31,GI,MK,0,8,0,0, MK
serial,default,6,filler,32,MM,GP,0,8,0,0, GP
serial,default,6,filler,33,VL,VL,1,6,0,0, VL
serial,default,6,filler,34,TN,TN,1,6,0,0, TN
serial,default,6,filler,35,WE,WE,1,6,0,0, WE
serial,default,6,filler,36,ME,SJ,0,7,0,0, SJ
serial,default,6,filler,37,RK,VT,0,7,0,0, VT
serial,default,6,filler,38,AC,ZA,0,7,0,0, ZA
serial,default,6,filler,39,LI,EP,0,5,0,0, EP
serial,default,8,immediate,0,AL,DJ,0,9,0,0, DJ
serial,default,8,immediate,1,PF,NJ,0,9,0,0, NJ
serial,default,8,immediate,2,LU,PM,0,9,0,0, PM
serial,default,8,immediate,3,OJ,OJ,1,8,0,0, OJ
serial,default,8,immediate,4,AQ,FJ,0,6,0,0, FJ
serial,default,8,immediate,5,EI,EI,1,8,0,0, EI
serial,default,8,immediate,6,LV,PR,0,9,0,0, PR
serial,default,8,immediate,7,SS,MR,0,10,0,0, MR
serial,default,8,immediate,8,KV,KV,1,8,0,0, KV
serial,default,8,immediate,9,UV,CJ,0,10,0,0, CJ
serial,default,8,immediate,10,JO,LH,0,7,0,0, LH
serial,default,8,immediate,11,TP,TP,1,8,0,0, TP
serial,default,8,immediate,12,KT,KT,1,8,0,0, KT
serial,default,8,immediate,13,UG,VF,0,9,0,0, VF
serial,default,8,immediate,14,JM,JW,0,7,0,0, JW
serial,default,8,immediate,15,EB,RW,0,7,0,0, RW
serial,default,8,immediate,16,QF,FE,0,10,0,0, FE
serial,default,8,immediate,17,PE,ZF,0,7,0,0, ZF
serial,default,8,immediate,18,OB,OB,1,8,0,0, OB
serial,default,8,immediate,19,DT,UH,0,9,0,0, UH
serial,default,8,immediate,20,OC,LE,0,9,0,0, LE
serial,default,8,immediate,21,PA,PA,1,8,0,0, PA
serial,default,8,immediate,22,FS,SQ,0,11,0,0, SQ
serial,default,8,immediate,23,GG,GG,1,8,0,0, GG
serial,default,8,immediate,24,JM,LZ,0,7,0,0, LZ
serial,default,8,immediate,25,LJ,FL,0,7,0,0, FL
serial,default,8,immediate,26,JL,OC,0,9,0,0, OC
serial,default,8,immediate,27,QF,QF,1,8,0,0, QF
serial,default,8,immediate,28,HF,SH,0,11,0,0, SH
serial,default,8,immediate,29,WO,QN,0,10,0,0, QN
serial,default,8,immediate,30,TY,RC,0,7,0,0, RC
serial,default,8,immediate,31,LT,ZE,0,9,0,0, ZE
serial,default,8,immediate,32,JZ,ZF,0,7,0,0, ZF
serial,default,8,immediate,33,DF,DF,1,8,0,0, DF
serial,default,8,immediate,34,UG,YH,0,10,0,0, YH
serial,default,8,immediate,35,NK,CE,0,5,0,0, CE
serial,default,8,immediate,36,FH,FH,1,8,0,0, FH
serial,default,8,immediate,37,GC,GY,0,10,0,0, GY
serial,default,8,immediate,38,GJ,NX,0,9,0,0, NX
serial,default,8,immediate,39,VU,UY,0,6,0,0, UY
serial,default,8,filler,0,AL,AL,1,8,0,0, AL
serial,default,8,filler,1,PF,NJ,0,9,0,0, NJ
serial,default,8,filler,2,LU,PM,0,9,0,0, PM
serial,default,8,filler,3,OJ,OJ,1,8,0,0, OJ
serial,default,8,filler,4,AQ,WN,0,7,0,0, WN
serial,default,8,filler,5,EI,MZ,0,9,0,0, MZ
serial,default,8,filler,6,LV,PR,0,9,0,0, PR
serial,default,8,filler,7,SS,MR,0,10,0,0, MR
serial,default,8,filler,8,KV,PS,0,6,0,0, PS
serial,default,8,filler,9,UV,CJ,0,10,0,0, CJ
serial,default,8,filler,10,JO,LH,0,7,0,0, LH
serial,default,8,filler,11,TP,ZJ,0,9,0,0, ZJ
serial,default,8,filler,12,KT,SX,0,10,0,0, SX
serial,default,8,filler,13,UG,UG,1,8,0,0, UG
serial,default,8,filler,14,JM,AF,0,9,0,0, AF
serial,default,8,filler,15,EB,EB,1,8,0,0, EB
serial,default,8,filler,16,QF,FP,0,7,0,0, FP
serial,default,8,filler,17,PE,PE,1,8,0,0, PE
serial,default,8,filler,18,OB,UG,0,9,0,0, UG
serial,default,8,filler,19,DT,UH,0,9,0,0, UH
serial,default,8,filler,20,OC,LE,0,9,0,0, LE
serial,default,8,filler,21,PA,QY,0,6,0,0, QY
serial,default,8,filler,22,FS,HZ,0,9,0,0, HZ
serial,default,8,filler,23,GG,GG,1,8,0,0, GG
serial,default,8,filler,24,JM,LZ,0,7,0,0, LZ
serial,default,8,filler,25,LJ,LJ,1,8,0,0, LJ
serial,default,8,filler,26,JL,JL,1,8,0,0, JL
serial,default,8,filler,27,QF,QF,1,8,0,0, QF
serial,default,8,filler,28,HF,NK,0,9,0,0, NK
serial,default,8,filler,29,WO,JE,0,9,0,0, JE
serial,default,8,filler,30,TY,IO,0,9,0,0, IO
serial,default,8,filler,31,LT,ZE,0,9,0,0, ZE
serial,default,8,filler,32,JZ,ZF,0,7,0,0, ZF
serial,default,8,filler,33,DF,DF,1,8,0,0, DF
serial,default,8,filler,34,UG,JE,0,9,0,0, JE
serial,default,8,filler,35,NK,NK,1,8,0,0, NK
serial,default,8,filler,36,FH,FH,1,8,0,0, FH
serial,default,8,filler,37,GC,GY,0,10,0,0, GY
serial,default,8,filler,38,GJ,PN,0,7,0,0, PN
serial,default,8,filler,39,VU,PZ,0,7,0,0, PZ
