task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
parallel,default,24,immediate,21,OW,ED,0,-1,0,0, ED
parallel,default,24,immediate,22,KH,KH,1,-1,0,0, KH
parallel,default,24,immediate,23,XD,XD,1,-1,0,0, XD
parallel,default,24,immediate,24,ID,ID,1,-1,0,0, ID
parallel,default,24,immediate,25,XU,RE,0,-1,0,0, RE
parallel,default,24,immediate,26,MX,MX,1,-1,0,0, MX
parallel,default,24,immediate,27,UK,QN,0,-1,0,0, QN
parallel,default,24,immediate,28,QB,VI,0,-1,0,0, VI
parallel,default,24,immediate,29,QS,WK,0,-1,0,0, WK
parallel,default,24,immediate,30,ES,ES,1,-1,0,0, ES
parallel,default,24,immediate,31,SP,SP,1,-1,0,0, SP
parallel,default,24,immediate,32,XR,XR,1,-1,0,0, XR
parallel,default,24,immediate,33,HT,OP,0,-1,0,0, OP
parallel,default,24,immediate,34,YY,YY,1,-1,0,0,YY
parallel,default,24,immediate,35,DY,DY,1,-1,0,0, DY
parallel,default,24,immediate,36,JU,FM,0,-1,0,0, FM
parallel,default,24,immediate,37,GN,GN,1,-1,0,0, GN
parallel,default,24,immediate,38,LW,LW,1,-1,0,0, LW
parallel,default,24,immediate,39,ZH,OM,0,-1,0,0, OM
