task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,default,4,immediate,7,EM,WE,0,5,0,0, WE
serial,default,4,immediate,8,XX,KH,0,5,0,0, KH
serial,default,4,immediate,9,WL,UP,0,6,0,0, UP
serial,default,4,immediate,10,LR,AR,0,5,0,0, AR
serial,default,4,immediate,11,QH,CE,0,5,0,0, CE
serial,default,4,immediate,12,FX,PM,0,5,0,0, PM
serial,default,4,immediate,13,AH,HW,0,5,0,0, HW
serial,default,4,immediate,14,SZ,RG,0,5,0,0, RG
serial,default,4,immediate,15,WP,PE,0,5,0,0, PE
serial,default,4,immediate,16,SA,KC,0,6,0,0, KC
serial,default,4,immediate,17,FV,ZX,0,6,0,0, ZX
serial,default,4,immediate,18,HO,UD,0,6,0,0, UD
serial,default,4,immediate,19,VK,ND,0,5,0,0, ND
serial,default,4,immediate,20,BW,JL,0,5,0,0, JL
serial,default,4,immediate,21,AC,HC,0,5,0,0, HC
serial,default,4,immediate,22,TH,WD,0,5,0,0, WD
serial,default,4,immediate,23,JE,BX,0,6,0,0, BX
serial,default,4,immediate,24,LQ,TK,0,6,0,0, TK
serial,default,4,immediate,25,AG,VD,0,5,0,0, VD
serial,default,4,immediate,26,PE,VB,0,5,0,0, VB
serial,default,4,immediate,27,MP,LQ,0,5,0,0, LQ
serial,default,4,immediate,28,VS,ZI,0,5,0,0, ZI
serial,default,4,immediate,29,OU,VD,0,6,0,0, VD
serial,default,4,immediate,30,EE,XC,0,5,0,0, XC
serial,default,4,immediate,31,SK,QT,0,5,0,0, QT
serial,default,4,immediate,32,OK,PN,0,5,0,0, PN
serial,default,4,immediate,33,HG,CF,0,5,0,0, CF
serial,default,4,immediate,34,RF,LV,0,26,0,0, LV
serial,default,4,immediate,35,IZ,SQ,0,5,0,0, SQ
serial,default,4,immediate,36,LD,PW,0,5,0,0, PW
serial,default,4,immediate,37,RQ,KP,0,5,0,0, KP
serial,default,4,immediate,38,CK,SE,0,6,0,0, SE
serial,default,4,immediate,39,DG,IR,0,5,0,0, IR
serial,default,8,immediate,0,ET,AE,0,7,0,0, AE
serial,default,8,immediate,1,DD,TX,0,27,0,0, TX
serial,default,8,immediate,2,GL,TP,0,6,0,0, TP
serial,default,8,immediate,3,DA,DA,1,8,0,0, DA
serial,default,8,immediate,4,CZ,CZ,1,8,0,0, CZ
serial,default,8,immediate,5,ZW,GN,0,7,0,0, GN
serial,default,8,immediate,6,UE,NW,0,9,0,0, NW
serial,default,8,immediate,7,UL,MQ,0,18,0,0, MQ
serial,default,8,immediate,8,IX,EQ,0,11,0,0, EQ
serial,default,8,immediate,9,JI,JJ,0,16,0,0, JJ
serial,default,8,immediate,10,ST,NB,0,6,0,0, NB
serial,default,8,immediate,11,NH,LH,0,17,0,0, LH
serial,default,8,immediate,12,ZO,VS,0,19,0,0, VS
serial,default,8,immediate,13,JC,KG,0,6,0,0, KG
serial,default,8,immediate,14,UB,UB,1,8,0,0, UB
serial,default,8,immediate,15,SB,AO,0,22,0,0, AO
serial,default,8,immediate,16,UR,VL,0,14,0,0, VL
serial,default,8,immediate,17,EB,WS,0,11,0,0, WS
serial,default,8,immediate,18,MY,GE,0,11,0,0, GE
serial,default,8,immediate,19,MZ,ZI,0,19,0,0, ZI
serial,default,8,immediate,20,YD,UD,0,10,0,0, UD
serial,default,8,immediate,21,FH,ZP,0,6,0,0, ZP
serial,default,8,immediate,22,IC,IC,1,8,0,0, IC
serial,default,8,immediate,23,RQ,TZ,0,10,0,0, TZ
serial,default,8,immediate,24,NO,LV,0,7,0,0, LV
serial,default,8,immediate,25,KQ,JB,0,7,0,0, JB
serial,default,8,immediate,26,YN,PV,0,27,0,0, PV
serial,default,8,immediate,27,HH,HH,1,8,0,0, HH
serial,default,8,immediate,28,MA,NE,0,23,0,0, NE
serial,default,8,immediate,29,VT,HK,0,20,0,0, HK
serial,default,8,immediate,30,ZH,KI,0,10,0,0, KI
serial,default,8,immediate,31,OG,SX,0,18,0,0, SX
serial,default,8,immediate,32,KJ,QJ,0,27,0,0, QJ
serial,default,8,immediate,33,VX,HF,0,22,0,0, HF
serial,default,8,immediate,34,VW,WS,0,7,0,0, WS
serial,default,8,immediate,35,ZC,VT,0,21,0,0, VT
serial,default,8,immediate,36,JM,JM,1,8,0,0, JM
serial,default,8,immediate,37,XW,VH,0,9,0,0, VH
serial,default,8,immediate,38,ZB,CU,0,21,0,0, CU
serial,default,8,immediate,39,QY,YT,0,13,0,0, YT
serial,default,12,immediate,0,FN,FW,0,29,0,0, FW
serial,default,12,immediate,1,SA,PA,0,19,0,0, PA
serial,default,12,immediate,2,EX,XQ,0,9,0,0, XQ
serial,default,12,immediate,3,US,OI,0,21,0,0, OI
serial,default,12,immediate,4,SD,TS,0,13,0,0, TS
serial,default,12,immediate,5,YF,FN,0,25,0,0, FN
serial,default,12,immediate,6,JY,YZ,0,14,0,0, YZ
serial,default,12,immediate,7,SU,NJ,0,16,0,0, NJ
serial,default,12,immediate,8,BL,PM,0,16,0,0, PM
serial,default,12,immediate,9,TM,VS,0,11,0,0, VS
serial,default,12,immediate,10,IG,KK,0,17,0,0, KK
serial,default,12,immediate,11,HO,VY,0,27,0,0, VY
serial,default,12,immediate,12,JG,GP,0,9,0,0, GP
serial,default,12,immediate,13,CA,LV,0,7,0,0, LV
serial,default,12,immediate,14,AS,ZL,0,21,0,0, ZL
serial,default,12,immediate,15,ZI,FZ,0,13,0,0, FZ
serial,default,12,immediate,16,AH,VR,0,26,0,0, VR
serial,default,12,immediate,17,VF,CC,0,24,0,0, CC
serial,default,12,immediate,18,CR,CG,0,14,0,0, CG
serial,default,12,immediate,19,PA,ZL,0,16,0,0, ZL
serial,default,12,immediate,20,KD,UD,0,21,0,0, UD
serial,default,12,immediate,21,MM,MJ,0,8,0,0, MJ
serial,default,12,immediate,22,PY,TU,0,18,0,0, TU
serial,default,12,immediate,23,NJ,ZD,0,18,0,0, ZD
serial,default,12,immediate,24,UG,AI,0,31,0,0, AI
serial,default,12,immediate,25,RN,TV,0,25,0,0, TV
serial,default,12,immediate,26,IZ,WH,0,20,0,0, WH
serial,default,12,immediate,27,IY,VN,0,19,0,0, VN
serial,default,12,immediate,28,NT,ZT,0,9,0,0, ZT
serial,default,12,immediate,29,HG,BI,0,27,0,0, BI
serial,default,12,immediate,30,JM,YN,0,25,0,0, YN
serial,default,12,immediate,31,TW,CO,0,20,0,0, CO
serial,default,12,immediate,32,XA,YZ,0,13,0,0, YZ
serial,default,12,immediate,33,UI,LM,0,27,0,0, LM
serial,default,12,immediate,34,DN,FN,0,8,0,0, FN
serial,default,12,immediate,35,RL,XX,0,30,0,0, XX
serial,default,12,immediate,36,YG,FI,0,16,0,0, FI
serial,default,12,immediate,37,SA,BP,0,17,0,0, BP
serial,default,12,immediate,38,XO,XK,0,23,0,0, XK
serial,default,12,immediate,39,IJ,IJ,1,12,0,0, IJ
serial,default,16,immediate,0,YW,KC,0,14,0,0, KC
serial,default,16,immediate,1,UN,VQ,0,14,0,0, VQ
serial,default,16,immediate,2,FZ,OS,0,10,0,0, OS
serial,default,16,immediate,3,LT,ZI,0,12,0,0, ZI
serial,default,16,immediate,4,SW,NZ,0,24,0,0, NZ
serial,default,16,immediate,5,AW,QR,0,15,0,0, QR
serial,default,16,immediate,6,UV,SH,0,19,0,0, SH
serial,default,16,immediate,7,JL,CG,0,2,0,0, CG
serial,default,16,immediate,8,YN,LV,0,14,0,0, LV
serial,default,16,immediate,9,MH,MU,0,0,0,0, MU
serial,default,16,immediate,10,XT,EO,0,0,0,0, EO
serial,default,16,immediate,11,BF,XI,0,13,0,0, XI
serial,default,16,immediate,12,AP,WR,0,30,0,0, WR
serial,default,16,immediate,13,GT,VW,0,24,0,0, VW
serial,default,16,immediate,14,VS,ZP,0,8,0,0, ZP
serial,default,16,immediate,15,QD,NM,0,0,0,0, NM
serial,default,16,immediate,16,RY,LP,0,24,0,0, LP
serial,default,16,immediate,17,DY,SO,0,20,0,0, SO
serial,default,16,immediate,18,KM,VN,0,22,0,0, VN
serial,default,16,immediate,19,GJ,XY,0,20,0,0, XY
serial,default,16,immediate,20,CS,ZT,0,19,0,0, ZT
serial,default,16,immediate,21,GW,FV,0,0,0,0, FV
serial,default,16,immediate,22,IE,GV,0,27,0,0, GV
serial,default,16,immediate,23,RX,SY,0,27,0,0, SY
serial,default,16,immediate,24,DP,PP,0,0,0,0, PP
serial,default,16,immediate,25,EP,EB,0,9,0,0, EB
serial,default,16,immediate,26,NG,NG,1,16,0,0, NG
serial,default,16,immediate,27,FR,WE,0,10,0,0, WE
serial,default,16,immediate,28,PV,UR,0,14,0,0, UR
serial,default,16,immediate,29,AJ,TR,0,0,0,0, TR
serial,default,16,immediate,30,KD,KY,0,19,0,0, KY
serial,default,16,immediate,31,ZI,IC,0,29,0,0, IC
serial,default,16,immediate,32,GG,GB,0,27,0,0, GB
serial,default,16,immediate,33,KC,IT,0,12,0,0, IT
serial,default,16,immediate,34,IN,WM,0,14,0,0, WM
serial,default,16,immediate,35,TS,YF,0,24,0,0, YF
serial,default,16,immediate,36,KH,IA,0,25,0,0, IA
serial,default,16,immediate,37,YK,AN,0,11,0,0, AN
serial,default,16,immediate,38,HM,SY,0,28,0,0, SY
serial,default,16,immediate,39,TP,ZE,0,0,0,0, ZE
serial,default,20,immediate,0,AW,MF,0,29,0,0, MF
serial,default,20,immediate,1,GX,GX,1,20,0,0, GX
serial,default,20,immediate,2,EC,WI,0,27,0,0, WI
serial,default,20,immediate,3,UO,AB,0,17,0,0, AB
serial,default,20,immediate,4,YH,AK,0,15,0,0, AK
serial,default,20,immediate,5,VF,VG,0,31,0,0, VG
serial,default,20,immediate,6,FI,WW,0,8,0,0, WW
serial,default,20,immediate,7,IO,IX,0,31,0,0, IX
serial,default,20,immediate,8,WX,QP,0,14,0,0, QP
serial,default,20,immediate,9,HB,ZT,0,14,0,0, ZT
serial,default,20,immediate,10,XB,JG,0,10,0,0, JG
serial,default,20,immediate,11,JH,MZ,0,24,0,0, MZ
serial,default,20,immediate,12,TA,SV,0,9,0,0, SV
serial,default,20,immediate,13,OT,FH,0,17,0,0, FH
serial,default,20,immediate,14,RP,IY,0,30,0,0, IY
serial,default,20,immediate,15,HD,VN,0,26,0,0, VN
serial,default,20,immediate,16,OM,IG,0,26,0,0, IG
serial,default,20,immediate,17,QZ,GH,0,10,0,0, GH
serial,default,20,immediate,18,GQ,JI,0,11,0,0, JI
serial,default,20,immediate,19,JH,IC,0,29,0,0, IC
serial,default,20,immediate,20,EU,TH,0,18,0,0, TH
serial,default,20,immediate,21,RO,EB,0,14,0,0, EB
serial,default,20,immediate,22,SD,HV,0,12,0,0, HV
serial,default,20,immediate,23,DD,YD,0,9,0,0, YD
serial,default,20,immediate,24,ZV,ZV,1,20,0,0, ZV
serial,default,20,immediate,25,TG,UU,0,11,0,0, UU
serial,default,20,immediate,26,QG,SK,0,11,0,0, SK
serial,default,20,immediate,27,FZ,FZ,1,20,0,0, FZ
serial,default,20,immediate,28,NN,GG,0,16,0,0, GG
serial,default,20,immediate,29,SM,DG,0,30,0,0, DG
serial,default,20,immediate,30,HX,MH,0,21,0,0, MH
serial,default,20,immediate,31,QW,WC,0,10,0,0, WC
serial,default,20,immediate,32,QR,GP,0,18,0,0, GP
serial,default,20,immediate,33,QU,DG,0,23,0,0, DG
serial,default,20,immediate,34,OW,YV,0,28,0,0, YV
serial,default,20,immediate,35,WM,EJ,0,16,0,0, EJ
serial,default,20,immediate,36,JU,GK,0,13,0,0, GK
serial,default,20,immediate,37,EF,GY,0,10,0,0, GY
serial,default,20,immediate,38,IN,NR,0,29,0,0, NR
serial,default,20,immediate,39,LI,QZ,0,29,0,0, QZ
serial,default,24,immediate,0,XY,IJ,0,9,0,0, IJ
serial,default,24,immediate,1,AP,SF,0,16,0,0, SF
serial,default,24,immediate,2,UL,GZ,0,12,0,0, GZ
serial,default,24,immediate,3,GI,NZ,0,13,0,0, NZ
serial,default,24,immediate,4,TB,BZ,0,18,0,0, BZ
serial,default,24,immediate,5,NQ,TS,0,14,0,0, TS
serial,default,24,immediate,6,FG,FU,0,10,0,0, FU
serial,default,24,immediate,7,QY,EW,0,26,0,0, EW
serial,default,24,immediate,8,TM,DQ,0,10,0,0, DQ
serial,default,24,immediate,9,LP,QK,0,13,0,0, QK
serial,default,24,immediate,10,IE,MC,0,14,0,0, MC
serial,default,24,immediate,11,UO,BI,0,14,0,0, BI
serial,default,24,immediate,12,GW,RN,0,20,0,0, RN
serial,default,24,immediate,13,LK,TT,0,20,0,0, TT
serial,default,24,immediate,14,RL,FH,0,11,0,0, FH
serial,default,24,immediate,15,MS,GH,0,16,0,0, GH
serial,default,24,immediate,16,SV,NG,0,23,0,0, NG
serial,default,24,immediate,17,AE,GT,0,12,0,0, GT
serial,default,24,immediate,18,YG,ZT,0,30,0,0, ZT
serial,default,24,immediate,19,MY,JI,0,15,0,0, JI
serial,default,24,immediate,20,RW,VL,0,28,0,0, VL
serial,default,24,immediate,21,TV,JP,0,31,0,0, JP
serial,default,24,immediate,22,MF,WH,0,3,0,0, WH
serial,default,24,immediate,23,CC,UG,0,30,0,0, UG
serial,default,24,immediate,24,YU,PW,0,21,0,0, PW
serial,default,24,immediate,25,UU,UU,1,24,0,0, UU
serial,default,24,immediate,26,OJ,ZX,0,28,0,0, ZX
serial,default,24,immediate,27,AD,AU,0,15,0,0, AU
serial,default,24,immediate,28,RI,KD,0,21,0,0, KD
serial,default,24,immediate,29,SK,GW,0,28,0,0, GW
serial,default,24,immediate,30,RN,TU,0,10,0,0, TU
serial,default,24,immediate,31,CW,NZ,0,15,0,0, NZ
serial,default,24,immediate,32,FD,VN,0,18,0,0, VN
serial,default,24,immediate,33,XL,VR,0,26,0,0, VR
serial,default,24,immediate,34,GV,QL,0,17,0,0, QL
serial,default,24,immediate,35,KR,NE,0,13,0,0, NE
serial,default,24,immediate,36,VA,UR,0,12,0,0, UR
serial,default,24,immediate,37,JM,KS,0,16,0,0, KS
serial,default,24,immediate,38,VV,LS,0,25,0,0, LS
serial,default,24,immediate,39,PP,GG,0,9,0,0, GG
