task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion
parallel_count,default,24,immediate,14,11,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,15,10,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,16,14,12,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 12
parallel_count,default,24,immediate,17,10,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,18,11,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,19,13,13,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,20,12,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,21,11,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,22,13,13,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,23,14,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,24,12,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,25,14,12,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 12
parallel_count,default,24,immediate,26,12,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,27,14,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,28,12,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,24,immediate,29,12,13,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 13
parallel_count,default,32,immediate,0,18,18,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 18
parallel_count,default,32,immediate,1,19,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,2,18,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,3,18,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,4,16,16,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,5,19,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,6,22,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,7,19,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,8,10,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,9,17,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,10,20,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,11,15,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,12,19,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,13,19,17,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 17
parallel_count,default,32,immediate,14,11,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,15,19,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,16,13,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,17,13,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,18,18,15,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 15
parallel_count,default,32,immediate,19,17,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,20,20,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,21,18,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,22,19,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,23,15,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,24,16,15,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 15
parallel_count,default,32,immediate,25,13,16,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,26,19,16,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,27,19,16,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,28,16,16,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,32,immediate,29,14,16,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 16
parallel_count,default,48,immediate,0,21,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,1,22,24,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,2,25,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,3,25,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,4,28,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,5,27,24,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,6,23,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,7,29,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,8,31,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,9,25,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,10,26,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,11,30,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,12,20,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,13,28,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,14,23,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,15,23,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,16,24,24,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,17,21,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,18,24,24,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,19,28,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,20,23,24,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,21,19,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,22,26,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,23,17,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,24,23,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,25,20,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,26,24,24,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,27,23,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,28,28,24,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 24
parallel_count,default,48,immediate,29,26,23,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 23
parallel_count,default,64,immediate,0,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,1,39,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,2,35,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,3,36,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,4,26,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,5,33,32,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,6,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,7,34,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,8,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,9,36,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,10,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,11,30,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,12,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,13,38,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,14,30,33,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 33
parallel_count,default,64,immediate,15,29,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,16,31,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,17,33,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,18,28,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,19,39,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,20,34,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,21,36,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,22,33,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,23,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,24,33,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,25,33,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,26,29,32,0,-1,0,0,stop,5,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,27,32,32,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,28,27,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
parallel_count,default,64,immediate,29,29,32,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: 32
