task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion
serial,default,2,immediate,27,UO,UO,1,2,0,0,stop,2,0,gemma-3-27b-it,UO
serial,default,2,immediate,28,QM,QF,0,3,0,0,stop,3,0,gemma-3-27b-it, QF
serial,default,2,immediate,29,AQ,AQ,1,2,0,0,stop,2,0,gemma-3-27b-it,AQ
serial,default,2,immediate,30,YR,ZE,0,3,0,0,stop,2,0,gemma-3-27b-it, ZE
serial,default,2,immediate,31,XG,XF,0,7,0,0,stop,3,0,gemma-3-27b-it,XF
serial,default,2,immediate,32,XT,XT,1,2,0,0,stop,2,0,gemma-3-27b-it, XT
serial,default,2,immediate,33,WO,WO,1,2,0,0,stop,2,0,gemma-3-27b-it, WO
serial,default,2,immediate,34,SH,WV,0,3,0,0,stop,2,0,gemma-3-27b-it, WV
serial,default,2,immediate,35,KW,OI,0,3,0,0,stop,2,0,gemma-3-27b-it, OI
serial,default,2,immediate,36,EK,IT,0,3,0,0,stop,2,0,gemma-3-27b-it, IT
serial,default,2,immediate,37,CY,CY,1,2,0,0,stop,2,0,gemma-3-27b-it, CY
serial,default,2,immediate,38,XR,WW,0,3,0,0,stop,2,0,gemma-3-27b-it, WW
serial,default,2,immediate,39,UH,UH,1,2,0,0,stop,2,0,gemma-3-27b-it, UH
serial,default,2,immediate,40,HY,KM,0,11,0,0,stop,2,0,gemma-3-27b-it, KM
serial,default,2,immediate,41,UG,UG,1,2,0,0,stop,2,0,gemma-3-27b-it, UG
serial,default,2,immediate,42,NJ,QF,0,11,0,0,stop,3,0,gemma-3-27b-it, QF
serial,default,2,immediate,43,ZI,ZI,1,2,0,0,stop,3,0,gemma-3-27b-it, ZI
serial,default,2,immediate,44,MW,JS,0,1,0,0,stop,2,0,gemma-3-27b-it, JS
serial,default,2,immediate,45,WW,WW,1,2,0,0,stop,2,0,gemma-3-27b-it, WW
serial,default,2,immediate,46,HS,TN,0,9,0,0,stop,2,0,gemma-3-27b-it, TN
serial,default,2,immediate,47,CL,PQ,0,0,0,0,stop,2,0,gemma-3-27b-it, PQ
serial,default,2,immediate,48,ZY,MJ,0,3,0,0,stop,2,0,gemma-3-27b-it, MJ
serial,default,2,immediate,49,WO,WO,1,2,0,0,stop,2,0,gemma-3-27b-it, WO
serial,default,2,immediate,50,PS,PS,1,2,0,0,stop,2,0,gemma-3-27b-it, PS
serial,default,2,immediate,51,SH,SH,1,2,0,0,stop,2,0,gemma-3-27b-it, SH
serial,default,2,immediate,52,WO,VE,0,9,0,0,stop,2,0,gemma-3-27b-it, VE
serial,default,2,immediate,53,OH,OH,1,2,0,0,stop,2,0,gemma-3-27b-it, OH
serial,default,2,immediate,54,WW,KQ,0,1,0,0,stop,2,0,gemma-3-27b-it, KQ
serial,default,2,immediate,55,TS,UO,0,0,0,0,stop,3,0,gemma-3-27b-it, UO
serial,default,2,immediate,56,NS,NS,1,2,0,0,stop,2,0,gemma-3-27b-it, NS
serial,default,2,immediate,57,YR,HY,0,8,0,0,stop,2,0,gemma-3-27b-it, HY
serial,default,2,immediate,58,XF,YB,0,10,0,0,stop,3,0,gemma-3-27b-it, YB
serial,default,2,immediate,59,XA,XA,1,2,0,0,stop,3,0,gemma-3-27b-it, XA
serial,default,2,immediate,60,WB,WB,1,2,0,0,stop,2,0,gemma-3-27b-it, WB
serial,default,2,immediate,61,UU,UU,1,2,0,0,stop,2,0,gemma-3-27b-it, UU
serial,default,2,immediate,62,OI,OI,1,2,0,0,stop,2,0,gemma-3-27b-it, OI
serial,default,2,immediate,63,PJ,PJ,1,2,0,0,stop,2,0,gemma-3-27b-it, PJ
serial,default,2,immediate,64,BW,GG,0,11,0,0,stop,2,0,gemma-3-27b-it, GG
serial,default,2,immediate,65,QC,YA,0,3,0,0,stop,2,0,gemma-3-27b-it, YA
serial,default,2,immediate,66,QK,DZ,0,7,0,0,stop,2,0,gemma-3-27b-it, DZ
serial,default,2,immediate,67,UE,JZ,0,3,0,0,stop,3,0,gemma-3-27b-it, JZ
serial,default,2,immediate,68,SB,SB,1,2,0,0,stop,2,0,gemma-3-27b-it, SB
serial,default,2,immediate,69,DX,LO,0,1,0,0,stop,2,0,gemma-3-27b-it, LO
serial,default,2,immediate,70,SH,IT,0,10,0,0,stop,2,0,gemma-3-27b-it, IT
serial,default,2,immediate,71,DP,DP,1,2,0,0,stop,2,0,gemma-3-27b-it, DP
serial,default,2,immediate,72,XK,XK,1,2,0,0,stop,2,0,gemma-3-27b-it, XK
serial,default,2,immediate,73,NU,UT,0,0,0,0,stop,2,0,gemma-3-27b-it, UT
serial,default,2,immediate,74,JL,HS,0,10,0,0,stop,2,0,gemma-3-27b-it,HS
serial,default,2,immediate,75,RT,DX,0,3,0,0,stop,2,0,gemma-3-27b-it, DX
serial,default,2,immediate,76,ME,ME,1,2,0,0,stop,2,0,gemma-3-27b-it, ME
serial,default,2,immediate,77,MG,NT,0,1,0,0,stop,2,0,gemma-3-27b-it, NT
serial,default,2,immediate,78,PI,PI,1,2,0,0,stop,2,0,gemma-3-27b-it, PI
serial,default,2,immediate,79,MV,MV,1,2,0,0,stop,2,0,gemma-3-27b-it, MV
serial,default,2,immediate,80,AP,CH,0,3,0,0,stop,4,0,gemma-3-27b-it,Answer: CH
serial,default,2,immediate,81,BB,BB,1,2,0,0,stop,2,0,gemma-3-27b-it, BB
serial,default,2,immediate,82,OY,OY,1,2,0,0,stop,3,0,gemma-3-27b-it, OY
serial,default,2,immediate,83,SW,SW,1,2,0,0,stop,2,0,gemma-3-27b-it, SW
serial,default,2,immediate,84,GK,GK,1,2,0,0,stop,4,0,gemma-3-27b-it,Answer: GK
serial,default,2,immediate,85,QG,QG,1,2,0,0,stop,3,0,gemma-3-27b-it, QG
serial,default,2,immediate,86,UP,UP,1,2,0,0,stop,2,0,gemma-3-27b-it, UP
serial,default,2,immediate,87,TQ,WW,0,3,0,0,stop,2,0,gemma-3-27b-it, WW
serial,default,2,immediate,88,OK,OK,1,2,0,0,stop,2,0,gemma-3-27b-it,OK
serial,default,2,immediate,89,IO,IO,1,2,0,0,stop,2,0,gemma-3-27b-it, IO
serial,default,2,immediate,90,DD,DD,1,2,0,0,stop,2,0,gemma-3-27b-it, DD
serial,default,2,immediate,91,GM,UP,0,11,0,0,stop,2,0,gemma-3-27b-it, UP
serial,default,2,immediate,92,OA,OA,1,2,0,0,stop,2,0,gemma-3-27b-it, OA
serial,default,2,immediate,93,GU,GU,1,2,0,0,stop,2,0,gemma-3-27b-it, GU
serial,default,2,immediate,94,IJ,WW,0,0,0,0,stop,2,0,gemma-3-27b-it, WW
serial,default,2,immediate,95,ON,YC,0,3,0,0,stop,3,0,gemma-3-27b-it, YC
serial,default,2,immediate,96,YA,YA,1,2,0,0,stop,2,0,gemma-3-27b-it, YA
serial,default,2,immediate,97,MM,DT,0,1,0,0,stop,2,0,gemma-3-27b-it, DT
serial,default,2,immediate,98,HT,RB,0,3,0,0,stop,2,0,gemma-3-27b-it, RB
serial,default,2,immediate,99,YI,SL,0,3,0,0,stop,2,0,gemma-3-27b-it, SL
serial,default,2,immediate,100,LI,TD,0,1,0,0,stop,2,0,gemma-3-27b-it, TD
serial,default,2,immediate,101,LP,LP,1,2,0,0,stop,2,0,gemma-3-27b-it, LP
serial,default,2,immediate,102,ZE,QE,0,4,0,0,stop,2,0,gemma-3-27b-it, QE
serial,default,2,immediate,103,JD,JD,1,2,0,0,stop,2,0,gemma-3-27b-it, JD
serial,default,2,immediate,104,QA,QA,1,2,0,0,stop,2,0,gemma-3-27b-it, QA
serial,default,2,immediate,105,HG,HG,1,2,0,0,stop,2,0,gemma-3-27b-it, HG
serial,default,2,immediate,106,IV,IV,1,2,0,0,stop,2,0,gemma-3-27b-it, IV
serial,default,2,immediate,107,EJ,FR,0,0,0,0,stop,2,0,gemma-3-27b-it, FR
serial,default,2,immediate,108,RH,MO,0,5,0,0,stop,2,0,gemma-3-27b-it, MO
serial,default,2,immediate,109,AC,NY,0,1,0,0,stop,2,0,gemma-3-27b-it, NY
serial,default,2,immediate,110,WK,WK,1,2,0,0,stop,2,0,gemma-3-27b-it, WK
serial,default,2,immediate,111,OX,NS,0,3,0,0,stop,2,0,gemma-3-27b-it, NS
serial,default,2,immediate,112,TW,TW,1,2,0,0,stop,2,0,gemma-3-27b-it, TW
serial,default,2,immediate,113,EV,EV,1,2,0,0,stop,2,0,gemma-3-27b-it, EV
serial,default,2,immediate,114,NM,NM,1,2,0,0,stop,2,0,gemma-3-27b-it, NM
serial,default,2,immediate,115,RV,XP,0,0,0,0,stop,2,0,gemma-3-27b-it, XP
serial,default,2,immediate,116,ET,ET,1,2,0,0,stop,2,0,gemma-3-27b-it, ET
serial,default,2,immediate,117,UO,DP,0,9,0,0,stop,2,0,gemma-3-27b-it, DP
serial,default,2,immediate,118,VB,XY,0,1,0,0,stop,2,0,gemma-3-27b-it, XY
serial,default,2,immediate,119,GB,BY,0,1,0,0,stop,2,0,gemma-3-27b-it, BY
serial,default,2,immediate,120,JE,CT,0,7,0,0,stop,2,0,gemma-3-27b-it, CT
serial,default,2,immediate,121,OQ,QK,0,3,0,0,stop,3,0,gemma-3-27b-it, QK
serial,default,2,immediate,122,KF,KF,1,2,0,0,stop,2,0,gemma-3-27b-it,KF
serial,default,2,immediate,123,FA,FA,1,2,0,0,stop,2,0,gemma-3-27b-it, FA
serial,default,2,immediate,124,YI,GW,0,7,0,0,stop,2,0,gemma-3-27b-it, GW
serial,default,2,immediate,125,VZ,VZ,1,2,0,0,stop,3,0,gemma-3-27b-it, VZ
serial,default,2,immediate,126,YQ,YQ,1,2,0,0,stop,3,0,gemma-3-27b-it, YQ
serial,default,2,immediate,127,US,YW,0,1,0,0,stop,3,0,gemma-3-27b-it, YW
serial,default,2,immediate,128,ST,JF,0,3,0,0,stop,2,0,gemma-3-27b-it, JF
serial,default,2,immediate,129,EZ,EZ,1,2,0,0,stop,2,0,gemma-3-27b-it, EZ
serial,default,2,immediate,130,PQ,OY,0,0,0,0,stop,3,0,gemma-3-27b-it, OY
serial,default,2,immediate,131,RB,RB,1,2,0,0,stop,2,0,gemma-3-27b-it, RB
serial,default,2,immediate,132,EI,EI,1,2,0,0,stop,2,0,gemma-3-27b-it, EI
serial,default,2,immediate,133,BL,FR,0,1,0,0,stop,2,0,gemma-3-27b-it,FR
serial,default,2,immediate,134,ZH,NX,0,3,0,0,stop,2,0,gemma-3-27b-it, NX
serial,default,2,immediate,135,CU,CU,1,2,0,0,stop,2,0,gemma-3-27b-it, CU
serial,default,2,immediate,136,DH,DH,1,2,0,0,stop,4,0,gemma-3-27b-it,Answer: DH
serial,default,2,immediate,137,BM,BM,1,2,0,0,stop,2,0,gemma-3-27b-it, BM
serial,default,2,immediate,138,LV,LV,1,2,0,0,stop,2,0,gemma-3-27b-it, LV
serial,default,2,immediate,139,BF,SB,0,3,0,0,stop,2,0,gemma-3-27b-it, SB
serial,default,2,immediate,140,TS,TS,1,2,0,0,stop,2,0,gemma-3-27b-it, TS
serial,default,2,immediate,141,SE,HZ,0,3,0,0,stop,3,0,gemma-3-27b-it, HZ
serial,default,2,immediate,142,RQ,KS,0,1,0,0,stop,2,0,gemma-3-27b-it, KS
serial,default,2,immediate,143,BE,UY,0,11,0,0,stop,3,0,gemma-3-27b-it, UY
serial,default,2,immediate,144,VM,VM,1,2,0,0,stop,2,0,gemma-3-27b-it, VM
serial,default,2,immediate,145,XX,MF,0,4,0,0,stop,2,0,gemma-3-27b-it, MF
serial,default,2,immediate,146,JN,JN,1,2,0,0,stop,2,0,gemma-3-27b-it, JN
serial,default,2,immediate,147,VS,HO,0,1,0,0,stop,2,0,gemma-3-27b-it, HO
serial,default,2,immediate,148,TP,TP,1,2,0,0,stop,2,0,gemma-3-27b-it, TP
serial,default,2,immediate,149,UA,FV,0,1,0,0,stop,2,0,gemma-3-27b-it, FV
