task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,default,2,immediate,32,VZ,GN,0,3,0,0, GN
serial,default,2,immediate,33,UQ,UQ,1,2,0,0, UQ
serial,default,2,immediate,34,ZF,XU,0,3,0,0, XU
serial,default,2,immediate,35,TD,EJ,0,3,0,0, EJ
serial,default,2,immediate,36,XV,XV,1,2,0,0, XV
serial,default,2,immediate,37,PU,PU,1,2,0,0, PU
serial,default,2,immediate,38,JX,DE,0,3,0,0, DE
serial,default,2,immediate,39,WE,WE,1,2,0,0, WE
serial,default,3,immediate,0,KK,IF,0,4,0,0, IF
serial,default,3,immediate,1,XM,XM,1,3,0,0, XM
serial,default,3,immediate,2,ZP,OK,0,5,0,0, OK
serial,default,3,immediate,3,PM,PM,1,3,0,0, PM
serial,default,3,immediate,4,XR,YO,0,4,0,0, YO
serial,default,3,immediate,5,QF,QF,1,3,0,0, QF
serial,default,3,immediate,6,GI,GI,1,3,0,0, GI
serial,default,3,immediate,7,CG,CH,0,9,0,0, CH
serial,default,3,immediate,8,GB,SY,0,4,0,0, SY
serial,default,3,immediate,9,AU,AU,1,3,0,0, AU
serial,default,3,immediate,10,ED,ID,0,5,0,0, ID
serial,default,3,immediate,11,EC,EC,1,3,0,0, EC
serial,default,3,immediate,12,LW,LW,1,3,0,0, LW
serial,default,3,immediate,13,XF,XF,1,3,0,0, XF
serial,default,3,immediate,14,LI,RJ,0,9,0,0, RJ
serial,default,3,immediate,15,YJ,YJ,1,3,0,0, YJ
serial,default,3,immediate,16,TJ,TJ,1,3,0,0, TJ
serial,default,3,immediate,17,KI,TR,0,2,0,0, TR
serial,default,3,immediate,18,NA,NA,1,3,0,0, NA
serial,default,3,immediate,19,FA,GQ,0,4,0,0, GQ
serial,default,3,immediate,20,ZS,JG,0,2,0,0, JG
serial,default,3,immediate,21,ES,LZ,0,4,0,0, LZ
serial,default,3,immediate,22,ML,ML,1,3,0,0, ML
serial,default,3,immediate,23,EI,YK,0,11,0,0, YK
serial,default,3,immediate,24,MD,MD,1,3,0,0, MD
serial,default,3,immediate,25,KJ,LH,0,4,0,0, LH
serial,default,3,immediate,26,NM,TZ,0,4,0,0, TZ
serial,default,3,immediate,27,JA,JM,0,10,0,0, JM
serial,default,3,immediate,28,BX,TJ,0,4,0,0, TJ
serial,default,3,immediate,29,LE,NA,0,4,0,0, NA
serial,default,3,immediate,30,ID,JQ,0,11,0,0, JQ
serial,default,3,immediate,31,QD,QD,1,3,0,0, QD
serial,default,3,immediate,32,CU,CU,1,3,0,0, CU
serial,default,3,immediate,33,NV,NV,1,3,0,0, NV
serial,default,3,immediate,34,MN,UE,0,4,0,0, UE
serial,default,3,immediate,35,AK,AK,1,3,0,0, AK
serial,default,3,immediate,36,DQ,CG,0,5,0,0, CG
serial,default,3,immediate,37,PR,IF,0,8,0,0, IF
serial,default,3,immediate,38,IV,PX,0,2,0,0, PX
serial,default,3,immediate,39,DE,DE,1,3,0,0, DE
serial,default,4,immediate,0,SK,DX,0,7,0,0, DX
serial,default,4,immediate,1,UJ,UJ,1,4,0,0, UJ
serial,default,4,immediate,2,MZ,MZ,1,4,0,0, MZ
serial,default,4,immediate,3,UL,UL,1,4,0,0, UL
serial,default,4,immediate,4,WK,WK,1,4,0,0, WK
serial,default,4,immediate,5,LI,VD,0,7,0,0, VD
serial,default,4,immediate,6,SF,SF,1,4,0,0, SF
serial,default,4,immediate,7,JI,JI,1,4,0,0, JI
serial,default,4,immediate,8,IK,IK,1,4,0,0, IK
serial,default,4,immediate,9,FF,GA,0,3,0,0, GA
serial,default,4,immediate,10,NK,UJ,0,6,0,0, UJ
serial,default,4,immediate,11,LF,SR,0,5,0,0, SR
serial,default,4,immediate,12,CP,BU,0,6,0,0, BU
serial,default,4,immediate,13,DR,RJ,0,5,0,0, RJ
serial,default,4,immediate,14,TC,ND,0,8,0,0, ND
serial,default,4,immediate,15,VH,TW,0,5,0,0, TW
serial,default,4,immediate,16,ZX,JP,0,5,0,0, JP
serial,default,4,immediate,17,UJ,HQ,0,5,0,0, HQ
serial,default,4,immediate,18,YH,QL,0,7,0,0, QL
serial,default,4,immediate,19,QO,YY,0,5,0,0, YY
serial,default,4,immediate,20,NM,NM,1,4,0,0, NM
serial,default,4,immediate,21,KP,KP,1,4,0,0, KP
serial,default,4,immediate,22,HZ,XW,0,6,0,0, XW
serial,default,4,immediate,23,RK,GL,0,5,0,0, GL
serial,default,4,immediate,24,FS,QI,0,8,0,0, QI
serial,default,4,immediate,25,JS,KR,0,7,0,0, KR
serial,default,4,immediate,26,XT,AJ,0,3,0,0, AJ
serial,default,4,immediate,27,LC,LU,0,7,0,0, LU
serial,default,4,immediate,28,IA,LK,0,6,0,0, LK
serial,default,4,immediate,29,HN,UI,0,5,0,0, UI
serial,default,4,immediate,30,BS,AX,0,2,0,0, AX
serial,default,4,immediate,31,XA,XA,1,4,0,0, XA
serial,default,4,immediate,32,NU,NU,1,4,0,0, NU
serial,default,4,immediate,33,CH,JX,0,6,0,0, JX
serial,default,4,immediate,34,SQ,UL,0,7,0,0, UL
serial,default,4,immediate,35,FT,VA,0,5,0,0, VA
serial,default,4,immediate,36,YN,YN,1,4,0,0, YN
serial,default,4,immediate,37,ZX,HS,0,3,0,0, HS
serial,default,4,immediate,38,RL,GW,0,5,0,0, GW
serial,default,4,immediate,39,SP,PZ,0,5,0,0, PZ
serial,default,6,immediate,0,AR,AR,1,6,0,0, AR
serial,default,6,immediate,1,OC,IB,0,2,0,0, IB
serial,default,6,immediate,2,DY,WV,0,7,0,0, WV
serial,default,6,immediate,3,RC,QF,0,2,0,0, QF
serial,default,6,immediate,4,NC,LA,0,10,0,0, LA
serial,default,6,immediate,5,NT,YK,0,5,0,0, YK
serial,default,6,immediate,6,MJ,YK,0,2,0,0, YK
serial,default,6,immediate,7,KN,KN,1,6,0,0, KN
serial,default,6,immediate,8,WQ,HT,0,11,0,0, HT
serial,default,6,immediate,9,JG,JG,1,6,0,0, JG
serial,default,6,immediate,10,SR,YN,0,7,0,0, YN
serial,default,6,immediate,11,XD,DX,0,8,0,0, DX
serial,default,6,immediate,12,ZF,LA,0,10,0,0, LA
serial,default,6,immediate,13,IC,HA,0,10,0,0, HA
serial,default,6,immediate,14,BY,HJ,0,5,0,0, HJ
serial,default,6,immediate,15,LK,WX,0,7,0,0, WX
serial,default,6,immediate,16,XR,UB,0,5,0,0, UB
serial,default,6,immediate,17,CE,YJ,0,7,0,0, YJ
serial,default,6,immediate,18,MO,WK,0,11,0,0, WK
serial,default,6,immediate,19,HI,XF,0,7,0,0, XF
serial,default,6,immediate,20,HH,JB,0,0,0,0, JB
serial,default,6,immediate,21,UU,KG,0,7,0,0, KG
serial,default,6,immediate,22,WA,TJ,0,2,0,0, TJ
serial,default,6,immediate,23,SE,KY,0,7,0,0, KY
serial,default,6,immediate,24,TR,YQ,0,4,0,0, YQ
serial,default,6,immediate,25,KY,YR,0,11,0,0, YR
serial,default,6,immediate,26,TH,RM,0,10,0,0, RM
serial,default,6,immediate,27,BI,GR,0,4,0,0, GR
serial,default,6,immediate,28,KV,PW,0,3,0,0, PW
serial,default,6,immediate,29,IT,QY,0,10,0,0, QY
serial,default,6,immediate,30,EF,DG,0,7,0,0, DG
serial,default,6,immediate,31,UE,YZ,0,10,0,0, YZ
serial,default,6,immediate,32,TW,TK,0,3,0,0, TK
serial,default,6,immediate,33,AR,AR,1,6,0,0, AR
serial,default,6,immediate,34,TX,MJ,0,9,0,0, MJ
serial,default,6,immediate,35,GN,WM,0,8,0,0, WM
serial,default,6,immediate,36,NC,TO,0,10,0,0, TO
serial,default,6,immediate,37,BW,XU,0,2,0,0, XU
serial,default,6,immediate,38,VA,DM,0,9,0,0, DM
serial,default,6,immediate,39,RP,RP,1,6,0,0, RP
serial,default,8,immediate,0,FC,UG,0,2,0,0, UG
serial,default,8,immediate,1,KR,KR,1,8,0,0, KR
serial,default,8,immediate,2,IY,NL,0,11,0,0, NL
serial,default,8,immediate,3,KL,TR,0,10,0,0, TR
serial,default,8,immediate,4,PR,ZP,0,6,0,0, ZP
serial,default,8,immediate,5,PV,PV,1,8,0,0, PV
serial,default,8,immediate,6,NC,QM,0,5,0,0, QM
serial,default,8,immediate,7,ZI,TC,0,7,0,0, TC
serial,default,8,immediate,8,LK,FR,0,10,0,0, FR
serial,default,8,immediate,9,CU,FB,0,5,0,0, FB
serial,default,8,immediate,10,XR,UO,0,5,0,0, UO
serial,default,8,immediate,11,QO,QO,1,8,0,0, QO
serial,default,8,immediate,12,AS,RN,0,10,0,0, RN
serial,default,8,immediate,13,TP,YK,0,10,0,0, YK
serial,default,8,immediate,14,XI,NZ,0,5,0,0, NZ
serial,default,8,immediate,15,AS,RB,0,7,0,0, RB
serial,default,8,immediate,16,QJ,VJ,0,7,0,0, VJ
serial,default,8,immediate,17,AJ,DB,0,10,0,0, DB
serial,default,8,immediate,18,RU,QL,0,11,0,0, QL
serial,default,8,immediate,19,SQ,BH,0,0,0,0, BH
serial,default,8,immediate,20,BR,BR,1,8,0,0, BR
serial,default,8,immediate,21,ZS,IQ,0,10,0,0, IQ
serial,default,8,immediate,22,JC,ZL,0,6,0,0, ZL
serial,default,8,immediate,23,RH,GR,0,3,0,0, GR
serial,default,8,immediate,24,IQ,ZV,0,4,0,0, ZV
serial,default,8,immediate,25,MH,JX,0,2,0,0, JX
serial,default,8,immediate,26,KQ,PG,0,2,0,0, PG
serial,default,8,immediate,27,GC,KR,0,4,0,0, KR
serial,default,8,immediate,28,HB,EX,0,3,0,0, EX
serial,default,8,immediate,29,MZ,MZ,1,8,0,0, MZ
serial,default,8,immediate,30,YV,AJ,0,9,0,0, AJ
serial,default,8,immediate,31,PM,BB,0,3,0,0, BB
serial,default,8,immediate,32,KC,JX,0,10,0,0, JX
serial,default,8,immediate,33,ZD,PP,0,2,0,0, PP
serial,default,8,immediate,34,ZA,PY,0,9,0,0, PY
serial,default,8,immediate,35,RB,RB,1,8,0,0, RB
serial,default,8,immediate,36,IJ,XZ,0,7,0,0, XZ
serial,default,8,immediate,37,NU,YF,0,10,0,0, YF
serial,default,8,immediate,38,GM,QA,0,11,0,0, QA
serial,default,8,immediate,39,EO,BN,0,4,0,0, BN
