task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,completion
serial,default,2,immediate,32,CO,UE,0,3,0,0, UE
serial,default,2,immediate,33,YR,YR,1,2,0,0, YR
serial,default,2,immediate,34,MK,MK,1,2,0,0, MK
serial,default,2,immediate,35,ER,ER,1,2,0,0, ER
serial,default,2,immediate,36,VP,VP,1,2,0,0, VP
serial,default,2,immediate,37,ES,AB,0,1,0,0, AB
serial,default,2,immediate,38,UZ,UZ,1,2,0,0, UZ
serial,default,2,immediate,39,PP,ZT,0,3,0,0, ZT
serial,default,4,immediate,0,SO,GZ,0,3,0,0, GZ
serial,default,4,immediate,1,LJ,YQ,0,20,0,0, YQ
serial,default,4,immediate,2,KR,DE,0,30,0,0, DE
serial,default,4,immediate,3,QH,IB,0,6,0,0, IB
serial,default,4,immediate,4,JY,ZW,0,29,0,0, ZW
serial,default,4,immediate,5,MD,NV,0,10,0,0, NV
serial,default,4,immediate,6,AU,JK,0,5,0,0, JK
serial,default,4,immediate,7,LL,QN,0,18,0,0, QN
serial,default,4,immediate,8,FA,PR,0,7,0,0, PR
serial,default,4,immediate,9,KY,PB,0,22,0,0, PB
serial,default,4,immediate,10,LD,RV,0,5,0,0, RV
serial,default,4,immediate,11,VV,ZN,0,3,0,0, ZN
serial,default,4,immediate,12,LG,KR,0,8,0,0, KR
serial,default,4,immediate,13,RV,EH,0,3,0,0, EH
serial,default,4,immediate,14,GM,SG,0,3,0,0, SG
serial,default,4,immediate,15,VN,AS,0,14,0,0, AS
serial,default,4,immediate,16,PP,JK,0,3,0,0, JK
serial,default,4,immediate,17,JQ,JQ,1,4,0,0, JQ
serial,default,4,immediate,18,GG,KY,0,3,0,0, KY
serial,default,4,immediate,19,FJ,YD,0,28,0,0, YD
serial,default,4,immediate,20,KE,CY,0,17,0,0, CY
serial,default,4,immediate,21,RS,RV,0,28,0,0, RV
serial,default,4,immediate,22,ZX,NV,0,17,0,0, NV
serial,default,4,immediate,23,XO,ZB,0,30,0,0, ZB
serial,default,4,immediate,24,HQ,PA,0,5,0,0, PA
serial,default,4,immediate,25,IY,UJ,0,9,0,0, UJ
serial,default,4,immediate,26,BN,MK,0,8,0,0, MK
serial,default,4,immediate,27,VD,JN,0,25,0,0, JN
serial,default,4,immediate,28,TH,WM,0,2,0,0, WM
serial,default,4,immediate,29,KF,IL,0,23,0,0, IL
serial,default,4,immediate,30,IX,BF,0,13,0,0, BF
serial,default,4,immediate,31,YZ,NH,0,11,0,0, NH
serial,default,4,immediate,32,AO,TV,0,3,0,0, TV
serial,default,4,immediate,33,HP,BT,0,24,0,0, BT
serial,default,4,immediate,34,EU,AU,0,3,0,0, AU
serial,default,4,immediate,35,DW,VI,0,5,0,0, VI
serial,default,4,immediate,36,JJ,ZC,0,5,0,0, ZC
serial,default,4,immediate,37,DU,ZC,0,6,0,0, ZC
serial,default,4,immediate,38,IL,IL,1,4,0,0, IL
serial,default,4,immediate,39,NL,NL,1,4,0,0, NL
serial,default,8,immediate,0,NL,XT,0,10,0,0, XT
serial,default,8,immediate,1,QB,QL,0,29,0,0, QL
serial,default,8,immediate,2,ZR,IP,0,21,0,0, IP
serial,default,8,immediate,3,RC,HK,0,9,0,0, HK
serial,default,8,immediate,4,XE,ZW,0,4,0,0, ZW
serial,default,8,immediate,5,TP,KZ,0,14,0,0, KZ
serial,default,8,immediate,6,VD,TD,0,14,0,0, TD
serial,default,8,immediate,7,HT,CM,0,23,0,0, CM
serial,default,8,immediate,8,DI,XH,0,23,0,0, XH
serial,default,8,immediate,9,YT,JX,0,12,0,0, JX
serial,default,8,immediate,10,IG,QL,0,17,0,0, QL
serial,default,8,immediate,11,NW,DQ,0,1,0,0, DQ
serial,default,8,immediate,12,MB,SY,0,17,0,0, SY
serial,default,8,immediate,13,GT,GT,1,8,0,0, GT
serial,default,8,immediate,14,EN,QK,0,9,0,0, QK
serial,default,8,immediate,15,CP,XQ,0,5,0,0, XQ
serial,default,8,immediate,16,FX,CT,0,10,0,0, CT
serial,default,8,immediate,17,PX,ZL,0,23,0,0, ZL
serial,default,8,immediate,18,GQ,DV,0,14,0,0, DV
serial,default,8,immediate,19,MJ,MJ,1,8,0,0, MJ
serial,default,8,immediate,20,GR,RW,0,19,0,0, RW
serial,default,8,immediate,21,QM,QN,0,15,0,0, QN
serial,default,8,immediate,22,JM,YX,0,28,0,0, YX
serial,default,8,immediate,23,PO,QN,0,26,0,0, QN
serial,default,8,immediate,24,UU,JA,0,6,0,0, JA
serial,default,8,immediate,25,QK,QF,0,22,0,0, QF
serial,default,8,immediate,26,JH,AX,0,22,0,0, AX
serial,default,8,immediate,27,WU,PK,0,2,0,0, PK
serial,default,8,immediate,28,KL,YS,0,29,0,0, YS
serial,default,8,immediate,29,KU,XG,0,4,0,0, XG
serial,default,8,immediate,30,GA,JZ,0,12,0,0, JZ
serial,default,8,immediate,31,MT,BV,0,11,0,0, BV
serial,default,8,immediate,32,EY,PK,0,12,0,0, PK
serial,default,8,immediate,33,GR,JE,0,7,0,0, JE
serial,default,8,immediate,34,AU,PV,0,17,0,0, PV
serial,default,8,immediate,35,HX,FZ,0,20,0,0, FZ
serial,default,8,immediate,36,UI,RX,0,5,0,0, RX
serial,default,8,immediate,37,EK,QX,0,27,0,0, QX
serial,default,8,immediate,38,VB,FZ,0,5,0,0, FZ
serial,default,8,immediate,39,ZN,ZC,0,17,0,0, ZC
serial,default,12,immediate,0,CZ,VL,0,25,0,0, VL
serial,default,12,immediate,1,XV,QH,0,22,0,0, QH
serial,default,12,immediate,2,GA,YM,0,30,0,0, YM
serial,default,12,immediate,3,GU,YM,0,16,0,0, YM
serial,default,12,immediate,4,UF,ZM,0,9,0,0, ZM
serial,default,12,immediate,5,TN,PE,0,13,0,0, PE
serial,default,12,immediate,6,IP,YW,0,16,0,0, YW
serial,default,12,immediate,7,ZY,PN,0,8,0,0, PN
serial,default,12,immediate,8,QJ,XB,0,19,0,0, XB
serial,default,12,immediate,9,ZQ,BZ,0,14,0,0, BZ
serial,default,12,immediate,10,LY,RN,0,6,0,0, RN
serial,default,12,immediate,11,GJ,LY,0,10,0,0, LY
serial,default,12,immediate,12,MQ,MQ,1,12,0,0, MQ
serial,default,12,immediate,13,TM,ZY,0,17,0,0, ZY
serial,default,12,immediate,14,ME,FZ,0,26,0,0, FZ
serial,default,12,immediate,15,JC,IF,0,24,0,0, IF
serial,default,12,immediate,16,EH,DG,0,18,0,0, DG
serial,default,12,immediate,17,LK,FR,0,4,0,0, FR
serial,default,12,immediate,18,ZC,DU,0,19,0,0, DU
serial,default,12,immediate,19,DB,MX,0,18,0,0, MX
serial,default,12,immediate,20,XL,KZ,0,30,0,0, KZ
serial,default,12,immediate,21,DX,ZU,0,29,0,0, ZU
serial,default,12,immediate,22,NC,DI,0,2,0,0, DI
serial,default,12,immediate,23,EV,ZM,0,27,0,0, ZM
serial,default,12,immediate,24,XP,ZS,0,6,0,0, ZS
serial,default,12,immediate,25,FP,YQ,0,7,0,0, YQ
serial,default,12,immediate,26,HK,YN,0,22,0,0, YN
serial,default,12,immediate,27,YG,YN,0,24,0,0, YN
serial,default,12,immediate,28,ZD,ZD,1,12,0,0, ZD
serial,default,12,immediate,29,JP,BN,0,23,0,0, BN
serial,default,12,immediate,30,AY,HA,0,26,0,0, HA
serial,default,12,immediate,31,JV,ZK,0,31,0,0, ZK
serial,default,12,immediate,32,BM,DU,0,29,0,0, DU
serial,default,12,immediate,33,DQ,PH,0,30,0,0, PH
serial,default,12,immediate,34,GR,TQ,0,20,0,0, TQ
serial,default,12,immediate,35,VQ,ZY,0,23,0,0, ZY
serial,default,12,immediate,36,WC,SX,0,30,0,0, SX
serial,default,12,immediate,37,AG,BV,0,31,0,0, BV
serial,default,12,immediate,38,QH,ZM,0,9,0,0, ZM
serial,default,12,immediate,39,ES,YU,0,27,0,0, YU
serial,default,16,immediate,0,PB,NB,0,30,0,0, NB
serial,default,16,immediate,1,VN,HF,0,11,0,0, HF
serial,default,16,immediate,2,TB,KK,0,11,0,0, KK
serial,default,16,immediate,3,EY,HX,0,24,0,0, HX
serial,default,16,immediate,4,IQ,XH,0,23,0,0, XH
serial,default,16,immediate,5,CK,YJ,0,20,0,0, YJ
serial,default,16,immediate,6,WQ,ZR,0,5,0,0, ZR
serial,default,16,immediate,7,FY,YH,0,27,0,0, YH
serial,default,16,immediate,8,FJ,GY,0,18,0,0, GY
serial,default,16,immediate,9,VE,SJ,0,18,0,0, SJ
serial,default,16,immediate,10,WZ,CX,0,4,0,0, CX
serial,default,16,immediate,11,GQ,RW,0,8,0,0, RW
serial,default,16,immediate,12,XS,HK,0,9,0,0, HK
serial,default,16,immediate,13,MA,YU,0,10,0,0, YU
serial,default,16,immediate,14,KE,OU,0,10,0,0, OU
serial,default,16,immediate,15,BI,ZT,0,26,0,0, ZT
serial,default,16,immediate,16,GS,EI,0,14,0,0, EI
serial,default,16,immediate,17,JU,KP,0,13,0,0, KP
serial,default,16,immediate,18,DS,TU,0,29,0,0, TU
serial,default,16,immediate,19,UJ,ZI,0,22,0,0, ZI
serial,default,16,immediate,20,SK,BW,0,18,0,0, BW
serial,default,16,immediate,21,BF,DQ,0,27,0,0, DQ
serial,default,16,immediate,22,MP,BN,0,12,0,0, BN
serial,default,16,immediate,23,PU,WT,0,7,0,0, WT
serial,default,16,immediate,24,YH,ZV,0,26,0,0, ZV
serial,default,16,immediate,25,ZL,XU,0,27,0,0, XU
serial,default,16,immediate,26,KD,YX,0,18,0,0, YX
serial,default,16,immediate,27,NV,ZG,0,21,0,0, ZG
serial,default,16,immediate,28,NU,JQ,0,19,0,0, JQ
serial,default,16,immediate,29,NE,BN,0,6,0,0, BN
serial,default,16,immediate,30,CE,RV,0,9,0,0, RV
serial,default,16,immediate,31,NJ,XE,0,20,0,0, XE
serial,default,16,immediate,32,OJ,UY,0,15,0,0, UY
serial,default,16,immediate,33,MQ,JC,0,23,0,0, JC
serial,default,16,immediate,34,DB,IT,0,14,0,0, IT
serial,default,16,immediate,35,EG,YR,0,2,0,0, YR
serial,default,16,immediate,36,IN,RK,0,13,0,0, RK
serial,default,16,immediate,37,NR,PM,0,19,0,0, PM
serial,default,16,immediate,38,NU,ZV,0,5,0,0, ZV
serial,default,16,immediate,39,ME,FW,0,14,0,0, FW
serial,default,20,immediate,0,XE,RI,0,21,0,0, RI
serial,default,20,immediate,1,VY,YS,0,3,0,0, YS
serial,default,20,immediate,2,OQ,BN,0,24,0,0, BN
serial,default,20,immediate,3,DB,VU,0,13,0,0, VU
serial,default,20,immediate,4,NW,YH,0,28,0,0, YH
serial,default,20,immediate,5,SS,QV,0,9,0,0, QV
serial,default,20,immediate,6,RF,GU,0,6,0,0, GU
serial,default,20,immediate,7,PR,ZC,0,11,0,0, ZC
serial,default,20,immediate,8,SN,ZS,0,11,0,0, ZS
serial,default,20,immediate,9,EK,TD,0,5,0,0, TD
serial,default,20,immediate,10,AQ,ZW,0,13,0,0, ZW
serial,default,20,immediate,11,DN,QH,0,18,0,0, QH
serial,default,20,immediate,12,PN,BV,0,14,0,0, BV
serial,default,20,immediate,13,GC,ZD,0,14,0,0, ZD
serial,default,20,immediate,14,CB,FV,0,5,0,0, FV
serial,default,20,immediate,15,KJ,YD,0,25,0,0, YD
serial,default,20,immediate,16,KI,QN,0,13,0,0, QN
serial,default,20,immediate,17,OF,NZ,0,12,0,0, NZ
serial,default,20,immediate,18,QV,XH,0,19,0,0, XH
serial,default,20,immediate,19,YM,UQ,0,9,0,0, UQ
serial,default,20,immediate,20,JJ,AR,0,6,0,0, AR
serial,default,20,immediate,21,UM,JQ,0,24,0,0, JQ
serial,default,20,immediate,22,JW,YN,0,15,0,0, YN
serial,default,20,immediate,23,JY,AE,0,8,0,0, AE
serial,default,20,immediate,24,SU,GZ,0,9,0,0, GZ
serial,default,20,immediate,25,JH,PE,0,16,0,0, PE
serial,default,20,immediate,26,RV,ZT,0,17,0,0, ZT
serial,default,20,immediate,27,TO,YB,0,16,0,0, YB
serial,default,20,immediate,28,TD,IF,0,5,0,0, IF
serial,default,20,immediate,29,YL,WL,0,3,0,0, WL
serial,default,20,immediate,30,RH,DB,0,10,0,0, DB
serial,default,20,immediate,31,HH,YF,0,21,0,0, YF
serial,default,20,immediate,32,AH,ZV,0,3,0,0, ZV
serial,default,20,immediate,33,PJ,ZL,0,6,0,0, ZL
serial,default,20,immediate,34,RC,KZ,0,13,0,0, KZ
serial,default,20,immediate,35,VI,RY,0,10,0,0, RY
serial,default,20,immediate,36,IB,JQ,0,23,0,0, JQ
serial,default,20,immediate,37,ZY,QL,0,2,0,0, QL
serial,default,20,immediate,38,LB,FQ,0,15,0,0, FQ
serial,default,20,immediate,39,HM,XJ,0,7,0,0, XJ
serial,default,24,immediate,0,NL,NL,1,24,0,0, NL
serial,default,24,immediate,1,CL,YU,0,28,0,0, YU
serial,default,24,immediate,2,ZQ,ZP,0,30,0,0, ZP
serial,default,24,immediate,3,XK,XA,0,15,0,0, XA
serial,default,24,immediate,4,QG,UO,0,2,0,0, UO
serial,default,24,immediate,5,MF,ZG,0,28,0,0, ZG
serial,default,24,immediate,6,OO,RH,0,18,0,0, RH
serial,default,24,immediate,7,SV,JR,0,20,0,0, JR
serial,default,24,immediate,8,SP,RK,0,29,0,0, RK
serial,default,24,immediate,9,MP,QK,0,1,0,0, QK
serial,default,24,immediate,10,ML,VX,0,10,0,0, VX
serial,default,24,immediate,11,ZE,LA,0,18,0,0, LA
serial,default,24,immediate,12,UN,YQ,0,19,0,0, YQ
serial,default,24,immediate,13,DT,EJ,0,22,0,0, EJ
serial,default,24,immediate,14,KG,ZW,0,19,0,0, ZW
serial,default,24,immediate,15,MU,ZY,0,14,0,0, ZY
serial,default,24,immediate,16,VE,ZI,0,4,0,0, ZI
serial,default,24,immediate,17,DN,XN,0,8,0,0, XN
serial,default,24,immediate,18,SJ,QN,0,4,0,0, QN
serial,default,24,immediate,19,DO,WR,0,31,0,0, WR
serial,default,24,immediate,20,YY,KP,0,0,0,0, KP
serial,default,24,immediate,21,IP,AD,0,18,0,0, AD
serial,default,24,immediate,22,SY,ZD,0,30,0,0, ZD
serial,default,24,immediate,23,RH,EL,0,27,0,0, EL
serial,default,24,immediate,24,JY,QK,0,5,0,0, QK
serial,default,24,immediate,25,AD,JX,0,7,0,0, JX
serial,default,24,immediate,26,EO,RY,0,28,0,0, RY
serial,default,24,immediate,27,BQ,DU,0,8,0,0, DU
serial,default,24,immediate,28,BP,YK,0,18,0,0, YK
serial,default,24,immediate,29,UZ,IQ,0,18,0,0, IQ
serial,default,24,immediate,30,SI,EQ,0,9,0,0, EQ
serial,default,24,immediate,31,RR,DV,0,16,0,0, DV
serial,default,24,immediate,32,MU,ZU,0,4,0,0, ZU
serial,default,24,immediate,33,BZ,RH,0,22,0,0, RH
serial,default,24,immediate,34,EC,HT,0,12,0,0, HT
serial,default,24,immediate,35,AV,YL,0,13,0,0, YL
serial,default,24,immediate,36,PV,WZ,0,6,0,0, WZ
serial,default,24,immediate,37,RY,FR,0,17,0,0, FR
serial,default,24,immediate,38,HP,XN,0,23,0,0, XN
serial,default,24,immediate,39,QH,BN,0,30,0,0, BN
