task,wording,k,condition,idx,gold,pred,correct,eff_hops,leak,error,finish,out_tokens,reasoning_tokens,model,completion,prompt,seed
facts,default,1,immediate,36,Moscow,Moscow,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Moscow,What is the capital city of Russia?,3579776535
facts,default,1,immediate,37,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of Peru?,2723692161
facts,default,1,immediate,38,Moscow,Moscow,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Moscow,What is the capital city of Russia?,854008592
facts,default,1,immediate,39,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of Azerbaijan?,1172312966
facts,default,1,immediate,40,Prague,Prague,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Prague,What is the capital city of Czechia?,1937587685
facts,default,1,immediate,41,Moscow,Moscow,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Moscow,What is the capital city of Russia?,75107699
facts,default,1,immediate,42,Vientiane,Vientiane,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Vientiane,What is the capital city of Laos?,2641583305
facts,default,1,immediate,43,Warsaw,Warsaw,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Warsaw,What is the capital city of Poland?,3933498463
facts,default,1,immediate,44,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of Azerbaijan?,1947269628
facts,default,1,immediate,45,Hanoi,Hanoi,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Hanoi,What is the capital city of Vietnam?,51890538
facts,default,1,immediate,46,Tbilisi,Tbilisi,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Tbilisi,What is the capital city of Georgia?,2585696464
facts,default,1,immediate,47,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of Peru?,3977881670
facts,default,1,immediate,48,Dhaka,Dhaka,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Dhaka,What is the capital city of Bangladesh?,2108077527
facts,default,1,immediate,49,Seoul,Seoul,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Seoul,What is the capital city of South Korea?,178357569
facts,default,1,immediate,50,Kyiv,Kyiv,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of Ukraine?,1785072804
facts,default,1,immediate,51,Astana,Astana,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Astana,What is the capital city of Kazakhstan?,492911666
facts,default,1,immediate,52,Prague,Prague,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Prague,What is the capital city of Czechia?,2221436296
facts,default,1,immediate,53,Tbilisi,Tbilisi,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Tbilisi,What is the capital city of Georgia?,4084161822
facts,default,1,immediate,54,Prague,Prague,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Prague,What is the capital city of Czechia?,1829488829
facts,default,1,immediate,55,Jerusalem,Jerusalem,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jerusalem,What is the capital city of Israel?,437057579
facts,default,1,immediate,56,Kabul,Kabul,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Kabul,What is the capital city of Afghanistan?,2198186385
facts,default,1,immediate,57,Addis Ababa,Addis,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Addis Ababa,What is the capital city of Ethiopia?,4093810951
facts,default,1,immediate,58,Astana,Astana,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Astana,What is the capital city of Kazakhstan?,1690141846
facts,default,1,immediate,59,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of Peru?,331002880
facts,default,1,immediate,60,Stockholm,Stockholm,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Stockholm,What is the capital city of Sweden?,1095458663
facts,default,1,immediate,61,Vientiane,Vientiane,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Vientiane,What is the capital city of Laos?,910979057
facts,default,1,immediate,62,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of Azerbaijan?,2940550731
facts,default,1,immediate,63,Vientiane,Vientiane,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Vientiane,What is the capital city of Laos?,3628207837
facts,default,1,immediate,64,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of Azerbaijan?,1176935294
facts,default,1,immediate,65,Jerusalem,Jerusalem,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jerusalem,What is the capital city of Israel?,824290280
facts,default,1,immediate,66,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of Romania?,2821257810
facts,default,1,immediate,67,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of Romania?,3744451268
facts,default,1,immediate,68,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of Romania?,1334892373
facts,default,1,immediate,69,Tokyo,Tokyo,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Tokyo,What is the capital city of Japan?,949479363
facts,default,1,immediate,70,Accra,Accra,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Accra,What is the capital city of Ghana?,1481666086
facts,default,1,immediate,71,Sofia,Sofia,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Sofia,What is the capital city of Bulgaria?,794255024
facts,default,1,immediate,72,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of Peru?,3059617546
facts,default,1,immediate,73,Pretoria,Pretoria,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Pretoria,What is the capital city of South Africa?,3243851676
facts,default,1,immediate,74,Lima,Lima,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Lima,What is the capital city of Peru?,1597876799
facts,default,1,immediate,75,Kyiv,Kyiv,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of Ukraine?,674929321
facts,default,1,immediate,76,Stockholm,Stockholm,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Stockholm,What is the capital city of Sweden?,2972961555
facts,default,1,immediate,77,Phnom Penh,Phnom,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Phnom Penh,What is the capital city of Cambodia?,3325361029
facts,default,1,immediate,78,Stockholm,Stockholm,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Stockholm,What is the capital city of Sweden?,1452008980
facts,default,1,immediate,79,Vientiane,Vientiane,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Vientiane,What is the capital city of Laos?,562878082
facts,default,2,immediate,0,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of the country whose currency is the manat?,2875878609
facts,default,2,immediate,1,Astana,Astana,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Astana,What is the capital city of the country whose currency is the tenge?,3698154567
facts,default,2,immediate,2,Kyiv,Kyiv,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of the country whose currency is the hryvnia?,1164185085
facts,default,2,immediate,3,Yangon,Naypyidaw,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Naypyidaw,What is the capital city of the country whose currency is the kyat?,845364587
facts,default,2,immediate,4,Stockholm,Stockholm,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Stockholm,What is the capital city of the country whose currency is the krona?,2886183112
facts,default,2,immediate,5,Beijing,Beijing,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Beijing,What is the capital city of the country whose currency is the yuan?,3674249310
facts,default,2,immediate,6,Bangkok,Bangkok,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bangkok,What is the capital city of the country whose currency is the baht?,1107937764
facts,default,2,immediate,7,Jakarta,Jakarta,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jakarta,What is the capital city of the country whose currency is the rupiah?,890173810
facts,default,2,immediate,8,Budapest,Budapest,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Budapest,What is the capital city of the country whose currency is the forint?,2779899107
facts,default,2,immediate,9,Addis Ababa,Addis,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Addis Ababa,What is the capital city of the country whose currency is the birr?,3535197301
facts,default,2,immediate,10,Jerusalem,Jerusalem,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jerusalem,What is the capital city of the country whose currency is the shekel?,482305614
facts,default,2,immediate,11,Jakarta,Jakarta,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jakarta,What is the capital city of the country whose currency is the rupiah?,1807242968
facts,default,2,immediate,12,Vientiane,Vientiane,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Vientiane,What is the capital city of the country whose currency is the kip?,4071688034
facts,default,2,immediate,13,Stockholm,Reykjavik,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Reykjavik,What is the capital city of the country whose currency is the krona?,2243311604
facts,default,2,immediate,14,Tokyo,Tokyo,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Tokyo,What is the capital city of the country whose currency is the yen?,466788951
facts,default,2,immediate,15,Moscow,Moscow,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Moscow,What is the capital city of the country whose currency is the ruble?,1825936065
facts,default,2,immediate,16,Seoul,Seoul,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Seoul,What is the capital city of the country whose currency is the won?,4124885883
facts,default,2,immediate,17,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of the country whose currency is the manat?,2195452909
facts,default,2,immediate,18,Bangkok,Bangkok,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bangkok,What is the capital city of the country whose currency is the baht?,308604540
facts,default,2,immediate,19,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of the country whose currency is the manat?,1701043946
facts,default,2,immediate,20,Sofia,Sofia,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Sofia,What is the capital city of the country whose currency is the lev?,932328845
facts,default,2,immediate,21,Hanoi,Hanoi,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Hanoi,What is the capital city of the country whose currency is the dong?,1083507995
facts,default,2,immediate,22,Addis Ababa,Addis,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Addis Ababa,What is the capital city of the country whose currency is the birr?,3650901153
facts,default,2,immediate,23,Dhaka,Dhaka,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Dhaka,What is the capital city of the country whose currency is the taka?,2929419319
facts,default,2,immediate,24,Accra,Accra,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Accra,What is the capital city of the country whose currency is the cedi?,822079892
facts,default,2,immediate,25,Kyiv,Kyiv,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of the country whose currency is the hryvnia?,1207484674
facts,default,2,immediate,26,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of the country whose currency is the manat?,3740373176
facts,default,2,immediate,27,Sofia,Sofia,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Sofia,What is the capital city of the country whose currency is the lev?,2851512366
facts,default,2,immediate,28,Sofia,Sofia,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Sofia,What is the capital city of the country whose currency is the lev?,961134015
facts,default,2,immediate,29,Jakarta,Jakarta,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jakarta,What is the capital city of the country whose currency is the rupiah?,1313770793
facts,default,2,immediate,30,Budapest,Budapest,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Budapest,What is the capital city of the country whose currency is the forint?,780731596
facts,default,2,immediate,31,Accra,Accra,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Accra,What is the capital city of the country whose currency is the cedi?,1502491738
facts,default,2,immediate,32,Tokyo,Tokyo,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Tokyo,What is the capital city of the country whose currency is the yen?,3230098912
facts,default,2,immediate,33,Budapest,Budapest,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Budapest,What is the capital city of the country whose currency is the forint?,3078641014
facts,default,2,immediate,34,Dhaka,Dhaka,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Dhaka,What is the capital city of the country whose currency is the taka?,702857429
facts,default,2,immediate,35,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of the country whose currency is the manat?,1591996483
facts,default,2,immediate,36,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of the country whose currency is the leu?,3354042873
facts,default,2,immediate,37,Kyiv,Kyiv,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of the country whose currency is the hryvnia?,2968359279
facts,default,2,immediate,38,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of the country whose currency is the leu?,542280958
facts,default,2,immediate,39,Seoul,Seoul,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Seoul,What is the capital city of the country whose currency is the won?,1465236584
facts,default,2,immediate,40,Tokyo,Tokyo,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Tokyo,What is the capital city of the country whose currency is the yen?,1640534539
facts,default,2,immediate,41,Bangkok,Bangkok,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bangkok,What is the capital city of the country whose currency is the baht?,382706333
facts,default,2,immediate,42,Bangkok,Bangkok,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bangkok,What is the capital city of the country whose currency is the baht?,2412180263
facts,default,2,immediate,43,Prague,Prague,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Prague,What is the capital city of the country whose currency is the koruna?,4173448113
facts,default,2,immediate,44,Accra,Accra,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Accra,What is the capital city of the country whose currency is the cedi?,1722111506
facts,default,2,immediate,45,Addis Ababa,Addis,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Addis Ababa,What is the capital city of the country whose currency is the birr?,295855748
facts,default,2,immediate,46,Kyiv,Kyiv,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of the country whose currency is the hryvnia?,2292922174
facts,default,2,immediate,47,Tokyo,Tokyo,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Tokyo,What is the capital city of the country whose currency is the yen?,4289464232
facts,default,2,immediate,48,Astana,Astana,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Astana,What is the capital city of the country whose currency is the tenge?,1863522873
facts,default,2,immediate,49,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of the country whose currency is the leu?,403974831
facts,default,2,immediate,50,Yangon,Naypyidaw,0,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Naypyidaw,What is the capital city of the country whose currency is the kyat?,2027135818
facts,default,2,immediate,51,Prague,Prague,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Prague,What is the capital city of the country whose currency is the koruna?,265589724
facts,default,2,immediate,52,Yerevan,Yerevan,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Yerevan,What is the capital city of the country whose currency is the dram?,2531115622
facts,default,2,immediate,53,Jakarta,Jakarta,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Jakarta,What is the capital city of the country whose currency is the rupiah?,3789222640
facts,default,2,immediate,54,Dhaka,Dhaka,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Dhaka,What is the capital city of the country whose currency is the taka?,2143184723
facts,default,2,immediate,55,Stockholm,Stockholm,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Stockholm,What is the capital city of the country whose currency is the krona?,146364357
facts,default,2,immediate,56,Astana,Astana,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Astana,What is the capital city of the country whose currency is the tenge?,2444232319
facts,default,2,immediate,57,Caracas,Caracas,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Caracas,What is the capital city of the country whose currency is the bolivar?,3870766825
facts,default,2,immediate,58,Phnom Penh,Phnom,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Phnom Penh,What is the capital city of the country whose currency is the riel?,1980246904
facts,default,2,immediate,59,Beijing,Beijing,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Beijing,What is the capital city of the country whose currency is the yuan?,17767406
facts,default,2,immediate,60,Yangon,Naypyidaw,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Naypyidaw,What is the capital city of the country whose currency is the kyat?,1409216649
facts,default,2,immediate,61,Yangon,Naypyidaw,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Naypyidaw,What is the capital city of the country whose currency is the kyat?,620347423
facts,default,2,immediate,62,Kabul,Kabul,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Kabul,What is the capital city of the country whose currency is the afghani?,3186659749
facts,default,2,immediate,63,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of the country whose currency is the sol?,3405226291
facts,default,2,immediate,64,Beijing,Beijing,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Beijing,What is the capital city of the country whose currency is the yuan?,1418933392
facts,default,2,immediate,65,Kabul,Kabul,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Kabul,What is the capital city of the country whose currency is the afghani?,596902918
facts,default,2,immediate,66,Caracas,Caracas,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Caracas,What is the capital city of the country whose currency is the bolivar?,3130873276
facts,default,2,immediate,67,Bangkok,Bangkok,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Bangkok,What is the capital city of the country whose currency is the baht?,3449447722
facts,default,2,immediate,68,Baku,Baku,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Baku,What is the capital city of the country whose currency is the manat?,1562736827
facts,default,2,immediate,69,Bucharest,Bucharest,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Bucharest,What is the capital city of the country whose currency is the leu?,706889773
facts,default,2,immediate,70,Prague,Prague,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Prague,What is the capital city of the country whose currency is the koruna?,1256571336
facts,default,2,immediate,71,Stockholm,Stockholm,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Stockholm,What is the capital city of the country whose currency is the krona?,1038283102
facts,default,2,immediate,72,Kabul,Kabul,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: Kabul,What is the capital city of the country whose currency is the afghani?,2766905572
facts,default,2,immediate,73,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of the country whose currency is the sol?,3555496050
facts,default,2,immediate,74,Vientiane,Vientiane,1,-1,0,0,stop,6,0,qwen3.6-27b,Answer: Vientiane,What is the capital city of the country whose currency is the kip?,1300760017
facts,default,2,immediate,75,Phnom Penh,Phnom,0,-1,0,0,stop,7,0,qwen3.6-27b,Answer: Phnom Penh,What is the capital city of the country whose currency is the riel?,982463815
facts,default,2,immediate,76,Lima,Lima,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Lima,What is the capital city of the country whose currency is the sol?,2743493885
facts,default,2,immediate,77,Dhaka,Dhaka,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Dhaka,What is the capital city of the country whose currency is the taka?,3565245547
facts,default,2,immediate,78,Kyiv,Kyiv,1,-1,0,0,stop,5,0,qwen3.6-27b,Answer: Kyiv,What is the capital city of the country whose currency is the hryvnia?,1144932858
facts,default,2,immediate,79,Beijing,Beijing,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Beijing,What is the capital city of the country whose currency is the yuan?,859404652
facts,default,3,immediate,0,A,A,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: A,What is the first letter of the capital city of the country whose currency is the tenge?,2863138534
facts,default,3,immediate,1,T,T,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: T,What is the first letter of the capital city of the country whose currency is the lari?,3719247472
facts,default,3,immediate,2,P,P,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: P,What is the first letter of the capital city of the country whose currency is the koruna?,1151756234
facts,default,3,immediate,3,L,L,1,-1,0,0,stop,3,0,qwen3.6-27b,Answer: L,What is the first letter of the capital city of the country whose currency is the sol?,866211676
facts,default,3,immediate,4,D,D,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: D,What is the first letter of the capital city of the country whose currency is the taka?,2915418879
facts,default,3,immediate,5,Y,Y,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: Y,What is the first letter of the capital city of the country whose currency is the dram?,3670209129
facts,default,3,immediate,6,B,B,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: B,What is the first letter of the capital city of the country whose currency is the yuan?,1137419219
facts,default,3,immediate,7,K,K,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: K,What is the first letter of the capital city of the country whose currency is the afghani?,885822277
facts,default,3,immediate,8,W,W,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: W,What is the first letter of the capital city of the country whose currency is the zloty?,2759036628
facts,default,3,immediate,9,P,P,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: P,What is the first letter of the capital city of the country whose currency is the rand?,3547643458
facts,default,3,immediate,10,S,R,0,-1,0,0,stop,4,0,qwen3.6-27b,Answer: R,What is the first letter of the capital city of the country whose currency is the krona?,2751660331
facts,default,3,immediate,11,B,B,1,-1,0,0,stop,4,0,qwen3.6-27b,Answer: B,What is the first letter of the capital city of the country whose currency is the yuan?,3540267453
